originalRelease,originalNamespace,originalTypeName,originalProperty,changeCode,issue,release,namespace,typeName,property,minOccurs,maxOccurs
5.0,cbrn,AnalysisResultsType,cbrn:RadAlarm,no change,,5.1,,,,,
5.0,cbrn,AnalysisResultsType,cbrn:NuclideAnalysisResults,no change,,5.1,,,,,
5.0,cbrn,AnalysisResultsType,cbrn:SpectrumPeakAnalysisResults,no change,,5.1,,,,,
5.0,cbrn,AnalysisResultsType,cbrn:GrossCountAnalysisResults,no change,,5.1,,,,,
5.0,cbrn,AnalysisResultsType,cbrn:DoseAnalysisResults,no change,,5.1,,,,,
5.0,cbrn,AnalysisResultsType,cbrn:ExposureAnalysisResults,no change,,5.1,,,,,
5.0,cbrn,AnalysisResultsType,cbrn:Fault,no change,,5.1,,,,,
5.0,cbrn,AnalysisResultsType,cbrn:DerivedData,no change,,5.1,,,,,
5.0,cbrn,AnalysisResultsType,cbrn:RadMeasurementGroup,no change,,5.1,,,,,
5.0,cbrn,AnalysisResultsType,cbrn:RadMeasurement,no change,,5.1,,,,,
5.0,cbrn,AnalysisResultsType,cbrn:AnalysisResultsAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,Angle180Type,cbrn:unitsText,no change,,5.1,,,,,
5.0,cbrn,Angle90Type,cbrn:unitsText,no change,,5.1,,,,,
5.0,cbrn,ArealDensityType,cbrn:unitsText,no change,,5.1,,,,,
5.0,cbrn,ArrayXYType,cbrn:PointXY,no change,,5.1,,,,,
5.0,cbrn,ArrayXYType,cbrn:XDescriptionText,no change,,5.1,,,,,
5.0,cbrn,ArrayXYType,cbrn:YDescriptionText,no change,,5.1,,,,,
5.0,cbrn,ArrayXYType,cbrn:ArrayXYAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,AudioFileType,cbrn:AudioFileCodecName,no change,,5.1,,,,,
5.0,cbrn,AudioFileType,cbrn:AudioFileCodecNameVersionText,no change,,5.1,,,,,
5.0,cbrn,AudioFileType,cbrn:AudioFileCodecCreatorApplicationText,no change,,5.1,,,,,
5.0,cbrn,AudioFileType,cbrn:AudioFileCodecCreatorApplicationVersionText,no change,,5.1,,,,,
5.0,cbrn,AudioFileType,cbrn:AudioFileBitRate,no change,,5.1,,,,,
5.0,cbrn,AudioFileType,cbrn:AudioFileSampleRate,no change,,5.1,,,,,
5.0,cbrn,AudioFileType,cbrn:AudioFileChannelsQuantity,no change,,5.1,,,,,
5.0,cbrn,AudioFileType,cbrn:AudioFileAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,CaseRelationshipType,cbrn:RelatedCaseUUID,no change,,5.1,,,,,
5.0,cbrn,CaseRelationshipType,cbrn:CaseRelationshipRoleKindCode,no change,,5.1,,,,,
5.0,cbrn,CaseRelationshipType,cbrn:CaseRelationshipDescriptionText,no change,,5.1,,,,,
5.0,cbrn,CaseRelationshipType,cbrn:CaseRelationshipAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,CaseSetType,cbrn:CaseOfInterestUUID,no change,,5.1,,,,,
5.0,cbrn,CaseSetType,cbrn:RelatedCase,no change,,5.1,,,,,
5.0,cbrn,CaseSetType,cbrn:CaseSetQuantity,no change,,5.1,,,,,
5.0,cbrn,CaseSetType,cbrn:CaseSetAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,CaseStatusType,cbrn:CaseStatusDateTime,no change,,5.1,,,,,
5.0,cbrn,CaseStatusType,cbrn:CaseStatusCode,no change,,5.1,,,,,
5.0,cbrn,CaseStatusType,cbrn:CaseStatusIssuerCode,no change,,5.1,,,,,
5.0,cbrn,CaseStatusType,cbrn:CaseStatusAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:CaseRequestCode,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:CaseUUID,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:CaseStartDateTime,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:CaseThreatLevelCode,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:CaseEventDateTime,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:CaseWindowStartDateTime,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:CaseWindowEndDateTime,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:CaseMetadata,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:CaseKindCode,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:CaseLocationDescriptionText,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:CasePriorityCode,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:CaseStatus,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:CaseClosedIndicator,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:CaseSetQuantity,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:DataFileSetQuantity,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:DetectionEventUUID,no change,,5.1,,,,,
5.0,cbrn,CBRNECaseType,cbrn:CBRNECaseAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,ChannelDataType,cbrn:compressionCode,no change,,5.1,,,,,
5.0,cbrn,CharacteristicGroupType,cbrn:CharacteristicGroupName,no change,,5.1,,,,,
5.0,cbrn,CharacteristicGroupType,cbrn:Characteristic,no change,,5.1,,,,,
5.0,cbrn,CharacteristicGroupType,cbrn:groupOutOfLimitsIndicator,no change,,5.1,,,,,
5.0,cbrn,CharacteristicGroupType,cbrn:CharacteristicGroupAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,CharacteristicsType,cbrn:CharacteristicChoiceAbstract,no change,,5.1,,,,,
5.0,cbrn,CharacteristicsType,cbrn:CharacteristicsAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,CharacteristicType,cbrn:CharacteristicName,no change,,5.1,,,,,
5.0,cbrn,CharacteristicType,cbrn:CharacteristicValueText,no change,,5.1,,,,,
5.0,cbrn,CharacteristicType,cbrn:CharacteristicValueUnitsText,no change,,5.1,,,,,
5.0,cbrn,CharacteristicType,cbrn:CharacteristicValueDataClassCode,no change,,5.1,,,,,
5.0,cbrn,CharacteristicType,cbrn:valueDateTime,no change,,5.1,,,,,
5.0,cbrn,CharacteristicType,cbrn:valueOutOfLimitsIndicator,no change,,5.1,,,,,
5.0,cbrn,CharacteristicType,cbrn:CharacteristicAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,CoefficientsType,cbrn:subEquationNumeric,no change,,5.1,,,,,
5.0,cbrn,ContentHeaderType,nc:MessageID,no change,,5.1,,,,,
5.0,cbrn,ContentHeaderType,cbrn:MessageKindCode,no change,,5.1,,,,,
5.0,cbrn,ContentHeaderType,cbrn:MessageVersionText,no change,,5.1,,,,,
5.0,cbrn,ContentHeaderType,cbrn:MessageOrigin,no change,,5.1,,,,,
5.0,cbrn,ContentHeaderType,cbrn:MessageDestination,no change,,5.1,,,,,
5.0,cbrn,ContentHeaderType,cbrn:MessageCreationDateTime,no change,,5.1,,,,,
5.0,cbrn,ContentHeaderType,cbrn:MessageDispatchDateTime,no change,,5.1,,,,,
5.0,cbrn,ContentHeaderType,cbrn:MessagePriorityCode,no change,,5.1,,,,,
5.0,cbrn,ContentHeaderType,cbrn:ContentHeaderAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,ConveyanceAssociationType,cbrn:Conveyee,no change,,5.1,,,,,
5.0,cbrn,ConveyanceAssociationType,cbrn:Conveyor,no change,,5.1,,,,,
5.0,cbrn,ConveyanceAssociationType,cbrn:ConveyanceAssociationCategoryCode,no change,,5.1,,,,,
5.0,cbrn,ConveyanceAssociationType,cbrn:ConveyanceSequenceNumeric,no change,,5.1,,,,,
5.0,cbrn,ConveyanceAssociationType,cbrn:ConveyanceAssociationAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,ConveyanceOrganizationAssociationType,nc:Organization,no change,,5.1,,,,,
5.0,cbrn,ConveyanceOrganizationAssociationType,nc:Conveyance,no change,,5.1,,,,,
5.0,cbrn,ConveyanceOrganizationAssociationType,cbrn:ConveyanceOrganizationAssociationCategoryCode,no change,,5.1,,,,,
5.0,cbrn,ConveyanceOrganizationAssociationType,cbrn:ConveyanceOrganizationAssociationAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,CountRateCPSType,cbrn:unitsText,no change,,5.1,,,,,
5.0,cbrn,DataFileCaptureType,cbrn:DataFileCaptureStartDateTime,no change,,5.1,,,,,
5.0,cbrn,DataFileCaptureType,cbrn:DataFileCaptureDuration,no change,,5.1,,,,,
5.0,cbrn,DataFileCaptureType,cbrn:DataFileCaptureByDevice,no change,,5.1,,,,,
5.0,cbrn,DataFileCaptureType,cbrn:DataFileCaptureDeviceID,no change,,5.1,,,,,
5.0,cbrn,DataFileCaptureType,cbrn:DataFileCreatedByDeviceDescriptionText,no change,,5.1,,,,,
5.0,cbrn,DataFileCaptureType,cbrn:EncounterDeviceCategoryCodeText,no change,,5.1,,,,,
5.0,cbrn,DataFileCaptureType,cbrn:MIMEEncodingCode,no change,,5.1,,,,,
5.0,cbrn,DataFileCaptureType,cbrn:MIMEContentCode,no change,,5.1,,,,,
5.0,cbrn,DataFileCaptureType,cbrn:DataFileCreatedByDeviceLocationText,no change,,5.1,,,,,
5.0,cbrn,DataFileCaptureType,cbrn:DataFileCaptureAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,DataFileSequenceType,cbrn:DataFileSequenceID,no change,,5.1,,,,,
5.0,cbrn,DataFileSequenceType,cbrn:DataFileSequenceDescriptionText,no change,,5.1,,,,,
5.0,cbrn,DataFileSequenceType,cbrn:DataFileSequenceAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,DataFileSetType,cbrn:DataFile,no change,,5.1,,,,,
5.0,cbrn,DataFileSetType,cbrn:DataFileSetName,no change,,5.1,,,,,
5.0,cbrn,DataFileSetType,cbrn:DataFileSetDescriptionText,no change,,5.1,,,,,
5.0,cbrn,DataFileSetType,cbrn:DataFileSetUUID,no change,,5.1,,,,,
5.0,cbrn,DataFileSetType,cbrn:DataFileSetQuantity,no change,,5.1,,,,,
5.0,cbrn,DataFileSetType,cbrn:DataFileSetMember,no change,,5.1,,,,,
5.0,cbrn,DataFileSetType,cbrn:DataFileSetAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileID,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileUID,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileURIID,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileName,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileMetadata,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileDescriptionText,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileCategoryID,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileCategoryName,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileCategoryDescriptionText,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileCreatedByText,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileCreatedDateTime,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileLastModifiedDateTime,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileCreatedByApplicationText,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileCreatedByApplicationVersionText,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileExtensionText,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileSizeValue,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileCharacterEncodingText,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileCharacterEncodingBaseText,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileEncryptedIndicator,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileEncryptionText,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileCompressedIndicator,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileCompressionText,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileCopyrightIndicator,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileSetID,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileSubjectCodeText,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileLanguageCodeText,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileCapturedByDevice,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileGeneratedByActivityText,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileLastModifiedByText,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:VersionID,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:VersionEffectiveDateTime,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileSequenceID,no change,,5.1,,,,,
5.0,cbrn,DataFileType,cbrn:DataFileAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,DerivedDataType,cbrn:MeasurementClassCode,no change,,5.1,,,,,
5.0,cbrn,DerivedDataType,cbrn:StartDateTime,no change,,5.1,,,,,
5.0,cbrn,DerivedDataType,cbrn:RealTimeDuration,no change,,5.1,,,,,
5.0,cbrn,DerivedDataType,cbrn:Spectrum,no change,,5.1,,,,,
5.0,cbrn,DerivedDataType,cbrn:GrossCounts,no change,,5.1,,,,,
5.0,cbrn,DerivedDataType,cbrn:DoseRate,no change,,5.1,,,,,
5.0,cbrn,DerivedDataType,cbrn:TotalDoseNumeric,no change,,5.1,,,,,
5.0,cbrn,DerivedDataType,cbrn:ExposureRate,no change,,5.1,,,,,
5.0,cbrn,DerivedDataType,cbrn:TotalExposureNumeric,no change,,5.1,,,,,
5.0,cbrn,DerivedDataType,cbrn:DerivedDataAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,DetectionEventDataType,cbrn:DetectionEventID,no change,,5.1,,,,,
5.0,cbrn,DetectionEventDataType,cbrn:DetectionEventOnsetDateTime,no change,,5.1,,,,,
5.0,cbrn,DetectionEventDataType,cbrn:DetectionEventLocationText,no change,,5.1,,,,,
5.0,cbrn,DetectionEventDataType,cbrn:DetectionEventSiteID,no change,,5.1,,,,,
5.0,cbrn,DetectionEventDataType,cbrn:DetectionEventInstrumentDataAbstract,no change,,5.1,,,,,
5.0,cbrn,DetectionEventDataType,cbrn:DetectionEventUserEntryData,no change,,5.1,,,,,
5.0,cbrn,DetectionEventDataType,cbrn:DataFileChoiceAbstract,no change,,5.1,,,,,
5.0,cbrn,DetectionEventDataType,cbrn:DetectionEventDataAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,DetectionEventUserEntryDataType,cbrn:EncounterDeviceOperatorComments,no change,,5.1,,,,,
5.0,cbrn,DetectionEventUserEntryDataType,cbrn:DetectionEventUUID,no change,,5.1,,,,,
5.0,cbrn,DetectionEventUserEntryDataType,cbrn:EncounterDeviceOperatorText,no change,,5.1,,,,,
5.0,cbrn,DetectionEventUserEntryDataType,nc:SystemUserNameAbstract,no change,,5.1,,,,,
5.0,cbrn,DetectionEventUserEntryDataType,cbrn:MeasuredItemDescriptionText,no change,,5.1,,,,,
5.0,cbrn,DetectionEventUserEntryDataType,cbrn:Shielding,no change,,5.1,,,,,
5.0,cbrn,DetectionEventUserEntryDataType,cbrn:DetectionEventUserEntryDataAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,DeviceIdentificationType,cbrn:EncounterDeviceCategoryLevelCode,no change,,5.1,,,,,
5.0,cbrn,DeviceIdentificationType,cbrn:EncounterDeviceCategoryCodeText,no change,,5.1,,,,,
5.0,cbrn,DeviceIdentificationType,cbrn:EncounterDeviceID,no change,,5.1,,,,,
5.0,cbrn,DeviceIdentificationType,nc:ItemMakeName,no change,,5.1,,,,,
5.0,cbrn,DeviceIdentificationType,nc:ItemModelName,no change,,5.1,,,,,
5.0,cbrn,DeviceIdentificationType,cbrn:EncounterDeviceVersionText,no change,,5.1,,,,,
5.0,cbrn,DeviceIdentificationType,cbrn:DeviceInfoDateTime,no change,,5.1,,,,,
5.0,cbrn,DeviceIdentificationType,cbrn:ParentDeviceCategoryCodeText,no change,,5.1,,,,,
5.0,cbrn,DeviceIdentificationType,cbrn:ParentDeviceID,no change,,5.1,,,,,
5.0,cbrn,DeviceIdentificationType,cbrn:DeviceIdentificationAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,DistanceType,cbrn:unitsText,no change,,5.1,,,,,
5.0,cbrn,DoseAnalysisResultsType,cbrn:AverageDoseRateValue,no change,,5.1,,,,,
5.0,cbrn,DoseAnalysisResultsType,cbrn:AverageDoseRateUncertaintyValue,no change,,5.1,,,,,
5.0,cbrn,DoseAnalysisResultsType,cbrn:MaximumDoseRateValue,no change,,5.1,,,,,
5.0,cbrn,DoseAnalysisResultsType,cbrn:MinimumDoseRateValue,no change,,5.1,,,,,
5.0,cbrn,DoseAnalysisResultsType,cbrn:BackgroundDoseRateValue,no change,,5.1,,,,,
5.0,cbrn,DoseAnalysisResultsType,cbrn:BackgroundDoseRateUncertaintyValue,no change,,5.1,,,,,
5.0,cbrn,DoseAnalysisResultsType,cbrn:TotalDoseValue,no change,,5.1,,,,,
5.0,cbrn,DoseAnalysisResultsType,cbrn:SourcePosition,no change,,5.1,,,,,
5.0,cbrn,DoseAnalysisResultsType,cbrn:DoseAnalysisResultsAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,DoseRateType,cbrn:DoseRateValue,no change,,5.1,,,,,
5.0,cbrn,DoseRateType,cbrn:DoseRateLevelDescriptionText,no change,,5.1,,,,,
5.0,cbrn,DoseRateType,cbrn:RadRawDoseRate,no change,,5.1,,,,,
5.0,cbrn,DoseRateType,cbrn:RadDetectorInformation,no change,,5.1,,,,,
5.0,cbrn,DoseRateType,cbrn:DoseRateAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,DoseRateuSvhType,cbrn:unitsText,no change,,5.1,,,,,
5.0,cbrn,EfficiencyCalibrationType,cbrn:EnergyValueList,no change,,5.1,,,,,
5.0,cbrn,EfficiencyCalibrationType,cbrn:EfficiencyValueList,no change,,5.1,,,,,
5.0,cbrn,EfficiencyCalibrationType,cbrn:EfficiencyUncertaintyValueList,no change,,5.1,,,,,
5.0,cbrn,EfficiencyCalibrationType,cbrn:CalibrationDateTime,no change,,5.1,,,,,
5.0,cbrn,EfficiencyCalibrationType,cbrn:EfficiencyCalibrationAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,EncounterDeviceOperatorCommentsType,cbrn:DeviceOperatorCommentsText,no change,,5.1,,,,,
5.0,cbrn,EncounterDeviceOperatorCommentsType,cbrn:DeviceOperatorID,no change,,5.1,,,,,
5.0,cbrn,EncounterDeviceOperatorCommentsType,cbrn:EncounterDeviceOperatorCommentsAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,EnergiesKeVType,cbrn:unitsText,no change,,5.1,,,,,
5.0,cbrn,EnergyCalibrationType,cbrn:CoefficientOrBoundaryValuesChoiceAbstract,no change,,5.1,,,,,
5.0,cbrn,EnergyCalibrationType,cbrn:EnergyValueList,no change,,5.1,,,,,
5.0,cbrn,EnergyCalibrationType,cbrn:EnergyDeviationValueList,no change,,5.1,,,,,
5.0,cbrn,EnergyCalibrationType,cbrn:CalibrationDateTime,no change,,5.1,,,,,
5.0,cbrn,EnergyCalibrationType,cbrn:EnergyCalibrationAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,EnergyDeviationsKeVType,cbrn:unitsText,no change,,5.1,,,,,
5.0,cbrn,EnergyWindowsType,cbrn:WindowStartEnergyValueList,no change,,5.1,,,,,
5.0,cbrn,EnergyWindowsType,cbrn:WindowEndEnergyValueList,no change,,5.1,,,,,
5.0,cbrn,EnergyWindowsType,cbrn:EnergyWindowsAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,EquationType,cbrn:EquationCoefficientValueList,no change,,5.1,,,,,
5.0,cbrn,EquationType,cbrn:EquationCovarianceMatrixValueList,no change,,5.1,,,,,
5.0,cbrn,EquationType,cbrn:EquationKindCode,no change,,5.1,,,,,
5.0,cbrn,EquationType,cbrn:EquationDescriptionText,no change,,5.1,,,,,
5.0,cbrn,EquationType,cbrn:LowerLimitValue,no change,,5.1,,,,,
5.0,cbrn,EquationType,cbrn:UpperLimitValue,no change,,5.1,,,,,
5.0,cbrn,EquationType,cbrn:EquationAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,ExposureAnalysisResultsType,cbrn:AverageExposureRateValue,no change,,5.1,,,,,
5.0,cbrn,ExposureAnalysisResultsType,cbrn:AverageExposureRateUncertaintyValue,no change,,5.1,,,,,
5.0,cbrn,ExposureAnalysisResultsType,cbrn:MaximumExposureRateValue,no change,,5.1,,,,,
5.0,cbrn,ExposureAnalysisResultsType,cbrn:MinimumExposureRateValue,no change,,5.1,,,,,
5.0,cbrn,ExposureAnalysisResultsType,cbrn:BackgroundExposureRateValue,no change,,5.1,,,,,
5.0,cbrn,ExposureAnalysisResultsType,cbrn:BackgroundExposureRateUncertaintyValue,no change,,5.1,,,,,
5.0,cbrn,ExposureAnalysisResultsType,cbrn:TotalExposureValue,no change,,5.1,,,,,
5.0,cbrn,ExposureAnalysisResultsType,cbrn:SourcePosition,no change,,5.1,,,,,
5.0,cbrn,ExposureAnalysisResultsType,cbrn:ExposureAnalysisResultsAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,ExposureRatemRhType,cbrn:unitsText,no change,,5.1,,,,,
5.0,cbrn,ExposureRateType,cbrn:ExposureRateValue,no change,,5.1,,,,,
5.0,cbrn,ExposureRateType,cbrn:ExposureRateLevelDescriptionText,no change,,5.1,,,,,
5.0,cbrn,ExposureRateType,cbrn:RadDetectorInformation,no change,,5.1,,,,,
5.0,cbrn,ExposureRateType,cbrn:RadRawExposureRate,no change,,5.1,,,,,
5.0,cbrn,ExposureRateType,cbrn:ExposureRateAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,FaultType,cbrn:FaultCodeValueText,no change,,5.1,,,,,
5.0,cbrn,FaultType,cbrn:FaultDescriptionText,no change,,5.1,,,,,
5.0,cbrn,FaultType,cbrn:FaultSeverityCode,no change,,5.1,,,,,
5.0,cbrn,FaultType,cbrn:FaultAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,FWHMCalibrationType,cbrn:EnergyValueList,no change,,5.1,,,,,
5.0,cbrn,FWHMCalibrationType,cbrn:FWHMValueList,no change,,5.1,,,,,
5.0,cbrn,FWHMCalibrationType,cbrn:FWHMUncertaintyValueList,no change,,5.1,,,,,
5.0,cbrn,FWHMCalibrationType,cbrn:CalibrationDateTime,no change,,5.1,,,,,
5.0,cbrn,FWHMCalibrationType,cbrn:FWHMCalibrationAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,FWHMKeVType,cbrn:unitsText,no change,,5.1,,,,,
5.0,cbrn,FWHMUncertaintiesKeVType,cbrn:unitsText,no change,,5.1,,,,,
5.0,cbrn,GeographicPointType,cbrn:LatitudeValue,no change,,5.1,,,,,
5.0,cbrn,GeographicPointType,cbrn:LongitudeValue,no change,,5.1,,,,,
5.0,cbrn,GeographicPointType,cbrn:ElevationValue,no change,,5.1,,,,,
5.0,cbrn,GeographicPointType,cbrn:ElevationOffsetValue,no change,,5.1,,,,,
5.0,cbrn,GeographicPointType,cbrn:GeoPointAccuracyValue,no change,,5.1,,,,,
5.0,cbrn,GeographicPointType,cbrn:ElevationAccuracyValue,no change,,5.1,,,,,
5.0,cbrn,GeographicPointType,cbrn:ElevationOffsetAccuracyValue,no change,,5.1,,,,,
5.0,cbrn,GeographicPointType,cbrn:datumText,no change,,5.1,,,,,
5.0,cbrn,GeographicPointType,cbrn:unitsText,no change,,5.1,,,,,
5.0,cbrn,GeographicPointType,cbrn:GeographicPointAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,GrossCountAnalysisResultsType,cbrn:AverageCountRateValue,no change,,5.1,,,,,
5.0,cbrn,GrossCountAnalysisResultsType,cbrn:AverageCountRateUncertaintyValue,no change,,5.1,,,,,
5.0,cbrn,GrossCountAnalysisResultsType,cbrn:MaximumCountRateValue,no change,,5.1,,,,,
5.0,cbrn,GrossCountAnalysisResultsType,cbrn:MinimumCountRateValue,no change,,5.1,,,,,
5.0,cbrn,GrossCountAnalysisResultsType,cbrn:TotalCountsValue,no change,,5.1,,,,,
5.0,cbrn,GrossCountAnalysisResultsType,cbrn:BackgroundCountRateValue,no change,,5.1,,,,,
5.0,cbrn,GrossCountAnalysisResultsType,cbrn:BackgroundCountRateUncertaintyValue,no change,,5.1,,,,,
5.0,cbrn,GrossCountAnalysisResultsType,cbrn:SourcePosition,no change,,5.1,,,,,
5.0,cbrn,GrossCountAnalysisResultsType,cbrn:GrossCountAnalysisResultsAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,GrossCountsType,cbrn:LiveTimeDuration,no change,,5.1,,,,,
5.0,cbrn,GrossCountsType,cbrn:CountDataValueList,no change,,5.1,,,,,
5.0,cbrn,GrossCountsType,cbrn:TotalCountDataValueList,no change,,5.1,,,,,
5.0,cbrn,GrossCountsType,cbrn:EnergyWindows,no change,,5.1,,,,,
5.0,cbrn,GrossCountsType,cbrn:RadRawGrossCounts,no change,,5.1,,,,,
5.0,cbrn,GrossCountsType,cbrn:RadDetectorInformation,no change,,5.1,,,,,
5.0,cbrn,GrossCountsType,cbrn:GrossCountsAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,ImageFileType,cbrn:ImageResolutionValue,no change,,5.1,,,,,
5.0,cbrn,ImageFileType,nc:ImageHeightValue,no change,,5.1,,,,,
5.0,cbrn,ImageFileType,nc:ImageWidthValue,no change,,5.1,,,,,
5.0,cbrn,ImageFileType,cbrn:ImageOrientationAbstract,no change,,5.1,,,,,
5.0,cbrn,ImageFileType,cbrn:ImagePerspectiveAbstract,no change,,5.1,,,,,
5.0,cbrn,ImageFileType,cbrn:ImageFileAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,InspectionDataType,cbrn:ScanIdentificationData,no change,,5.1,,,,,
5.0,cbrn,InspectionDataType,cbrn:ThreatLevelDeterminationAbstract,no change,,5.1,,,,,
5.0,cbrn,InspectionDataType,cbrn:InspectionEventDateTime,no change,,5.1,,,,,
5.0,cbrn,InspectionDataType,nc:SystemUserNameAbstract,no change,,5.1,,,,,
5.0,cbrn,InspectionDataType,cbrn:InspectionResolutionAbstract,no change,,5.1,,,,,
5.0,cbrn,InspectionDataType,cbrn:InspectionDataAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,LayerType,cbrn:LayerSequenceNumeric,no change,,5.1,,,,,
5.0,cbrn,LayerType,cbrn:LayerMaterialAbstract,no change,,5.1,,,,,
5.0,cbrn,LayerType,nc:ItemWidthMeasure,no change,,5.1,,,,,
5.0,cbrn,LayerType,cbrn:LayerDensityValue,no change,,5.1,,,,,
5.0,cbrn,LayerType,cbrn:LayerAugmentationPoint,no change,,5.1,,,,,
5.0,cbrn,LocationAugmentationType,cbrn:GeographicPoint,no change,,5.1,,,,,
5.0,cbrn,LocationAugmentationType,cbrn:SiteSpecialInfoText,no change,,5.1,,,,,
5.0,cbrn,LocationAugmentationType,cbrn:MapGuideLocation,no change,,5.1,,,,,
5.0,cbrn,LocationAugmentationType,cbrn:SpecialEventName,no change,,5.1,,,,,
