originalRelease,originalNamespace,originalPropertyName,changeCode,issue,release,namespace,propertyName,definition,dataType,substitutionGroupHead,elementOrAttribute,concreteOrAbstract,isAbstract
3.0,cbrn,CharacteristicValueUnitsText,no change,,3.1,,,,,,,,
3.0,cbrn,ChemEncounterDeviceCategoryText,no change,,3.1,,,,,,,,
3.0,cbrn,CoefficientOrBoundaryValuesChoice,no change,,3.1,,,,,,,,
3.0,cbrn,compressionCode,no change,,3.1,,,,,,,,
3.0,cbrn,ContentHeaderAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceAugmentation,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceBoundForCode,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceConveyanceRelationship,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceConveyanceRelationshipAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceID,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceIdentification,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceKindCode,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceOrgRelationship,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceOrgRelationshipAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceOrgRelationshipKindCode,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyancePrimaryColorCode,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceRegistration,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceRegistrationAugmentation,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceRegistrationAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceRelationshipKindCode,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceRelationshipOriginID,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceRelationshipTargetID,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceRelatorAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceSecondaryColorCode,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceSequenceNumeric,no change,,3.1,,,,,,,,
3.0,cbrn,ConveyanceWeightDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,CountDataValueList,no change,,3.1,,,,,,,,
3.0,cbrn,CredentialsAuthenticatedCode,no change,,3.1,,,,,,,,
3.0,cbrn,CredentialsAuthentication,no change,,3.1,,,,,,,,
3.0,cbrn,CredentialsAuthenticationCode,no change,,3.1,,,,,,,,
3.0,cbrn,CredentialsAuthenticationText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFile,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCaptureAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCaptureByDevice,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCapturedByDevice,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCaptureDeviceID,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCaptureDuration,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCaptureStartDateTime,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCategoryDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCategoryName,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCharacterEncodingBaseText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCharacterEncodingText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileChoice,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCompressedIndicator,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCompressionText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCopyrightIndicator,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCreatedByApplicationVersionText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCreatedByDeviceDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCreatedByDeviceLocationText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCreatedByText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileCreatedDateTime,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileEncryptedIndicator,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileEncryptionText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileExtensionText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileGeneratedByActivityText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileID,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileLanguageCodeText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileLastModifiedByText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileLastModifiedDateTime,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileMetadata,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileName,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileSequenceAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileSequenceDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileSequenceID,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileSetAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileSetDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileSetID,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileSetMember,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileSetName,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileSetQuantity,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileSetUUID,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileSizeValue,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileSubjectCodeText,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileUID,no change,,3.1,,,,,,,,
3.0,cbrn,DataFileURIID,no change,,3.1,,,,,,,,
3.0,cbrn,datumText,no change,,3.1,,,,,,,,
3.0,cbrn,DerivedDataAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,DetectionEventData,no change,,3.1,,,,,,,,
3.0,cbrn,DetectionEventDataAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,DetectionEventID,no change,,3.1,,,,,,,,
3.0,cbrn,DetectionEventInstrumentData,no change,,3.1,,,,,,,,
3.0,cbrn,DetectionEventLocationText,no change,,3.1,,,,,,,,
3.0,cbrn,DetectionEventOnsetDateTime,no change,,3.1,,,,,,,,
3.0,cbrn,DetectionEventSiteID,no change,,3.1,,,,,,,,
3.0,cbrn,DetectionEventUserEntryData,no change,,3.1,,,,,,,,
3.0,cbrn,DetectionEventUserEntryDataAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,DetectionEventUUID,no change,,3.1,,,,,,,,
3.0,cbrn,DeviceInfoDateTime,no change,,3.1,,,,,,,,
3.0,cbrn,DeviceOperatorCommentsText,no change,,3.1,,,,,,,,
3.0,cbrn,DeviceOperatorID,no change,,3.1,,,,,,,,
3.0,cbrn,DistanceValue,no change,,3.1,,,,,,,,
3.0,cbrn,DoseAnalysisResults,no change,,3.1,,,,,,,,
3.0,cbrn,DoseAnalysisResultsAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,DoseRate,no change,,3.1,,,,,,,,
3.0,cbrn,DoseRateAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,DoseRateLevelDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,DoseRateValue,no change,,3.1,,,,,,,,
3.0,cbrn,EfficiencyCalibrationAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,EfficiencyUncertaintyValueList,no change,,3.1,,,,,,,,
3.0,cbrn,EfficiencyValueList,no change,,3.1,,,,,,,,
3.0,cbrn,ElevationAccuracyValue,no change,,3.1,,,,,,,,
3.0,cbrn,ElevationOffsetAccuracyValue,no change,,3.1,,,,,,,,
3.0,cbrn,ElevationOffsetValue,no change,,3.1,,,,,,,,
3.0,cbrn,ElevationValue,no change,,3.1,,,,,,,,
3.0,cbrn,EmployeeID,no change,,3.1,,,,,,,,
3.0,cbrn,EncodingMIMEKindText,no change,,3.1,,,,,,,,
3.0,cbrn,EncounterDeviceCategoryCodeText,no change,,3.1,,,,,,,,
3.0,cbrn,EncounterDeviceCategoryLevelCode,no change,,3.1,,,,,,,,
3.0,cbrn,EncounterDeviceID,no change,,3.1,,,,,,,,
3.0,cbrn,EncounterDeviceOperatorCommentsAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,EncounterDeviceOperatorText,no change,,3.1,,,,,,,,
3.0,cbrn,EncounterDeviceVersionText,no change,,3.1,,,,,,,,
3.0,cbrn,EncounterRelationship,no change,,3.1,,,,,,,,
3.0,cbrn,EncounterRelationshipAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,EnergyBoundaryValueList,no change,,3.1,,,,,,,,
3.0,cbrn,EnergyCalibration,no change,,3.1,,,,,,,,
3.0,cbrn,EnergyCalibrationAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,EnergyDeviationValueList,no change,,3.1,,,,,,,,
3.0,cbrn,EnergyValueList,no change,,3.1,,,,,,,,
3.0,cbrn,EnergyWindows,no change,,3.1,,,,,,,,
3.0,cbrn,EnergyWindowsAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,EntryPersonID,no change,,3.1,,,,,,,,
3.0,cbrn,Equation,no change,,3.1,,,,,,,,
3.0,cbrn,EquationAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,EquationCoefficientValueList,no change,,3.1,,,,,,,,
3.0,cbrn,EquationCovarianceMatrixValueList,no change,,3.1,,,,,,,,
3.0,cbrn,EquationDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,EquationKindCode,no change,,3.1,,,,,,,,
3.0,cbrn,ErrorCodeDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,ErrorCodeText,no change,,3.1,,,,,,,,
3.0,cbrn,ErrorDescription,no change,,3.1,,,,,,,,
3.0,cbrn,ErrorNodeName,no change,,3.1,,,,,,,,
3.0,cbrn,ExplosivesEncounterDeviceCategoryText,no change,,3.1,,,,,,,,
3.0,cbrn,ExposureAnalysisResults,no change,,3.1,,,,,,,,
3.0,cbrn,ExposureAnalysisResultsAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,ExposureRate,no change,,3.1,,,,,,,,
3.0,cbrn,ExposureRateAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,ExposureRateLevelDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,ExposureRateValue,no change,,3.1,,,,,,,,
3.0,cbrn,FacilityID,no change,,3.1,,,,,,,,
3.0,cbrn,Fault,no change,,3.1,,,,,,,,
3.0,cbrn,FaultAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,FaultCodeValueText,no change,,3.1,,,,,,,,
3.0,cbrn,FaultDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,FaultSeverityCode,no change,,3.1,,,,,,,,
3.0,cbrn,FridayHoursText,no change,,3.1,,,,,,,,
3.0,cbrn,FullEnergyPeakEfficiencyCalibration,no change,,3.1,,,,,,,,
3.0,cbrn,FWHMCalibration,no change,,3.1,,,,,,,,
3.0,cbrn,FWHMCalibrationAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,FWHMUncertaintyValueList,no change,,3.1,,,,,,,,
3.0,cbrn,FWHMValueList,no change,,3.1,,,,,,,,
3.0,cbrn,GeographicPoint,no change,,3.1,,,,,,,,
3.0,cbrn,GeographicPointAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,GeoPointAccuracyValue,no change,,3.1,,,,,,,,
3.0,cbrn,GrossCountAnalysisResults,no change,,3.1,,,,,,,,
3.0,cbrn,GrossCountAnalysisResultsAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,GrossCounts,no change,,3.1,,,,,,,,
3.0,cbrn,GrossCountsAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,groupOutOfLimitsIndicator,no change,,3.1,,,,,,,,
3.0,cbrn,IDAcquisitionMethod,no change,,3.1,,,,,,,,
3.0,cbrn,IDAcquisitionMethodCode,no change,,3.1,,,,,,,,
3.0,cbrn,IDAcquisitionMethodText,no change,,3.1,,,,,,,,
3.0,cbrn,IDConfidenceCode,no change,,3.1,,,,,,,,
3.0,cbrn,ImageFile,no change,,3.1,,,,,,,,
3.0,cbrn,ImageFileAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,ImageOrientation,no change,,3.1,,,,,,,,
3.0,cbrn,ImageOrientationCode,no change,,3.1,,,,,,,,
3.0,cbrn,ImageOrientationText,no change,,3.1,,,,,,,,
3.0,cbrn,ImagePerspective,no change,,3.1,,,,,,,,
3.0,cbrn,ImagePerspectiveCode,no change,,3.1,,,,,,,,
3.0,cbrn,ImagePerspectiveText,no change,,3.1,,,,,,,,
3.0,cbrn,ImageResolutionValue,no change,,3.1,,,,,,,,
3.0,cbrn,InCalibrationIndicator,no change,,3.1,,,,,,,,
3.0,cbrn,InclinationValue,no change,,3.1,,,,,,,,
3.0,cbrn,InspectionData,no change,,3.1,,,,,,,,
3.0,cbrn,InspectionDataAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,InspectionDateTime,no change,,3.1,,,,,,,,
3.0,cbrn,InspectionEventDateTime,no change,,3.1,,,,,,,,
3.0,cbrn,InspectionResolution,no change,,3.1,,,,,,,,
3.0,cbrn,InspectionResolutionCode,no change,,3.1,,,,,,,,
3.0,cbrn,InspectionResolutionText,no change,,3.1,,,,,,,,
3.0,cbrn,InspectionThreatFinding,no change,,3.1,,,,,,,,
3.0,cbrn,InspectionThreatFindingCode,no change,,3.1,,,,,,,,
3.0,cbrn,InspectionThreatFindingText,no change,,3.1,,,,,,,,
3.0,cbrn,IntrinsicDoubleEscapePeakEfficiencyCalibration,no change,,3.1,,,,,,,,
3.0,cbrn,IntrinsicFullEnergyPeakEfficiencyCalibration,no change,,3.1,,,,,,,,
3.0,cbrn,IntrinsicSingleEscapePeakEfficiencyCalibration,no change,,3.1,,,,,,,,
3.0,cbrn,LatitudeValue,no change,,3.1,,,,,,,,
3.0,cbrn,Layer,no change,,3.1,,,,,,,,
3.0,cbrn,LayerAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,LayerDensityValue,no change,,3.1,,,,,,,,
3.0,cbrn,LayerMaterial,no change,,3.1,,,,,,,,
3.0,cbrn,LayerMaterialKindCode,no change,,3.1,,,,,,,,
3.0,cbrn,LayerMaterialText,no change,,3.1,,,,,,,,
3.0,cbrn,LayerQuantity,no change,,3.1,,,,,,,,
3.0,cbrn,LayerSequenceNumeric,no change,,3.1,,,,,,,,
3.0,cbrn,LiveTimeDuration,no change,,3.1,,,,,,,,
3.0,cbrn,LocationDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,LongitudeValue,no change,,3.1,,,,,,,,
3.0,cbrn,MapGuideBrandCode,no change,,3.1,,,,,,,,
3.0,cbrn,MapGuideGridNumberID,no change,,3.1,,,,,,,,
3.0,cbrn,MapGuideLocation,no change,,3.1,,,,,,,,
3.0,cbrn,MapGuideLocationAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,MapGuideName,no change,,3.1,,,,,,,,
3.0,cbrn,MapGuidePageNumberID,no change,,3.1,,,,,,,,
3.0,cbrn,MaximumCountRateValue,no change,,3.1,,,,,,,,
3.0,cbrn,MaximumDoseRateValue,no change,,3.1,,,,,,,,
3.0,cbrn,MaximumExposureRateValue,no change,,3.1,,,,,,,,
3.0,cbrn,MeanPhotonValue,no change,,3.1,,,,,,,,
3.0,cbrn,MeasuredItemDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,MeasuredItemID,no change,,3.1,,,,,,,,
3.0,cbrn,MeasuredItemIdentification,no change,,3.1,,,,,,,,
3.0,cbrn,MeasuredItemIdentificationAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,MeasuredItemIDKind,no change,,3.1,,,,,,,,
3.0,cbrn,MeasuredItemIDKindCode,no change,,3.1,,,,,,,,
3.0,cbrn,MeasuredItemIDKindText,no change,,3.1,,,,,,,,
3.0,cbrn,MeasuredItemKind,no change,,3.1,,,,,,,,
3.0,cbrn,MeasuredItemKindCode,no change,,3.1,,,,,,,,
3.0,cbrn,MeasuredItemKindText,no change,,3.1,,,,,,,,
3.0,cbrn,MeasurementClassCode,no change,,3.1,,,,,,,,
3.0,cbrn,MessageContentError,no change,,3.1,,,,,,,,
3.0,cbrn,MessageContentErrorAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,MessageContentHeader,no change,,3.1,,,,,,,,
3.0,cbrn,MessageCreationDateTime,no change,,3.1,,,,,,,,
3.0,cbrn,MessageDestination,no change,,3.1,,,,,,,,
3.0,cbrn,MessageDispatchDateTime,no change,,3.1,,,,,,,,
3.0,cbrn,MessageErrorAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,MessageHandlingError,no change,,3.1,,,,,,,,
3.0,cbrn,MessageID,no change,,3.1,,,,,,,,
3.0,cbrn,MessageKindCode,no change,,3.1,,,,,,,,
3.0,cbrn,MessageOrigin,no change,,3.1,,,,,,,,
3.0,cbrn,MessageOriginOrDestinationAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,MessagePriorityCode,no change,,3.1,,,,,,,,
3.0,cbrn,MessageStatus,no change,,3.1,,,,,,,,
3.0,cbrn,MessageStatusAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,MessageStatusCode,no change,,3.1,,,,,,,,
3.0,cbrn,MessageVersionText,no change,,3.1,,,,,,,,
3.0,cbrn,MilitaryUnitRoleTextList,no change,,3.1,,,,,,,,
3.0,cbrn,MilitaryUnitSizeText,no change,,3.1,,,,,,,,
3.0,cbrn,MIMEContentCode,no change,,3.1,,,,,,,,
3.0,cbrn,MIMEEncodingCode,no change,,3.1,,,,,,,,
3.0,cbrn,MinimumCountRateValue,no change,,3.1,,,,,,,,
3.0,cbrn,MinimumDoseRateValue,no change,,3.1,,,,,,,,
3.0,cbrn,MinimumExposureRateValue,no change,,3.1,,,,,,,,
3.0,cbrn,MondayHoursText,no change,,3.1,,,,,,,,
3.0,cbrn,MultimediaCaptureDuration,no change,,3.1,,,,,,,,
3.0,cbrn,MultimediaCaptureStartDateTime,no change,,3.1,,,,,,,,
3.0,cbrn,MultimediaData,no change,,3.1,,,,,,,,
3.0,cbrn,MultimediaDataAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,MultimediaDataDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,MultimediaDataMIMEKindText,no change,,3.1,,,,,,,,
3.0,cbrn,MultimediaDeviceCategoryCode,no change,,3.1,,,,,,,,
3.0,cbrn,MultimediaFileSizeValue,no change,,3.1,,,,,,,,
3.0,cbrn,MultimediaFileURI,no change,,3.1,,,,,,,,
3.0,cbrn,n42DocDateTime,no change,,3.1,,,,,,,,
3.0,cbrn,n42DocUUID,no change,,3.1,,,,,,,,
3.0,cbrn,Nuclide,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideActivityUncertaintyValue,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideActivityValue,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideAnalysisReducedChiSquareValue,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideAnalysisResults,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideAnalysisResultsAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideCategoryDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideIDConfidenceDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideIDConfidenceUncertaintyValue,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideIDConfidenceValue,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideIdentificationConfidence,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideIdentifiedIndicator,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideMinimumDetectableActivityValue,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideName,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideShieldingArealDensityValue,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideShieldingAtomicNumberID,no change,,3.1,,,,,,,,
3.0,cbrn,NuclideSourceGeometryCode,no change,,3.1,,,,,,,,
3.0,cbrn,OccupancyIndicator,no change,,3.1,,,,,,,,
3.0,cbrn,OperatingSchedule,no change,,3.1,,,,,,,,
3.0,cbrn,OperatingScheduleAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,OrganizationParentName,no change,,3.1,,,,,,,,
3.0,cbrn,Orientation,no change,,3.1,,,,,,,,
3.0,cbrn,OrientationAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,Origin,no change,,3.1,,,,,,,,
3.0,cbrn,OriginAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,OriginDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,ParentDeviceCategoryCodeText,no change,,3.1,,,,,,,,
3.0,cbrn,ParentDeviceID,no change,,3.1,,,,,,,,
3.0,cbrn,PhotonData,no change,,3.1,,,,,,,,
3.0,cbrn,PhotonDataAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,PhotonEnergyValue,no change,,3.1,,,,,,,,
3.0,cbrn,PhotonSource,no change,,3.1,,,,,,,,
3.0,cbrn,PhotonSourceCode,no change,,3.1,,,,,,,,
3.0,cbrn,PhotonSourceText,no change,,3.1,,,,,,,,
3.0,cbrn,PointXY,no change,,3.1,,,,,,,,
3.0,cbrn,PointXYAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,RadAlarm,no change,,3.1,,,,,,,,
3.0,cbrn,RadAlarmAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,RadAlarmCategoryCode,no change,,3.1,,,,,,,,
3.0,cbrn,RadAlarmDateTime,no change,,3.1,,,,,,,,
3.0,cbrn,RadAlarmDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,RadAlarmEnergyWindowIndexValueList,no change,,3.1,,,,,,,,
3.0,cbrn,RadAlarmLightColorText,no change,,3.1,,,,,,,,
3.0,cbrn,RadDetectorCategoryCode,no change,,3.1,,,,,,,,
3.0,cbrn,RadDetectorCharacteristics,no change,,3.1,,,,,,,,
3.0,cbrn,RadDetectorDepthValue,no change,,3.1,,,,,,,,
3.0,cbrn,RadDetectorDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,RadDetectorDiameterValue,no change,,3.1,,,,,,,,
3.0,cbrn,RadDetectorInformation,no change,,3.1,,,,,,,,
3.0,cbrn,RadDetectorInformationAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,RadDetectorKindCode,no change,,3.1,,,,,,,,
3.0,cbrn,RadDetectorLengthValue,no change,,3.1,,,,,,,,
3.0,cbrn,RadDetectorName,no change,,3.1,,,,,,,,
3.0,cbrn,RadDetectorState,no change,,3.1,,,,,,,,
3.0,cbrn,RadDetectorStateAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,RadDetectorVolumeValue,no change,,3.1,,,,,,,,
3.0,cbrn,RadDetectorWidthValue,no change,,3.1,,,,,,,,
3.0,cbrn,RadEncounterDeviceCategoryCodeText,no change,,3.1,,,,,,,,
3.0,cbrn,RadEncounterDeviceCategoryText,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentCharacteristics,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentClassCode,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentComponentName,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentComponentVersionText,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentData,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentDataAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentDataChoice,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentDataCreatorName,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentID,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentInformation,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentInformationAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentManufacturerName,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentModeDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentModelName,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentOperatingModeCode,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentQualityControl,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentQualityControlAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentState,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentStateAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentVersion,no change,,3.1,,,,,,,,
3.0,cbrn,RadInstrumentVersionAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,RadionuclideCode,no change,,3.1,,,,,,,,
3.0,cbrn,RadItemCharacteristics,no change,,3.1,,,,,,,,
3.0,cbrn,RadItemDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,RadItemInformation,no change,,3.1,,,,,,,,
3.0,cbrn,RadItemInformationAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,RadItemMeasurementGeometryDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,RadItemQuantity,no change,,3.1,,,,,,,,
3.0,cbrn,RadItemQuantityAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,RadItemQuantityUncertaintyValue,no change,,3.1,,,,,,,,
3.0,cbrn,RadItemQuantityUnitText,no change,,3.1,,,,,,,,
3.0,cbrn,RadItemQuantityValue,no change,,3.1,,,,,,,,
3.0,cbrn,RadItemState,no change,,3.1,,,,,,,,
3.0,cbrn,RadItemStateAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,RadMeasurement,no change,,3.1,,,,,,,,
3.0,cbrn,RadMeasurementAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,RadMeasurementGroup,no change,,3.1,,,,,,,,
3.0,cbrn,RadMeasurementGroupAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,RadMeasurementGroupDescriptionText,no change,,3.1,,,,,,,,
3.0,cbrn,radMeasurementGroupUUID,no change,,3.1,,,,,,,,
3.0,cbrn,RadRawDoseRate,no change,,3.1,,,,,,,,
3.0,cbrn,RadRawExposureRate,no change,,3.1,,,,,,,,
3.0,cbrn,RadRawGrossCounts,no change,,3.1,,,,,,,,
3.0,cbrn,RadRawSpectrum,no change,,3.1,,,,,,,,
3.0,cbrn,RadRawTotalDoseValue,no change,,3.1,,,,,,,,
3.0,cbrn,RadRawTotalExposureValue,no change,,3.1,,,,,,,,
3.0,cbrn,ReachbackData,no change,,3.1,,,,,,,,
3.0,cbrn,ReachbackDataAugmentationPoint,no change,,3.1,,,,,,,,
3.0,cbrn,ReachbackFindingsText,no change,,3.1,,,,,,,,
3.0,cbrn,ReachbackReasonText,no change,,3.1,,,,,,,,
3.0,cbrn,ReachbackRecommendationCode,no change,,3.1,,,,,,,,
3.0,cbrn,ReachbackRecommendationDateTime,no change,,3.1,,,,,,,,
