originalRelease,originalNamespace,originalPropertyName,changeCode,issue,release,namespace,propertyName,definition,dataType,substitutionGroupHead,elementOrAttribute,concreteOrAbstract,isAbstract
2.1,cyfs,MentalHealthDetails,modified,,3.0,,,An element that contains information about a person's mental health including social history and psychosocial information.,,,,,
2.1,cyfs,MentalHealthHistoryDescriptionText,modified,,3.0,,,"A description of known mental health history, including behavioral health and psychological or psychiatric assessments, diagnoses, or treatments.",,,,,
2.1,cyfs,MentalHealthHospitalizationHistoryDescriptionText,modified,,3.0,,,A description of past in-patient hospitalizations due to mental health issues.,,,,,
2.1,cyfs,MilitarySummaryAugmentation,modified,,3.0,,,Additional information about a person's military service.,,nc:MilitarySummaryAugmentationPoint,,,
2.1,cyfs,MostRecentFosterCareReviewDate,modified,,3.0,,,A date of the most recent foster care review.,,,,,
2.1,cyfs,NCICRegisteredIndicator,modified,,3.0,,,True if the juvenile is registered in the National Crime Information Center (NCIC); false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,NextCourtEvent,modified,,3.0,,,An upcoming court occurrence.,,,,,
2.1,cyfs,NonCriminalLegalIssuesText,modified,,3.0,,,"A description of other cases and situations that may impact a court report. Tribal membership status and other ICWA issues. Includes prior juvenile (non-criminal) history, child support enforcement issues, mental health adjudications. Also identifies interstate",,,,,
2.1,cyfs,OffenderCulpabilityText,modified,,3.0,,,A description of the offender's culpability.,,,,,
2.1,cyfs,OffenseCharacteristicsText,modified,,3.0,,,A description of the characteristics of the offense.,,,,,
2.1,cyfs,OrganizationCaseID,modified,,3.0,,,An identifier assigned by an organization to a case.,niem-xs:string,,,,
2.1,cyfs,OtherConcerningBehaviorDescriptionText,modified,,3.0,,,"A description of other behaviors which are concerning. Examples include: Truant; runaway; loss of appetite; excessively overweight; bed wetting; destructive behavior (toys, property), lying, excessive anger, physically violent, cruel to animals, other children; Gang member, curiosity about fire, plays with matches lighters, plays with fire, fear of fire, daydreams or talks about fires, set occupied structure on fire, expresses anger by hurting self or others, was/is in cult, severe depression or withdrawal; poor or no eye contact; fighting with siblings.",,,,,
2.1,cyfs,OtherIdentifiedSymptomsDescriptionText,modified,,3.0,,,A description of other symptoms identified during a juvenile intake assessment.,,,,,
2.1,cyfs,OtherPhysicalDisabilityIndicator,modified,,3.0,,,True if the juvenile has a physical disability other than a visual or hearing impairment; false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,ParentChildAssociation,modified,,3.0,,,An association between a child and a person who is in a parent role toward that child.,,,,,
2.1,cyfs,ParentChildKinshipCategory,modified,,3.0,,,A data concept for describing the nature of the relationship from a parent to a child.,,,,,
2.1,cyfs,ParentChildKinshipCategoryText,modified,,3.0,,,A kind of relationship from a parent to a child.,,,,,
2.1,cyfs,ParentGangAffiliationIndicator,modified,,3.0,,,True if the juvenile's parent is affiliated with a gang; false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,PeerInfluenceDescriptionText,modified,,3.0,,,A description of the influence of peers on a person.,,,,,
2.1,cyfs,PermanencyAchievementDate,modified,,3.0,,,A date that is the target date of when the Permanency Goal is to be achieved.,,,,,
2.1,cyfs,PermanencyPlanApprovedIndicator,modified,,3.0,,,True if the most current permanency plan was approved; false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,PerpetratorEntity,modified,,3.0,,,A set of details about a person or organization that allegedly committed the referenced allegation.,,,,,
2.1,cyfs,PerpetratorJuvenileRelationshipText,modified,,3.0,,,A relationship of the perpetrator of an allegation to the juvenile.,,,,,
2.1,cyfs,PersonAssociationCategory,modified,,3.0,,,A data concept for a kind of association between persons.,,,,,
2.1,cyfs,PersonCaseAssociation,modified,,3.0,,,A relationship between a person and a case.,,,,,
2.1,cyfs,PersonOtherKinAssociationCategory,modified,,3.0,,,A data concept for describing the kinship or other close personal relationship that exists from the source person to the target person.,,,,,
2.1,cyfs,PersonOtherKinAssociationCategoryText,modified,,3.0,,,A kind of kinship or other close personal relationship that exists from the source person to the target person.,,,,,
2.1,cyfs,PetitionCategory,modified,,3.0,,,A data concept for describing the legal status of the petition being filed.,,,,,
2.1,cyfs,PetitionCategoryText,modified,,3.0,,,A kind of petition.,,,,,
2.1,cyfs,Petitioner,modified,,3.0,,,A person filing the petition.,,,,,
2.1,cyfs,PetitionerChildAssociation,modified,,3.0,,,An association between a petitioner and a child.,,,,,
2.1,cyfs,PetitionReasonText,modified,,3.0,,,A reason for the petition.,,,,,
2.1,cyfs,Placement,modified,,3.0,,,A placement history of the child.,,,,,
2.1,cyfs,PlacementCategory,modified,,3.0,,,A data concept for describing a child or youth's placement.,,,,,
2.1,cyfs,PlacementCategoryText,modified,,3.0,,,"A kind of placement,",,,,,
2.1,cyfs,PlacementChangeReason,modified,,3.0,,,A data concept for describing the reason a child or youth's placement was changed.,,,,,
2.1,cyfs,PlacementChangeReasonText,modified,,3.0,,,A reason a child or youth's placement was changed.,,,,,
2.1,cyfs,PlacementFacility,modified,,3.0,,,A facility where a juvenile is directed to reside.,,,,,
2.1,cyfs,PlacementOtherLocation,modified,,3.0,,,"A location -- other than a foster home, kin's residence, orphanage, or other facility -- where the juvenile is directed to reside.",,,,,
2.1,cyfs,PlacementPerson,modified,,3.0,,,A person with whom a juvenile is directed to reside.,,,,,
2.1,cyfs,PlacementSupervisor,modified,,3.0,,,"An entity who is responsible for supervising the juvenile's placement (e.g., social services department, probation department, etc.).",,,,,
2.1,cyfs,PlacementText,modified,,3.0,,,"A description of the child's placement (for example, with parents, with kin, in foster case).",,,,,
2.1,cyfs,PreAdjudicationSupervision,modified,,3.0,,,A set of details about pre-adjudication information for an individual.,nc:SupervisionType,,,,
2.1,cyfs,PreferredDrugName,modified,,3.0,,,A name of the substance identified as the primary drug of choice used by a person.,,,,,
2.1,cyfs,Prescription,modified,,3.0,,,A set of written instructions from a physician or dentist to a druggist concerning the form and dosage of a drug to be issued to a given patient,,,,,
2.1,cyfs,PrescriptionLastTakenDate,modified,,3.0,,,A date or date range when the medication was last taken.,,,,,
2.1,cyfs,PrescriptionTreatmentReasonText,modified,,3.0,,,A description of the treatment reason or condition being treated with the medication. This should include any 'off label' use.,,,,,
2.1,cyfs,PrescriptionUseInstructionsText,modified,,3.0,,,"A set of instructions for use of medication e.g. daily with food for 7 days, as needed for discomfort, not more than every 8 hours, etc.",,,,,
2.1,cyfs,PresentingProblemText,modified,,3.0,,,A presenting history of the circumstances surrounding removal of the child. Includes some analysis of how those circumstances put the child in danger or actually harmed the child.,,,,,
2.1,cyfs,PreTrialSupervision,modified,,3.0,,,A set of pre-trial information for an individual.,nc:SupervisionType,,,,
2.1,cyfs,PrimaryGoalIndicator,modified,,3.0,,,True if this is the primary goal of this service plan; false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,PriorArrestDescriptionText,modified,,3.0,,,A description of a prior arrest.,,,,,
2.1,cyfs,PriorDetentionHoldingForCounty,modified,,3.0,,,A data concept for describing a county for whom a person was held in a prior detention.,,,,,
2.1,cyfs,PriorDetentionPersonFingerprintedIndicator,modified,,3.0,,,True if the person under a prior detention had been fingerprinted; false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,PriorDetentionPersonPhotographedIndicator,modified,,3.0,,,True if the person under a prior detention had been photographed; false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,PriorDetentionPersonReleasedToEntity,modified,,3.0,,,"A description of person, organization, facility, service, or other destination to which the person under detention was released.",,,,,
2.1,cyfs,PriorIntervention,modified,,3.0,,,A data concept for describing a prior intervention.,,,,,
2.1,cyfs,PriorInterventionCode,modified,,3.0,,,An enumeration of the kinds of prior interventions.,,,,,
2.1,cyfs,PriorInterventionText,modified,,3.0,,,A narrative description of the kind of prior intervention.,,,,,
2.1,cyfs,ProblemTreatmentHistory,modified,,3.0,,,A data concept for describing a recommended treatment for the presented problem in a prior intervention.,,,,,
2.1,cyfs,ProblemTreatmentHistoryCode,modified,,3.0,,,An enumeration of the kinds of recommended treatment for the presented problem in a prior intervention,,,,,
2.1,cyfs,ProblemTreatmentHistoryText,modified,,3.0,,,A narrative description of the kind of recommended treatment for the presented problem in a prior intervention.,,,,,
2.1,cyfs,ProtectedHealthInformationIndicator,modified,,3.0,,,True if a piece of information is Protected Health Information (PHI); false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,ReasonableEffortsDescriptionText,modified,,3.0,,,A description of the steps and activities that the agency took to achieve permanency goal.,,,,,
2.1,cyfs,ReasonableEffortsIndicator,modified,,3.0,,,True if the court has found that reasonable efforts were made to reunify the child with their family; false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,ReasonForInitialRemovalText,modified,,3.0,,,A primary reason that the child was removed from the home.,,,,,
2.1,cyfs,ReceivedByTrackingID,modified,,3.0,,,An identifier of a person receiving a record.,niem-xs:string,,,,
2.1,cyfs,RecentLifeChangesDescriptionText,modified,,3.0,,,"A description of recent major life changes, generally in the prior year.",,,,,
2.1,cyfs,ReferralReasonText,modified,,3.0,,,A reason a client was referred to a program.,,,,,
2.1,cyfs,RelativePlacementResourcesDescriptionText,modified,,3.0,,,A description of the relatives of a child or youth who might be available and able to provide some care.,,,,,
2.1,cyfs,RemovalIndicator,modified,,3.0,,,True if the child was removed; false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,RemovalMannerDescriptionText,modified,,3.0,,,"A description of the manner of removal from home for current placement episode.  Examples include:  voluntary, court ordered, not yet determined.",,,,,
2.1,cyfs,RemovalTransactionDate,modified,,3.0,,,A date of the latest removal.,,,,,
2.1,cyfs,RepresentationAppointmentCategory,modified,,3.0,,,A data concept for describing an appointed legal representative's relationship to a client''s other counsel.,,,,,
2.1,cyfs,RepresentationAppointmentText,modified,,3.0,,,A set of conditions under which counsel was appointed.,,,,,
2.1,cyfs,ResponsibilityForServiceCostText,modified,,3.0,,,An agency responsible for paying the cost of a service.,,,,,
2.1,cyfs,ResponsibleEntityDescriptionText,modified,,3.0,,,A description of the person or organization who will provide the service.,,,,,
2.1,cyfs,School,modified,,3.0,,,A K-12 level school.,,,,,
2.1,cyfs,SchoolAttendanceDescriptionText,modified,,3.0,,,A description of a student's attendance at a school.,,,,,
2.1,cyfs,SchoolAttendanceIssue,modified,,3.0,,,A student's attendance issue at a school.,,,,,
2.1,cyfs,SchoolAttendanceIssueCategory,modified,,3.0,,,A data concept for expressing the kind of school attendance issue a child or youth has.,,,,,
2.1,cyfs,SchoolAttendanceIssueCode,modified,,3.0,,,A type of school attendance issue that the student has.,,,,,
2.1,cyfs,SchoolAttendanceIssueText,modified,,3.0,,,A type of school attendance issue that the student has.,,,,,
2.1,cyfs,SchoolClass,modified,,3.0,,,A particular class at a school. This is class dedicated to a subject rather than the concept of a group of students graduating together.,,,,,
2.1,cyfs,SchoolClassLetterGrade,modified,,3.0,,,A data concept for expressing a student's letter grade for an academic course.,,,,,
2.1,cyfs,SchoolClassLetterGradeCode,modified,,3.0,,,A letter grade received in a school class.,,,,,
2.1,cyfs,SchoolClassLetterGradeText,modified,,3.0,,,A letter grade received in a school class.,,,,,
2.1,cyfs,SchoolClassName,modified,,3.0,,,A name of a school class.,,,,,
2.1,cyfs,SchoolClassTeacherFullName,modified,,3.0,,,A full name of a teacher for a school class.,,,,,
2.1,cyfs,SchoolClassTime,modified,,3.0,,,A time at which a school class begins.,niem-xs:time,,,,
2.1,cyfs,SchoolEnrollmentDate,modified,,3.0,,,A date on which a student enrolled in a school.,,,,,
2.1,cyfs,SchoolEnrollmentWithdrawReasonText,modified,,3.0,,,A reason for a student's withdrawal from school.,,,,,
2.1,cyfs,SchoolExpulsion,modified,,3.0,,,A student's expulsion from school.,,,,,
2.1,cyfs,SchoolExpulsionWaiverText,modified,,3.0,,,A reason for the waiver of a students expulsion from school.,,,,,
2.1,cyfs,SchoolGPAText,modified,,3.0,,,A student's Grade Point Average (GPA) at a school.,,,,,
2.1,cyfs,SchoolPerformanceText,modified,,3.0,,,"A short description of a student's performance, such as Above Average, Average, Below Average.",,,,,
2.1,cyfs,SchoolResourceOfficer,modified,,3.0,,,A police officer assigned to a school.,,,,,
2.1,cyfs,SchoolSchedule,modified,,3.0,,,A student's schedule at the school being attended.,,,,,
2.1,cyfs,SchoolStudentID,modified,,3.0,,,An identifier assigned to a student by the school being attended.,niem-xs:string,,,,
2.1,cyfs,SchoolTermText,modified,,3.0,,,"A short description of the term being attended, e.g Fall YY, Spring YY, Summer YY.",,,,,
2.1,cyfs,SeriousHabitualOffender,modified,,3.0,,,A person who is considered a Serious Habitual Offender individual by a law enforcement agency.,,,,,
2.1,cyfs,SeriousHabitualOffenderCriminalHistoryIdentification,modified,,3.0,,,An identification that is used to link a criminal history record to a person.  The identification is sometimes called a file control number (FCN).,,,,,
2.1,cyfs,SeriousHabitualOffenderCriminalHistoryRegisteredIndicator,modified,,3.0,,,"True if the juvenile is registered in the state, local, or tribal criminal history (SLCH); false otherwise.",niem-xs:boolean,,,,
2.1,cyfs,SeriousHabitualOffenderDeterminingJurisdiction,modified,,3.0,,,A jurisdiction that determined that the juvenile should be given Serious Habitual Offender status.,,,,,
2.1,cyfs,SeriousHabitualOffenderFileLocationAgency,modified,,3.0,,,An agency maintaining the juvenile's Serious Habitual Offender file.,,,,,
2.1,cyfs,SeriousHabitualOffenderIndicator,modified,,3.0,,,True if the juvenile has Serious Habitual Offender status; false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,SeriousHabitualOffenderParentNotifiedIndicator,modified,,3.0,,,True if the juvenile's parent or legal guardian has been notified of the juvenile''s Serious Habitual Offender status; false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,SeriousHabitualOffenderScoreText,modified,,3.0,,,A score used to determine if a juvenile should be given SeriousHabitualOffender status.,,,,,
2.1,cyfs,Service,modified,,3.0,,,A service  that will be made available by the agency.,,,,,
2.1,cyfs,ServiceCostValue,modified,,3.0,,,A cost or estimated cost of the service.,,,,,
2.1,cyfs,ServiceDescriptionText,modified,,3.0,,,"A description of the service that will be provided as part of a case plan.  Categories include:  assessment, treatment, program, benefit, education, transportation, respite care.",,,,,
2.1,cyfs,ServicePlanGoal,modified,,3.0,,,A service plan goal.,,,,,
2.1,cyfs,SignatureRequiredIndicator,modified,,3.0,,,True if a signature is required from this person; false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,SocialServiceProgram,modified,,3.0,,,A social service provided.,nc:ProgramType,,,,
2.1,cyfs,SpecialEducationDisability,modified,,3.0,,,A data concept for describing a student's disability that requires special education.,,,,,
2.1,cyfs,SpecialEducationDisabilityCode,modified,,3.0,,,A disability requiring special education.,,,,,
2.1,cyfs,SpecialEducationDisabilityText,modified,,3.0,,,A disability requiring special education.,,,,,
2.1,cyfs,SpecialEducationEligibleDate,modified,,3.0,,,A date on which someone became eligible for special education.,,,,,
2.1,cyfs,SpecialEducationNeedDeterminationDate,modified,,3.0,,,A date on which determination of need of special education is made.,,,,,
2.1,cyfs,SpecialEducationNeedLevel,modified,,3.0,,,"A data concept for describing the level of a student's need for special education, either in hours of services per week or in text.",,,,,
2.1,cyfs,SpecialEducationNeedLevelCode,modified,,3.0,,,A different level of need for special education.,,,,,
2.1,cyfs,SpecialEducationNeedLevelText,modified,,3.0,,,A different level of need for special education.,,,,,
2.1,cyfs,StateDisbursementIndicator,modified,,3.0,,,True if the child-support order directs the obligor to make payments to a state agency for disbursement to the custodial parent; false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,StateFindingsText,modified,,3.0,,,"A court's description of its factual findings supporting conclusions about legal standards defined in state law. Usage: factual findings regarding dependency, neglect, abuse, danger to self or others, or a child's need for emergency, temporary",,,,,
2.1,cyfs,StatusOffense,modified,,3.0,,,"An activity illegal when engaged in by a minor, but not when done by an adult. Examples include truancy, curfew, running away, or habitually disobeying parents.",,,,,
2.1,cyfs,Student,modified,,3.0,,,"A role of a K-12 student, played by a juvenile.",,,,,
2.1,cyfs,StudentCurrentEducationDescriptionText,modified,,3.0,,,"A description of the juvenile's current educational program (e.g., grade level, curriculum, etc.).",,,,,
2.1,cyfs,StudentCurrentEducationEnrollmentEndDate,modified,,3.0,,,A date a juvenile's current educational program is scheduled to conclude.,,,,,
2.1,cyfs,StudentCurrentEducationEnrollmentIndicator,modified,,3.0,,,True if the juvenile is currently enrolled in an educational program; false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,StudentCurrentEducationGradeLevel,modified,,3.0,,,"A data concept for expressing a student's current grade level in school, either between kindergarten and twelfth grade or in text.",,,,,
2.1,cyfs,StudentCurrentEducationGradeLevelCode,modified,,3.0,,,A current grade level in school.,,,,,
2.1,cyfs,StudentCurrentEducationGradeLevelText,modified,,3.0,,,A current grade level in school.,,,,,
2.1,cyfs,StudentCurrentEducationTruancyIndicator,modified,,3.0,,,True if the juvenile is currently considered truant; false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,StudentIdentification,modified,,3.0,,,A unique alphanumeric identification assigned to a student by an education organization.,,,,,
2.1,cyfs,StudentPhotoImage,modified,,3.0,,,A photograph of a student enrolled in a school.,,,,,
2.1,cyfs,StudentSchoolConductChangeText,modified,,3.0,,,A description of any change in grades and/or conduct in school.,,,,,
2.1,cyfs,StudentSpecialEducationDetails,modified,,3.0,,,A set of details about special education provided or needed.,,,,,
2.1,cyfs,StudentSpecialEducationEligibleIndicator,modified,,3.0,,,"True if the student is eligible for enrollment in a special-education program (based on diagnosed developmental disabilities, learning disorders, etc.); false otherwise.",niem-xs:boolean,,,,
2.1,cyfs,SubjectChildAssociation,modified,,3.0,,,An association between a subject and a child.,,,,,
2.1,cyfs,SubmittedDateTime,modified,,3.0,,,A date and time the document  was submitted.,,,,,
2.1,cyfs,SubsidyMonthlyAmount,modified,,3.0,,,An amount of monthly subsidy the juvenile receives.,,,,,
2.1,cyfs,SubstanceAbuseCurrentDescriptionText,modified,,3.0,,,A description of current substance abuse.,,,,,
2.1,cyfs,SubstanceAbuseDetails,modified,,3.0,,,A set of details about a person's substance abuse.,,,,,
2.1,cyfs,SubstanceAbusePastDescriptionText,modified,,3.0,,,"A description of past substance abuse issues which may include details about substances used or abused in the past, past treatment episodes or other details related to a person's substance use in the past.",,,,,
2.1,cyfs,SuicideRiskOrRiskOfSelfHarmDescriptionText,modified,,3.0,,,A description of the risk of suicide or self-harm.,,,,,
2.1,cyfs,SupportingGroundsDescriptionText,modified,,3.0,,,"A description of the legal basis for the child-support remedies sought in the petition (e.g., respondent is non-custodial parent and is failing to provide support, a change in the parties' circumstances justifies a modification, etc.).",,,,,
2.1,cyfs,Task,modified,,3.0,,,An activity to be done to achieve a service plan objective.,,,,,
2.1,cyfs,TaskCriteriaForSuccessText,modified,,3.0,,,A description of what needs to be done to successfully complete a task.,,,,,
2.1,cyfs,TaskCurrentStatusSummaryText,modified,,3.0,,,A summary description of the progress toward accomplishment of this task.,,,,,
2.1,cyfs,TaskTimeframeDescriptionText,modified,,3.0,,,A description of the date range for the completion of a task.,,,,,
2.1,cyfs,TerminationParentalRightsDate,modified,,3.0,,,A date that legal rights between a parent and a child were terminated.,,,,,
2.1,cyfs,TerminationParentalRightsIndicator,modified,,3.0,,,True if legal rights between the parent and child have been terminated; false otherwise.,niem-xs:boolean,,,,
2.1,cyfs,Therapist,modified,,3.0,,,A person who provides therapy services.,,,,,
2.1,cyfs,TimeframeDescription,modified,,3.0,,,A date range a task needs to be completed by.,,,,,
2.1,cyfs,TreatmentApproximateLengthText,modified,,3.0,,,An estimated length of a treatment program.,,,,,
2.1,cyfs,TreatmentAssessment,modified,,3.0,,,An assessment of a treatment program.,,,,,
2.1,cyfs,TreatmentFocusText,modified,,3.0,,,A description of the focus of the treatment program.,,,,,
2.1,cyfs,TreatmentGoalDescriptionText,modified,,3.0,,,A description of a goal of a treatment program.,,,,,
2.1,cyfs,TreatmentProgram,modified,,3.0,,,A treatment program.,,,,,
2.1,cyfs,TreatmentProgress,modified,,3.0,,,A set of details about the progress made within a treatment program.,,,,,
2.1,cyfs,TreatmentRecommendationDescriptionText,modified,,3.0,,,A description of recommended treatment or services for a juvenile.,,,,,
2.1,cyfs,TreatmentReferral,modified,,3.0,,,A referral to a treatment program.,,,,,
2.1,cyfs,TreatmentSupervisorEntity,modified,,3.0,,,An entity supervising a treatment program.,,,,,
2.1,cyfs,TribalAffiliationText,modified,,3.0,,,A tribe in which the child may be affiliated with.,,,,,
2.1,cyfs,VictimCircumstanceDescriptionText,modified,,3.0,,,A description of the circumstances of a victim.,,,,,
2.1,cyfs,VisitationDuration,modified,,3.0,,,"A period of time allowed for a visitation with the format of PnYnMnDTnHnMnS, where nY is the number of years, nM is the number of months, nD is the number of days, nH is the number of hours, nM is the number of minutes, and nS is the number of",niem-xs:duration,,,,
2.1,cyfs,VisitationPlan,modified,,3.0,,,A current visitation agreement.,,,,,
2.1,cyfs,VisitationTime,modified,,3.0,,,A time of day that the visitation is to take place.,niem-xs:time,,,,
2.1,cyfs,VisualDisabilityIndicator,modified,,3.0,,,True if the juvenile has a visual disability; false otherwise.,niem-xs:boolean,,,,
2.1,de,EDXLDistribution,modified,,3.0,,,A container for all of the elements related to the distribution of EDXL content messages. Asserts the originator's intent as to the dissemination of that particular message or set of messages.,,,,,
2.1,em,AdditionalCapacity24HrQuantity,modified,,3.0,,AdditionalCapacity24HourQuantity,"A count of the estimate of the beds, above the current number, that could be made vacant/available within 24 hours.",,,,,
2.1,em,AdditionalCapacity72HrQuantity,modified,,3.0,,AdditionalCapacity72HourQuantity,"A count of the estimate of the beds, above the current number, that could be made vacant/available within 72 hours.",,,,,
2.1,em,AdultGeneralServiceCoverageStatusCode,modified,,3.0,,,A code denoting the status of the availability of adult general services.,,,,,
2.1,em,Alarm,modified,,3.0,,,"An event that begins when an assembly of equipment or a device installed in or for commercial or residential premises, or other property, is triggered to transmit a signal, visibly, audibly, electronically, mechanically, or otherwise, to indicate",,,,,
2.1,em,AlarmCallBackTelephoneNumber,modified,,3.0,,,A phone number of the monitoring station.,,,,,
2.1,em,AlarmCategory,modified,,3.0,,,A data concept for the type of the event which resulted in an alarm.,,,,,
2.1,em,AlarmConfirmation,modified,,3.0,,,A container for information related to the confirmation of an alarm.,,,,,
2.1,em,AlarmConfirmationCallPrivacyBypassPasscodeText,modified,,3.0,,,A code that allows the Public Safety Answering Point or monitoring station to bypass any call screening and directly reach the alarm subscriber.,,,,,
2.1,em,AlarmConfirmationCallToPremisesResultsDescriptionText,modified,,3.0,,,A description of the results of the actions taken by the alarm company to attempt to reach someone at the premise before notifying the Public Safety Answering Point.,,,,,
2.1,em,AlarmConfirmationMethodDescriptionText,modified,,3.0,,,"A description of  mechanism used to confirm the validity of the alarm. e.g., observed video, live audio, guard verified, call to premises etc. If the alarm is confirmed through a call to the premise, then the details of this call are indicated in the Call to Premise text field",,,,,
2.1,em,AlarmDetailsText,modified,,3.0,,,A text describing an alarm event.,,,,,
2.1,em,AlarmDispatchActivity,modified,,3.0,,,A response or activity needed when a dispatch agency is activated in response to an alarm.,,,,,
2.1,em,AlarmDispatchAgency,modified,,3.0,,,A data concept for the name of the agency (PSAP:Public Safety Answering Point) being requested to respond to an alarm or responder.,,,,,
2.1,em,AlarmDispatchAgencyID,modified,,3.0,,,An identifier for the agency (PSAP) being requested to respond to an alarm  (typically a police or fire department or central dispatch point) or responder.,niem-xs:string,,,,
2.1,em,AlarmDispatchAgencyNameText,modified,,3.0,,,A name of the agency (PSAP) being requested to respond to an alarm  (typically a police or fire department or central dispatch point) or responder.,,,,,
2.1,em,AlarmEventCallPrivacyBypassCode,modified,,3.0,,AlarmEventCallPrivacyBypassCodeText,,,,,,
2.1,em,AlarmEventCategory,modified,,3.0,,,A data concept for a kind of alarm event.,,,,,
2.1,em,AlarmEventCategoryText,modified,,3.0,,,A kind of event which resulted in an alarm,,,,,
2.1,em,AlarmEventDetailsText,modified,,3.0,,,A text describing details about the alarm event.,,,,,
2.1,em,AlarmEventLocationAugmentation,modified,,3.0,,AlarmEventLocation,A location of an alarm event.,nc:LocationType,,,,
2.1,em,AlarmEventLocationCategory,modified,,3.0,,,A data concept for a kind of location at which an alarm event occurs.,,,,,
2.1,em,AlarmEventResponseAction,modified,,3.0,,,A data concept for an action requested of an alarm event responder.,,,,,
2.1,em,AlarmLocation,modified,,3.0,,,A location for an alarm.,nc:LocationType,,,,
2.1,em,AlarmLocationAugmentation,modified,,3.0,,LocationAugmentation,,em:LocationAugmentationType,nc:LocationAugmentationPoint,,,
2.1,em,AlarmMonitoringServiceProvider,modified,,3.0,,,A data concept for Organization contacted when an alarm,,,,,
2.1,em,AlarmMonitoringServiceProviderIdentification,modified,,3.0,,AlarmMonitoringServiceProviderID,An identifier assigned to Central Station Monitoring Companies.,niem-xs:string,,,,
2.1,em,AlarmMonitoringServiceProviderNameText,modified,,3.0,,,A name of the dispatch requesting agency (typically an alarm central station).,,,,,
2.1,em,AlarmMonitoringServiceProviderReceiveDateTime,modified,,3.0,,,A date and time the monitoring station received the event based on the time zone of the site.,,,,,
2.1,em,AlarmPermit,modified,,3.0,,,A permit for the alarm site.,,,,,
2.1,em,AlarmRequestedResponseActionDescriptionText,modified,,3.0,,,A description of an action requested of an alarm event responder.,,,,,
2.1,em,Alert,modified,,3.0,,,A notification of an incident or threat that may require a coordinated response or action. A type of NOTIFICATION.,,,,,
2.1,em,AlertAffectedLocation,modified,,3.0,,,A location affected by an alert.,,,,,
2.1,em,AlertCategoryCode,modified,,3.0,,,A code  value denoting the type of alert message.,,,,,
2.1,em,AlertDistributionScopeAudienceDescriptionText,modified,,3.0,,,A description of the distribution scope of the audience of the alert message.,,,,,
2.1,em,AlertEffectiveDateTime,modified,,3.0,,,A time of the information of the alert message.,,,,,
2.1,em,AlertEventDetails,modified,,3.0,,,A container for all component parts of the info sub-element of the alert message. Multiple occurrences are permitted within a single alert.,,,,,
2.1,em,AlertEventDetailsAudienceDescriptionText,modified,,3.0,,,A description of the intended audience of the alert message.,,,,,
2.1,em,AlertEventDetailsCategory,modified,,3.0,,,A data concept for the category of the subject event of the alert message.,,,,,
2.1,em,AlertEventDetailsCategoryCode,modified,,3.0,,,A code denoting the category of the subject event of the alert message.,,,,,
2.1,em,AlertEventDetailsCertainty,modified,,3.0,,,A data concept for the certainty of the subject event of the alert message.,,,,,
2.1,em,AlertEventDetailsCertaintyCode,modified,,3.0,,,A code denoting the certainty of the subject event of the alert message.,,,,,
2.1,em,AlertEventDetailsDescriptionText,modified,,3.0,,,A description of the incident/event/situation associated with the Alert message.,,,,,
2.1,em,AlertEventDetailsHeadlineText,modified,,3.0,,,"A headline of the alert message. A brief human-readable headline. Note that some displays (for example, short messaging service devices) may only present this headline; it SHOULD be made as direct and actionable as possible while remaining short. 1",,,,,
2.1,em,AlertEventDetailsInstructionsDescriptionText,modified,,3.0,,,"A description of  recommended action to be taken by recipients of the alert message. An extended human readable instruction to targeted recipients. (If different instructions are intended for different recipients, they should be represented by use of multiple info blocks. See CAP specification for details.)",,,,,
2.1,em,AlertEventDetailsOnsetDateTime,modified,,3.0,,,An expected time of the beginning of the subject event of the alert message.,,,,,
2.1,em,AlertEventDetailsResponseRecommendation,modified,,3.0,,,A data concept for the type of action recommended for the target audience.,,,,,
2.1,em,AlertEventDetailsResponseRecommendationCode,modified,,3.0,,,A code denoting the type of action recommended for the target audience.,,,,,
2.1,em,AlertEventDetailsSeverityCode,modified,,3.0,,,A code denoting the severity of the subject event of the alert message.,,,,,
2.1,em,AlertEventDetailsSystemRecordID,modified,,3.0,,,An identifier for the event type of the alert message.,niem-xs:string,,,,
2.1,em,AlertEventDetailsUrgency,modified,,3.0,,,A data concept for the urgency of the subject event of the alert message.,,,,,
2.1,em,AlertEventDetailsUrgencyCode,modified,,3.0,,,A code denoting the urgency of the subject event of the alert message.,,,,,
