originalRelease,originalNamespace,originalTypeName,changeCode,issue,release,namespace,typeName,definition,parentType,baseType,contentStyle,simpleStyle,isAssociation,isAugmentation,isAdapter,isMetadata
3.0,,,new,,3.1,biom,TransducerPrincipleCodeSimpleType,A data type to describe the transducer principle of a microphone.,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,biom,TransducerPrincipleCodeType,A data type to describe the transducer principle of a microphone.,,biom:TransducerPrincipleCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,biom,Type2CrossReferenceIdentificationListType,A data type for a list of identification of a Type-2 record in a transaction.,,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,biom,UncertaintyValueSimpleType,A data type for a value indicating the uncertainty of the delta direction measure,,xs:nonNegativeInteger,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,biom,VertexType,A data type for a vertex,,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,biom,VocalSegmentQualityValueType,A data type for vocal segment quality values.,,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,biom,VocalStyleCodeSimpleType,A data type for a description of Vocal Style of a subject.,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,biom,VocalStyleCodeType,A data type for a description of Vocal Style of a subject.,,biom:VocalStyleCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,census-3.0.1,USCountyCodeSimpleType,A data type for US county codes.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,census-3.0.1,USCountyCodeType,A data type for US county codes.,,census-3.0.1:USCountyCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,dea-3.0.1,DrugCodeSimpleType,A data type for drug codes.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,dea-3.0.1,DrugCodeType,A data type for drug codes.,,dea-3.0.1:DrugCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,dod_jcs-pub2.0-3.0.1,DocumentIntelligenceCategoryCodeSimpleType,A data type for natures or genres of a document or resource.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,dod_jcs-pub2.0-3.0.1,DocumentIntelligenceCategoryCodeType,A data type for natures or genres of a document or resource.,,dod_jcs-pub2.0-3.0.1:DocumentIntelligenceCategoryCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hazmat-3.0.1,HazmatUNCodeSimpleType,A data type for a United Nations/North American (UN/NA) Hazardous Materials Code pertaining to a hazardous material.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hazmat-3.0.1,HazmatUNCodeType,A data type for a United Nations/North American (UN/NA) Hazardous Materials Code pertaining to a hazardous material.,,hazmat-3.0.1:HazmatUNCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hs,CaseAugmentationType,A data type for additional information about a case.,,,CCC,,FALSE,FALSE,TRUE,
3.0,,,new,,3.1,hs,ChildCareIndicatorCodeSimpleType,"A data type for a role of the person of record involved in child care - the child receiving assistance, the parent receiving assistance, or the child care provider.",,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hs,ChildCareIndicatorCodeType,"A data type for a role of the person of record involved in child care - the child receiving assistance, the parent receiving assistance, or the child care provider.",,hs:ChildCareIndicatorCodeSimpleType,CSC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hs,ChildCareType,A data type for a set of information about child care program or assistance.,,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hs,ContactInformationAugmentationType,A data type for additional information about contact information.,,,CCC,,FALSE,FALSE,TRUE,
3.0,,,new,,3.1,hs,EligibilityType,A data type for a set of programs for which a person may be considered for eligibility.,,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hs,FoodStampsType,A data type for a program to provide food-purchasing assistance to eligible adults.,,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hs,GeneralAssistanceType,A data type for a program to provide temporary assistance to eligible adults.,,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hs,InterStateOutputDataReportType,A data type for a State Output Data report of the Public Assistance Reporting Information System (PARIS).,,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hs,InterStateOutputDataType,A data type for a set of data for a State Output Data report of the Public Assistance Reporting Information System (PARIS).,,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hs,MedicaidType,A data type for a program to provide medical care and long-term care services to low-income people and families.,,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hs,PersonAugmentationType,A data type for additional information about a person.,,,CCC,,FALSE,FALSE,TRUE,
3.0,,,new,,3.1,hs,SSIType,"A data type for a program (Supplemental Security Income) to provide stipends to people with limited income and resources who are disabled, blind, or age 65 or older.",,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hs,SSNVerificationIndicatorCodeSimpleType,A data type for a verification of a SSN by the Social Security Administration (SSA).,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hs,SSNVerificationIndicatorCodeType,A data type for a verification of a SSN by the Social Security Administration (SSA).,,hs:SSNVerificationIndicatorCodeSimpleType,CSC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hs,StateInputDataReportType,A data type for a State Input Data report of the Public Assistance Reporting Information System (PARIS).,,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hs,StateInputDataType,A data type for a set of data for the State Input Data report of the Public Assistance Reporting Information System (PARIS).,,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hs,TANFType,A data type for a program designed to help needy families achieve self-sufficiency (Temporary Assistance to Needy Families).,,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,hs,WorkersCompType,A data type for a program to provide wage replacement and medical benefits to employees injured on the job.,,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,j,DriverLicenseEndorsementType,A data type for an endorsement on a driver license which authorizes the operation of specified types of vehicles carrying specified loads.,j:DriverLicenseBaseEndorsementType,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,j,DriverLicensePermitEndorsementType,A data type for an endorsement on a driver license permit which authorizes the operation of specified types of vehicles carrying specified loads.,j:DriverLicenseBaseEndorsementType,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,j,DriverLicensePermitRestrictionType,A data type for a restriction applicable to a driver permit.,j:DrivingRestrictionType,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,j,DriverLicenseRestrictionType,A data type for a restriction applicable to a driver license.,j:DrivingRestrictionType,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mmucc,AtmosphericConditionCodeSimpleType,A data type for the prevailing atmospheric conditions that existed at the time of the crash.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mmucc,ClockDiagram12PointsCodeSimpleType,A data type for 12 points clock diagram,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mmucc,ClockDiagram12PointsCodeType,A data type for 12 points clock diagram,,mmucc:ClockDiagram12PointsCodeSimpleType,CSC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mmucc,FirstConditionCrashCodeSimpleType,A data type for any relevant condition of the individual (motorist or non-motorist) that is directly related to the crash.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mmucc,FirstConditionCrashCodeType,A data type for any relevant condition of the individual (motorist or non-motorist) that is directly related to the crash.,,mmucc:FirstConditionCrashCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mmucc,NA-No-Yes-NR-CodeSimpleType,"A data type for standard selection codes as yes, no, unknown.",,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mmucc,NA-No-Yes-NR-CodeType,"A data type for standard selection codes as yes, no, unknown.",,mmucc:NA-No-Yes-NR-CodeSimpleType,CSC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mmucc,SecondConditionCrashCodeSimpleType,A data type for any relevant condition of the individual (motorist or non-motorist) that is directly related to the crash.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mmucc,SecondConditionCrashCodeType,A data type for any relevant condition of the individual (motorist or non-motorist) that is directly related to the crash.,,mmucc:SecondConditionCrashCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mmucc,StandardSelectionCodeSimpleType,"A data type for standard selection codes as yes, no, unknown.",,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mmucc,StandardSelectionCodeType,"A data type for standard selection codes as yes, no, unknown.",,mmucc:StandardSelectionCodeSimpleType,CSC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,CodespaceCodePairType,A data type for a value from a specified controlled vocabulary.,niem-xs:token,,CSC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,Degree180PlusMinusSimpleType,A data type for an angle measured in degrees between -180 and 180.,,xs:decimal,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,Degree180PlusMinusType,A data type for an angle measured in degrees between -180 and 180.,,mo:Degree180PlusMinusSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,Degree360Type,A data type for an angle measured in degrees between 0 and 360.,nc:Degree360Type,,CSC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,Degree90PlusMinusSimpleType,A data type for an angle measured in degrees between -90 and 90.,,xs:decimal,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,Degree90PlusMinusType,A data type for an angle measured in degrees between -90 and 90.,,mo:Degree90PlusMinusSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,DistanceValueType,A data type for a distance measured in meters.,,nc:NonNegativeDecimalSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,LocationCreationCodeSimpleType,A data type for a code indicating the method used to generate a location.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,LocationCreationCodeType,A data type for a code indicating the method used to generate a location.,,mo:LocationCreationCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,ObservationType,"A data type for a time, location and information of an observation.",,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,ObservedObjectLocationType,A data type for a location of an observed object.,,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,OPEXCodeSimpleType,A data type for the operational status of an event.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,OPEXCodeType,A data type for the operational status of an event.,,mo:OPEXCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,OrientationType,"A data type for the angles of rotation about the principle axes (normal, lateral, longitudinal) of a thing, relative to true north and the horizontal plane, measured in degrees.",,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,RelativeOrientationType,"A data type for the angles of rotation about the principle axes (normal, lateral, longitudinal) of some thing, relative to the Earth and direction of motion, measured in degrees.",,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,SpeedValueType,A data type for a speed.,,nc:NonNegativeDecimalSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,StandardIdentityCodeSimpleType,A data type for a code describing the standard identity of a track; codes defined by MIL-STD-2525C.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,StandardIdentityCodeType,A data type for a code describing the standard identity of a track; codes defined by MIL-STD-2525C.,,mo:StandardIdentityCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,UnitOperationalStatusCodeSimpleType,A data type that describes the operational status of a military entity.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,UnitOperationalStatusCodeType,A data type that describes the operational status of a military entity.,,mo:UnitOperationalStatusCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,UnitReinforcementCodeSimpleType,A data type that gives the reinforcement for a unit that has additional or detached strength.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,UnitReinforcementCodeType,A data type that gives the reinforcement for a unit that has additional or detached strength.,,mo:UnitReinforcementCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,UnitStatusQualifierCodeSimpleType,A data type that qualifies the status of a unit.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,UnitStatusQualifierCodeType,A data type that qualifies the status of a unit.,,mo:UnitStatusQualifierCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,WGS84EllipseType,"A data type for an ellipse specified by a point, major axis, minor axis and rotation, using WGS84 coordinates, meters, and decimal degrees.",,,CCC,,FALSE,TRUE,FALSE,
3.0,,,new,,3.1,mo,WGS84ExternalPolygonType,"A data type for a polygon having no interior regions, using WGS84 coordinates.",,,CCC,,FALSE,TRUE,FALSE,
3.0,,,new,,3.1,mo,WGS84LineStringType,"A data type for a series of connected line segments, using WGS84 coordinates",,,CCC,,FALSE,TRUE,FALSE,
3.0,,,new,,3.1,mo,WGS84LocationCylinderType,A data type for a cylinder described with WGS84 coordinates and meters.,,,CCC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,WGS84LocationPointType,"A data type for a 3D geometric point, defined by a single coordinate tuple with values from the WGS84 coordinate reference system.",,,CCC,,FALSE,TRUE,FALSE,
3.0,,,new,,3.1,mo,ZuluDateTimeSimpleType,A data type for a datetime constrained to always be ZULU.,,xs:dateTime,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,mo,ZuluDateTimeType,A data type for a datetime constrained to always be ZULU.,,mo:ZuluDateTimeSimpleType,CSC,,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,nc-3.0.2,LongitudeCoordinateAugmentationType,A data type for additional information about a longitude coordinate.,,,CCC,,FALSE,FALSE,TRUE,
3.0,,,new,,3.1,nc-3.0.2,LongitudeDegreeSimpleType,A data type for a degree of longitude.,,xs:decimal,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,nc-3.0.2,LongitudeDegreeType,A data type for a degree of longitude.,,nc-3.0.2:LongitudeDegreeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,nc-3.0.2,MGRSCoordinateAugmentationType,A data type for additional information about a military grid reference system coordinate type.,,,CCC,,FALSE,FALSE,TRUE,
3.0,,,new,,3.1,nc-3.0.2,MGRSPrecisionCodeSimpleType,A data type describing the precision level of the grid square side.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,nc-3.0.2,MGRSPrecisionCodeType,A data type describing the precision level of the grid square side.,,nc-3.0.2:MGRSPrecisionCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,nc-3.0.2,PersonUnionStatusCodeSimpleType,A data type describing the legal status of a person's union with another person.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,nc-3.0.2,PersonUnionStatusCodeType,A data type describing the legal status of a person's union with another person.,,nc-3.0.2:PersonUnionStatusCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,ndex,SEXCodeSimpleType,A data type for a code that identifies the gender or sex of the person.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.0,,,new,,3.1,ndex,SEXCodeType,A data type for a code that identifies the gender or sex of the person.,,ndex:SEXCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.0,biom,AcquisitionSourceCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,AcquisitionSourceCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,AcquisitionSourceType,deleted,,3.1,,,,,,,,,,,
3.0,biom,BiometricCaptureType,deleted,,3.1,,,,,,,,,,,
3.0,biom,BiometricCategoryCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,BiometricCategoryCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,BiometricClassificationType,deleted,,3.1,,,,,,,,,,,
3.0,biom,BiometricCoordinateType,deleted,,3.1,,,,,,,,,,,
3.0,biom,BiometricDataType,deleted,,3.1,,,,,,,,,,,
3.0,biom,BoundaryShapeCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,BoundaryShapeCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,CaptureLocationType,deleted,,3.1,,,,,,,,,,,
3.0,biom,CaptureResolutionCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,CaptureResolutionCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,DeltaDirectionMeasureSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,DeviceMonitoringModeCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,DeviceMonitoringModeCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,DirectionMeasureSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,DNAImageType,deleted,,3.1,,,,,,,,,,,
3.0,biom,DNALocusType,deleted,,3.1,,,,,,,,,,,
3.0,biom,DNASampleDetailType,deleted,,3.1,,,,,,,,,,,
3.0,biom,EyePositionCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,EyePositionCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FaceImageAcquisitionProfileCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FaceImageAcquisitionProfileCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FaceImageBoundaryType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FaceImageBoundingCategoryCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FaceImageBoundingCategoryCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FaceImageBoundingSquareType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FaceImageDescriptionCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FaceImageDescriptionCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FaceImageFeaturePointType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FaceImageType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FacialImageMissingReasonCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FacialImageMissingReasonCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FeaturePointCategoryCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FeaturePointCategoryCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerPositionCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerPositionCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintAnnotationDetailType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintCaptureTechniqueCategoryCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintCaptureTechniqueCategoryCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintCaptureTechniqueType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintCoordinateType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintDeltaLocationType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintFeatureLocationType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintFeaturesFeedbackType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintImageFingerMissingType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintImageMajorCasePrintType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintImageMissingAreaReasonCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintImageMissingAreaReasonCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintImageSegmentPositionSquareType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintImageType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintPatternGeneralClassCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintPatternSubClassCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintPatternWhorlDeltaRelationshipCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerprintPositionListType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerViewCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FingerViewCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FrictionRidgeImageMissingAreaReasonCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,FrictionRidgeImageMissingAreaReasonCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,GeodeticDatumCoordinateSystemCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,HairColorCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,HairColorCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageAugmentationType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageCaptureAugmentationType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageCaptureType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageCompressionAlgorithmCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageCompressionAlgorithmCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageDistortionCategoryCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageDistortionCategoryCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageDistortionMeasurementCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageDistortionMeasurementCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageDistortionSeverityCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageDistortionSeverityCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageDistortionType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageFeatureVertexQuantitySimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageFeatureVertexQuantityType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageHashValueSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageHashValueType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageOcclusionCategoryCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageOcclusionCategoryCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageOcclusionOpacityCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageOcclusionOpacityCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageOrientationCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageOrientationCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageQualityType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageScanCategoryCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageScanCategoryCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageSegmentType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageTransformationCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageTransformationCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImageType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImpressionCaptureCategoryCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ImpressionCaptureCategoryCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,IrisImageType,deleted,,3.1,,,,,,,,,,,
3.0,biom,IrisMissingCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,IrisMissingCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,LocationAlternateGeographicSystemValueType,deleted,,3.1,,,,,,,,,,,
3.0,biom,MajorCasePrintCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,MajorCasePrintSegmentOffsetType,deleted,,3.1,,,,,,,,,,,
3.0,biom,MapSamplingFrequencyValueSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,MinutiaeRidgeCountResidualCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,MinutiaeRidgeCountResidualCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,MinutiaeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,MinutiaType,deleted,,3.1,,,,,,,,,,,
3.0,biom,OctantNumericSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,OctantNumericType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PersonBiometricAssociationType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PersonImageCategoryCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PersonImageCategoryCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhotoDescriptorCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhotoDescriptorCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhysicalFeatureAugmentationType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhysicalFeatureCategoryCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhysicalFeatureCategoryCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhysicalFeatureClassCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhysicalFeatureClassCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhysicalFeatureColorCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhysicalFeatureColorCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhysicalFeatureColorDetailType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhysicalFeatureDescriptionType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhysicalFeatureImageType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhysicalFeatureSizeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhysicalFeatureSubClassCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhysicalFeatureSubClassCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhysicalMarkingCategoryCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PhysicalMarkingCategoryCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,PoseAngleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,RidgeCountType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ScaleUnitsCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ScaleUnitsCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ScanningResolutionCategoryCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ScanningResolutionCategoryCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,SegmentedImageType,deleted,,3.1,,,,,,,,,,,
3.0,biom,SegmentLocationCodeSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,SegmentLocationCodeType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ThetaAngleMeasureSimpleType,deleted,,3.1,,,,,,,,,,,
3.0,biom,ThetaAngleMeasureType,deleted,,3.1,,,,,,,,,,,
