Release,PropertyNamespacePrefix,PropertyName,QualifiedProperty,IsElement,IsAbstract,Keywords,ExampleContent,UsageInfo,Definition,TypeNamespacePrefix,TypeName,QualifiedType,SubstitutionGroupPropertyNamespacePrefix,SubstitutionGroupPropertyName,SubstitutionGroupQualifiedProperty
5.2,hs,DrugUseFrequencyAbstract,hs:DrugUseFrequencyAbstract,1,1,,,,A data concept for expressing how often a person uses drugs.,,,,,,
5.2,hs,DrugUseFrequencyCode,hs:DrugUseFrequencyCode,1,0,,,,A code list describing how often the person uses drugs.,hs,DrugUseFrequencyCodeType,hs:DrugUseFrequencyCodeType,hs,DrugUseFrequencyAbstract,hs:DrugUseFrequencyAbstract
5.2,hs,DrugUseFrequencyDescriptionText,hs:DrugUseFrequencyDescriptionText,1,0,,,,A description of how often a person uses drugs.,nc,TextType,nc:TextType,hs,DrugUseFrequencyAbstract,hs:DrugUseFrequencyAbstract
5.2,hs,DrugUseIndicator,hs:DrugUseIndicator,1,0,,,,True if the person is currently using an illegal substance or has used an illegal substance in the immediate past; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,DueDate,hs:DueDate,1,0,,,,"A date something is due, not necessarily the date that something actually starts or ends.",nc,DateType,nc:DateType,,,
5.2,hs,EducationalAdjustmentAbstract,hs:EducationalAdjustmentAbstract,1,1,,,,A data concept for describing the adjustment of a student in a school setting.,,,,,,
5.2,hs,EducationalAdjustmentCode,hs:EducationalAdjustmentCode,1,0,,,,An adjustment of a juvenile in a school setting.,hs,EducationalAdjustmentCodeType,hs:EducationalAdjustmentCodeType,hs,EducationalAdjustmentAbstract,hs:EducationalAdjustmentAbstract
5.2,hs,EducationalAdjustmentText,hs:EducationalAdjustmentText,1,0,,,,An adjustment of a juvenile in a school setting.,nc,TextType,nc:TextType,hs,EducationalAdjustmentAbstract,hs:EducationalAdjustmentAbstract
5.2,hs,EducationalGoalText,hs:EducationalGoalText,1,0,,,,A kind of educational level the child and or court wishes to achieve.,nc,TextType,nc:TextType,,,
5.2,hs,EducationalIssues,hs:EducationalIssues,1,0,,,,A description of the educational issues related to the court report and service plan of any participant in the case.,hs,EducationalIssuesType,hs:EducationalIssuesType,,,
5.2,hs,EducationalIssuesAugmentationPoint,hs:EducationalIssuesAugmentationPoint,1,1,,,,An augmentation point for EducationalIssuesType.,,,,,,
5.2,hs,EducationalNeedText,hs:EducationalNeedText,1,0,,,,A specific educational need that the child may have.,nc,TextType,nc:TextType,,,
5.2,hs,EducationOrganization,hs:EducationOrganization,1,0,,,,An education organization that currently has a juvenile enrolled as a student.,nc,OrganizationType,nc:OrganizationType,,,
5.2,hs,Eligibility,hs:Eligibility,1,0,,,,A set of programs for which a person may be considered for eligibility.,hs,EligibilityType,hs:EligibilityType,,,
5.2,hs,EligibilityAugmentationPoint,hs:EligibilityAugmentationPoint,1,1,,,,An augmentation point for EligibilityType.,,,,,,
5.2,hs,EmailContactSupportIndicator,hs:EmailContactSupportIndicator,1,0,,,,True if contact by e-mail is supported for follow up purposes; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,EmployerAugmentation,hs:EmployerAugmentation,1,0,,,,Additional information about an employer.,hs,EmployerAugmentationType,hs:EmployerAugmentationType,nc,EmployerAugmentationPoint,nc:EmployerAugmentationPoint
5.2,hs,EmployerCategoryText,hs:EmployerCategoryText,1,0,,,,A kind of Employer,niem-xs,string,niem-xs:string,,,
5.2,hs,EmployerContactInformation,hs:EmployerContactInformation,1,0,,,,An association between an employer and contact information.,nc,ContactInformationType,nc:ContactInformationType,,,
5.2,hs,EmployerFEINID,hs:EmployerFEINID,1,0,,,,An identifier for the Federal Identification Number for the Employer.,niem-xs,string,niem-xs:string,,,
5.2,hs,EmployerName,hs:EmployerName,1,0,,,,A name of an employer.,nc,TextType,nc:TextType,,,
5.2,hs,EmployerPayrollNumberID,hs:EmployerPayrollNumberID,1,0,,,,An identifier for a payroll number for employer to pay FICA taxes.,niem-xs,string,niem-xs:string,,,
5.2,hs,EmployerStateUnemploymentID,hs:EmployerStateUnemploymentID,1,0,,,,An identifier for State Unemployment,niem-xs,string,niem-xs:string,,,
5.2,hs,EmployerTribalMemberOwnedIndicator,hs:EmployerTribalMemberOwnedIndicator,1,0,,,,True if the employer is a business owned by a Tribal member; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,EmployerTribeOwnedIndicator,hs:EmployerTribeOwnedIndicator,1,0,,,,True if an employer is a business owned by a Tribe; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,EnglishInterpreterRequiredIndicator,hs:EnglishInterpreterRequiredIndicator,1,0,,,,True if any of the case participants requires an interpreter during case proceedings; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,EntityFindingAssociation,hs:EntityFindingAssociation,1,0,,,,An association between a finding and a person or organization.,hs,EntityFindingAssociationType,hs:EntityFindingAssociationType,,,
5.2,hs,EntityFindingAssociationAugmentationPoint,hs:EntityFindingAssociationAugmentationPoint,1,1,,,,An augmentation point for EntityFindingAssociationType.,,,,,,
5.2,hs,FamilyIdentification,hs:FamilyIdentification,1,0,,,,An identification assigned to a family for the purposes of discovering and connecting related records.,nc,IdentificationType,nc:IdentificationType,,,
5.2,hs,FamilyMemberBehaviorDescriptionText,hs:FamilyMemberBehaviorDescriptionText,1,0,,,,A description of the behaviors of other family members.,nc,TextType,nc:TextType,,,
5.2,hs,FatherUnknownText,hs:FatherUnknownText,1,0,,,,A statement as to whether or not the father is unknown.,nc,TextType,nc:TextType,,,
5.2,hs,FaxContactSupportIndicator,hs:FaxContactSupportIndicator,1,0,,,,True if contact by fax machine is supported for follow up purposes; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,FederalFindingsText,hs:FederalFindingsText,1,0,,,,"A court's description of its factual findings supporting conclusions about legal standards defined in federal law. Usage: factual findings regarding an agency's reasonable efforts to reunify a family, a child's placement in the least restrictive placement necessary, etc.",nc,TextType,nc:TextType,,,
5.2,hs,FEDMatchRequestIndicator,hs:FEDMatchRequestIndicator,1,0,,,,True if perform federal data match; false if there is no fed match.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,Finding,hs:Finding,1,0,,,,A statement containing the authoritative decision of the court.,hs,FindingType,hs:FindingType,,,
5.2,hs,FindingAugmentationPoint,hs:FindingAugmentationPoint,1,1,,,,An augmentation point for FindingType.,,,,,,
5.2,hs,FosterCareAdoptionAssistanceFindingsText,hs:FosterCareAdoptionAssistanceFindingsText,1,0,,,,A set of conclusions of the court as they relate to Foster Care and Adoption Assistance (IV-E).,nc,TextType,nc:TextType,,,
5.2,hs,FosterCareCurrentPlacementDescriptionText,hs:FosterCareCurrentPlacementDescriptionText,1,0,,,,A description of the setting of an out-of-home placement.,nc,TextType,nc:TextType,,,
5.2,hs,FosterCareDischargeReasonDescriptionText,hs:FosterCareDischargeReasonDescriptionText,1,0,,,,A description of the reason for discharge from out-of-home care.,nc,TextType,nc:TextType,,,
5.2,hs,FosterCareFirstRemovalDate,hs:FosterCareFirstRemovalDate,1,0,,,,A date of first removal from a foster home.,nc,DateType,nc:DateType,,,
5.2,hs,FosterCareFundingSourceAbstract,hs:FosterCareFundingSourceAbstract,1,1,,,,A data concept for describing the source of funding for foster care.,,,,,,
5.2,hs,FosterCareFundingSourceCode,hs:FosterCareFundingSourceCode,1,0,,,,A source for foster care funding.,hs,FosterCareFundingSourceCodeType,hs:FosterCareFundingSourceCodeType,hs,FosterCareFundingSourceAbstract,hs:FosterCareFundingSourceAbstract
5.2,hs,FosterCareFundingSourceText,hs:FosterCareFundingSourceText,1,0,,,,A source for foster care funding.,nc,TextType,nc:TextType,hs,FosterCareFundingSourceAbstract,hs:FosterCareFundingSourceAbstract
5.2,hs,FosterCareLastRemovalDate,hs:FosterCareLastRemovalDate,1,0,,,,A date of most recent removal from a foster home.,nc,DateType,nc:DateType,,,
5.2,hs,FosterCareLiablePlacementCountyCode,hs:FosterCareLiablePlacementCountyCode,1,0,,,,A FIPS code of the legal liable county with the current placement setting.,fips,USCounty3DigitCodeType,fips:USCounty3DigitCodeType,,,
5.2,hs,FosterCareMonthlyPaymentAmount,hs:FosterCareMonthlyPaymentAmount,1,0,,,,An amount of the most recent full month expenditures for the juvenile including any negative or positive payments.,nc,AmountType,nc:AmountType,,,
5.2,hs,FosterCarePreviousPlacementSettingsQuantity,hs:FosterCarePreviousPlacementSettingsQuantity,1,0,,,,A number of previous placement settings during this removal episode.,niem-xs,nonNegativeInteger,niem-xs:nonNegativeInteger,,,
5.2,hs,FosterCarePriorDischargeDate,hs:FosterCarePriorDischargeDate,1,0,,,,A date a juvenile was discharged from the most recent foster care episode.,nc,DateType,nc:DateType,,,
5.2,hs,FosterCareRemovalReasonAbstract,hs:FosterCareRemovalReasonAbstract,1,1,,,,A data concept for expressing the reasons a child or youth was removed from a foster care placement.,,,,,,
5.2,hs,FosterCareRemovalReasonCode,hs:FosterCareRemovalReasonCode,1,0,,,,A data type for reasons a child was removed from a foster care placement.,hs,FosterCareRemovalReasonCodeType,hs:FosterCareRemovalReasonCodeType,hs,FosterCareRemovalReasonAbstract,hs:FosterCareRemovalReasonAbstract
5.2,hs,FosterCareRemovalReasonText,hs:FosterCareRemovalReasonText,1,0,,,,A data type for reasons a child was removed from a foster care placement.,nc,TextType,nc:TextType,hs,FosterCareRemovalReasonAbstract,hs:FosterCareRemovalReasonAbstract
5.2,hs,FosterCareTotalRemovalQuantity,hs:FosterCareTotalRemovalQuantity,1,0,,,,A total number of removals from foster home to date.,niem-xs,nonNegativeInteger,niem-xs:nonNegativeInteger,,,
5.2,hs,FosterParentChildAssociation,hs:FosterParentChildAssociation,1,0,,,,An association between a child and a foster parent.,hs,ParentChildAssociationType,hs:ParentChildAssociationType,,,
5.2,hs,FosterParentChildAssociationAugmentationPoint,hs:FosterParentChildAssociationAugmentationPoint,1,1,,,,An augmentation point for FosterParentChildAssociationType.,,,,,,
5.2,hs,FraudIndicator,hs:FraudIndicator,1,0,,,,True if there has been fraudulent receipt of TANF benefits within the last ten years due to a misrepresentation of residence; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,FugitiveFelonIndicator,hs:FugitiveFelonIndicator,1,0,,,,True if a person is a current fugitive felon; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,GangOrganization,hs:GangOrganization,1,0,,,,A criminal gang organization that is alleged to have a juvenile as a member.,nc,OrganizationType,nc:OrganizationType,,,
5.2,hs,GoalObjective,hs:GoalObjective,1,0,,,,A subset of a service plan goal.,hs,GoalObjectiveType,hs:GoalObjectiveType,,,
5.2,hs,GoalObjectiveAugmentationPoint,hs:GoalObjectiveAugmentationPoint,1,1,,,,An augmentation point for GoalObjectiveType.,,,,,,
5.2,hs,GuardianWardAssociation,hs:GuardianWardAssociation,1,0,,,,An association between a minor ward (child) and the child's legal guardian.,hs,ParentChildAssociationType,hs:ParentChildAssociationType,,,
5.2,hs,HealthDetails,hs:HealthDetails,1,0,,,,"A person's mental health, substance abuse, medical health and medications.",hs,HealthDetailsType,hs:HealthDetailsType,,,
5.2,hs,HealthDetailsAugmentationPoint,hs:HealthDetailsAugmentationPoint,1,1,,,,An augmentation point for HealthDetailsType.,,,,,,
5.2,hs,HealthInsurance,hs:HealthInsurance,1,0,,,,A health insurance policy.,hs,HealthInsuranceType,hs:HealthInsuranceType,,,
5.2,hs,HealthInsuranceAugmentationPoint,hs:HealthInsuranceAugmentationPoint,1,1,,,,An augmentation point for HealthInsuranceType.,,,,,,
5.2,hs,HealthInsurancePolicyPrimaryInsuredFullName,hs:HealthInsurancePolicyPrimaryInsuredFullName,1,0,,,,A full name of the primarily insured person under a health insurance policy.,nc,PersonNameTextType,nc:PersonNameTextType,,,
5.2,hs,HearingCategoryAbstract,hs:HearingCategoryAbstract,1,1,,,,A data concept for describing the category of court event.,,,,,,
5.2,hs,HearingCategoryCode,hs:HearingCategoryCode,1,0,,,,A code that describes the type of hearing that is going to take place.,hs,HearingCategoryCodeType,hs:HearingCategoryCodeType,hs,HearingCategoryAbstract,hs:HearingCategoryAbstract
5.2,hs,HearingCategoryText,hs:HearingCategoryText,1,0,,,,A kind of court event.,nc,TextType,nc:TextType,hs,HearingCategoryAbstract,hs:HearingCategoryAbstract
5.2,hs,HearingDisabilityIndicator,hs:HearingDisabilityIndicator,1,0,,,,True if the juvenile has a hearing disability; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,HelpSoughtDescriptionText,hs:HelpSoughtDescriptionText,1,0,,,,A description of help sought from other resources for current or previous incident.,nc,TextType,nc:TextType,,,
5.2,hs,HelpSoughtIndicator,hs:HelpSoughtIndicator,1,0,,,,True if person has sought help from other resources for current or previous incident; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,HistoricalNarrative,hs:HistoricalNarrative,1,0,,,,A history of a participant of a case.,hs,HistoricalNarrativeType,hs:HistoricalNarrativeType,,,
5.2,hs,HistoricalNarrativeAugmentationPoint,hs:HistoricalNarrativeAugmentationPoint,1,1,,,,An augmentation point for HistoricalNarrativeType.,,,,,,
5.2,hs,HistoryDetailsText,hs:HistoryDetailsText,1,0,,,,A set of details regarding the history of the case.,nc,TextType,nc:TextType,,,
5.2,hs,HobbiesInterestsDescriptionText,hs:HobbiesInterestsDescriptionText,1,0,,,,A description of a person's hobbies and/or interests.,nc,TextType,nc:TextType,,,
5.2,hs,HomeStudyCategoryCode,hs:HomeStudyCategoryCode,1,0,,,,A category of home study,nc,TextType,nc:TextType,,,
5.2,hs,HouseholdMemberIndicator,hs:HouseholdMemberIndicator,1,0,,,,True if the associated person is a household member; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,HousingPermanencyCategoryCode,hs:HousingPermanencyCategoryCode,1,0,,,,A kind of housing at time of service.,hs,HousingPermanencyCategoryCodeType,hs:HousingPermanencyCategoryCodeType,,,
5.2,hs,HumanTraffickingVictim,hs:HumanTraffickingVictim,1,0,,,,"A person who is a victim, potentially or actually, of human trafficking.",hs,HumanTraffickingVictimType,hs:HumanTraffickingVictimType,,,
5.2,hs,HumanTraffickingVictimAugmentationPoint,hs:HumanTraffickingVictimAugmentationPoint,1,1,,,,An augmentation point for HumanTraffickingVictimType.,,,,,,
5.2,hs,ICPCPlacementApprovalIndicator,hs:ICPCPlacementApprovalIndicator,1,0,,,,True if the receiving state approved the placement under the terms of Interstate Compact on the Placement of Children (ICPC); false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,ICWAEligibilityIndicator,hs:ICWAEligibilityIndicator,1,0,,,,True if a case participant's ethnicity implicates the Indian Child Welfare Act (ICWA); false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,IdentifiedAsVictimCategoryAbstract,hs:IdentifiedAsVictimCategoryAbstract,1,1,,,,A data concept for a kind of identification of a person identified as a victim of human trafficking.,,,,,,
5.2,hs,IdentifiedAsVictimCategoryCode,hs:IdentifiedAsVictimCategoryCode,1,0,,,,A kind of identification of a person identified as a victim of human trafficking.,hs,IdentifiedAsVictimCategoryCodeType,hs:IdentifiedAsVictimCategoryCodeType,hs,IdentifiedAsVictimCategoryAbstract,hs:IdentifiedAsVictimCategoryAbstract
5.2,hs,IdentifiedAsVictimCategoryText,hs:IdentifiedAsVictimCategoryText,1,0,,,,A kind of identification of a person identified as a victim of human trafficking.,nc,TextType,nc:TextType,hs,IdentifiedAsVictimCategoryAbstract,hs:IdentifiedAsVictimCategoryAbstract
5.2,hs,IdentifiedAsVictimIndicator,hs:IdentifiedAsVictimIndicator,1,0,,,,True if a person has been identified as a victim of human trafficking; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,IdentifiedAsVictimStatus,hs:IdentifiedAsVictimStatus,1,0,,,,A status of a person identified as a victim of human trafficking.,hs,IdentifiedAsVictimStatusType,hs:IdentifiedAsVictimStatusType,,,
5.2,hs,IdentifiedAsVictimStatusAugmentationPoint,hs:IdentifiedAsVictimStatusAugmentationPoint,1,1,,,,An augmentation point for IdentifiedAsVictimStatusType.,,,,,,
5.2,hs,IncomeAttachmentIndicator,hs:IncomeAttachmentIndicator,1,0,,,,True if the child-support order authorizes attachment of the obligor's income; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,IndigencyStatus,hs:IndigencyStatus,1,0,,,,An indigency status of the child.,nc,StatusType,nc:StatusType,,,
5.2,hs,InformalAdjustment,hs:InformalAdjustment,1,0,,,,"A process used primarily for first time offenders, which does not involve a court hearing.",nc,DispositionType,nc:DispositionType,,,
5.2,hs,InformalDisposition,hs:InformalDisposition,1,0,,,,"A type of disposition used primarily for first time offenders, which does not involve a court hearing. If the child admits the facts of the allegation (with parental consent), the child may be supervised for a period without being adjudicated.",nc,DispositionType,nc:DispositionType,,,
5.2,hs,InformalDispositionCategoryCode,hs:InformalDispositionCategoryCode,1,0,,,,A kind of informal disposition.,hs,InformalDispositionCategoryCodeType,hs:InformalDispositionCategoryCodeType,,,
5.2,hs,InterStateOutputData,hs:InterStateOutputData,1,0,,,,A State Output Data report of the Public Assistance Reporting Information System (PARIS).,hs,InterStateOutputDataType,hs:InterStateOutputDataType,,,
5.2,hs,InterStateOutputDataAugmentationPoint,hs:InterStateOutputDataAugmentationPoint,1,1,,,,An augmentation point for InterStateOutputDataType.,,,,,,
5.2,hs,InterStateOutputDataReportAugmentationPoint,hs:InterStateOutputDataReportAugmentationPoint,1,1,,,,An augmentation point for InterStateOutputDataReportType.,,,,,,
5.2,hs,Juvenile,hs:Juvenile,1,0,,,,"A role of a juvenile, played by a person defined as a juvenile rather than an adult under the law.",hs,JuvenileType,hs:JuvenileType,,,
5.2,hs,JuvenileAbuseNeglectAllegation,hs:JuvenileAbuseNeglectAllegation,1,0,,,,A set of specifics of the referred incident of abuse or neglect as it relates to the victim. Information recorded includes the Abuse/Neglect Category and Type as well as narrative descriptions of the abuse and/or injuries,hs,JuvenileAbuseNeglectAllegationType,hs:JuvenileAbuseNeglectAllegationType,,,
5.2,hs,JuvenileAbuseNeglectAllegationAugmentationPoint,hs:JuvenileAbuseNeglectAllegationAugmentationPoint,1,1,,,,An augmentation point for JuvenileAbuseNeglectAllegationType.,,,,,,
5.2,hs,JuvenileAggravatingMitigatingAssessment,hs:JuvenileAggravatingMitigatingAssessment,1,0,,,,"An assessment of aggravating or mitigating actions, behavior, or other considerations.",hs,JuvenileAggravatingMitigatingAssessmentType,hs:JuvenileAggravatingMitigatingAssessmentType,,,
5.2,hs,JuvenileAggravatingMitigatingAssessmentAugmentationPoint,hs:JuvenileAggravatingMitigatingAssessmentAugmentationPoint,1,1,,,,An augmentation point for JuvenileAggravatingMitigatingAssessmentType.,,,,,,
5.2,hs,JuvenileAggravatingMitigatingAssessmentCategoryAbstract,hs:JuvenileAggravatingMitigatingAssessmentCategoryAbstract,1,1,,,,"A data concept for describing whether an assessment is for aggravating or mitigating actions, behaviors, or conditions.",,,,,,
5.2,hs,JuvenileAggravatingMitigatingAssessmentCategoryCode,hs:JuvenileAggravatingMitigatingAssessmentCategoryCode,1,0,,,,"An enumeration that specifies whether an assessment is for Aggravating or Mitigating actions, behaviors, or conditions.",hs,JuvenileAggravatingMitigatingAssessmentCategoryCodeType,hs:JuvenileAggravatingMitigatingAssessmentCategoryCodeType,hs,JuvenileAggravatingMitigatingAssessmentCategoryAbstract,hs:JuvenileAggravatingMitigatingAssessmentCategoryAbstract
5.2,hs,JuvenileAggravatingMitigatingAssessmentCategoryText,hs:JuvenileAggravatingMitigatingAssessmentCategoryText,1,0,,,,"A kind of assessment of a juvenile's aggravating or mitigating actions, behaviors, or other considerations.",nc,TextType,nc:TextType,hs,JuvenileAggravatingMitigatingAssessmentCategoryAbstract,hs:JuvenileAggravatingMitigatingAssessmentCategoryAbstract
5.2,hs,JuvenileArrestedFriendsIndicator,hs:JuvenileArrestedFriendsIndicator,1,0,,,,True if the juvenile's friends who have been arrested; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,JuvenileAssessmentAugmentationPoint,hs:JuvenileAssessmentAugmentationPoint,1,1,,,,An augmentation point for JuvenileAssessmentType.,,,,,,
5.2,hs,JuvenileAttentionDisorderDiagnosisIndicator,hs:JuvenileAttentionDisorderDiagnosisIndicator,1,0,,,,True if diagnosed with Attention Deficit Disorder (ADD) or as Hyperactive; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,JuvenileAugmentationPoint,hs:JuvenileAugmentationPoint,1,1,,,,An augmentation point for JuvenileType.,,,,,,
5.2,hs,JuvenileBehaviorDescriptionText,hs:JuvenileBehaviorDescriptionText,1,0,,,,A description of behaviors exhibited by a juvenile.,nc,TextType,nc:TextType,,,
5.2,hs,JuvenileCase,hs:JuvenileCase,1,0,,,,"An aggregation of information about a set of related activities and events pertaining to a juvenile. This can be, but is not necessarily, a court case.",hs,JuvenileCaseType,hs:JuvenileCaseType,,,
5.2,hs,JuvenileCaseAugmentationPoint,hs:JuvenileCaseAugmentationPoint,1,1,,,,An augmentation point for JuvenileCaseType.,,,,,,
5.2,hs,JuvenileCharge,hs:JuvenileCharge,1,0,,,,A formal allegation that a specific juvenile has committed a specific juvenile offense.,hs,JuvenileChargeType,hs:JuvenileChargeType,,,
5.2,hs,JuvenileChargeAugmentationPoint,hs:JuvenileChargeAugmentationPoint,1,1,,,,An augmentation point for JuvenileChargeType.,,,,,,
5.2,hs,JuvenileChargeStatusOffenseIndicator,hs:JuvenileChargeStatusOffenseIndicator,1,0,,,,True if the alleged act is an offense when committed by a juvenile but not when committed by an adult; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,JuvenileChildEverAdoptedIndicator,hs:JuvenileChildEverAdoptedIndicator,1,0,,,,True if the juvenile was ever adopted; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,JuvenileCulturalFactorsDescriptionText,hs:JuvenileCulturalFactorsDescriptionText,1,0,,,,A description of the specific cultural needs of a juvenile and family.,nc,TextType,nc:TextType,,,
5.2,hs,JuvenileDeceasedParentIndicator,hs:JuvenileDeceasedParentIndicator,1,0,,,,True if either of the child's parents are deceased; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,JuvenileEducationOrganizationAssociation,hs:JuvenileEducationOrganizationAssociation,1,0,,,,An association between a juvenile and the education organization where the juvenile is enrolled as a student.,hs,JuvenileEducationOrganizationAssociationType,hs:JuvenileEducationOrganizationAssociationType,,,
5.2,hs,JuvenileEducationOrganizationAssociationAugmentationPoint,hs:JuvenileEducationOrganizationAssociationAugmentationPoint,1,1,,,,An augmentation point for JuvenileEducationOrganizationAssociationType.,,,,,,
5.2,hs,JuvenileEmotionalDisturbanceIndicator,hs:JuvenileEmotionalDisturbanceIndicator,1,0,,,,True if the juvenile has an emotional disturbance; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,JuvenileFamilyFinancialProblemAbstract,hs:JuvenileFamilyFinancialProblemAbstract,1,1,,,,A data concept for expressing the financial problems that a child or youth's family is experiencing.,,,,,,
5.2,hs,JuvenileFamilyFinancialProblemCode,hs:JuvenileFamilyFinancialProblemCode,1,0,,,,A description of whether juvenile's family is experiencing financial problems.,hs,JuvenileFamilyFinancialProblemCodeType,hs:JuvenileFamilyFinancialProblemCodeType,hs,JuvenileFamilyFinancialProblemAbstract,hs:JuvenileFamilyFinancialProblemAbstract
5.2,hs,JuvenileFamilyFinancialProblemText,hs:JuvenileFamilyFinancialProblemText,1,0,,,,A description of whether juvenile's family is experiencing financial problems.,nc,TextType,nc:TextType,hs,JuvenileFamilyFinancialProblemAbstract,hs:JuvenileFamilyFinancialProblemAbstract
5.2,hs,JuvenileFireSettingCase,hs:JuvenileFireSettingCase,1,0,,,,An aggregation of information about a set of related activities and events pertaining to a juvenile and firesetting activities.,hs,JuvenileFireSettingCaseType,hs:JuvenileFireSettingCaseType,,,
5.2,hs,JuvenileFireSettingCaseAugmentationPoint,hs:JuvenileFireSettingCaseAugmentationPoint,1,1,,,,An augmentation point for JuvenileFireSettingCaseType.,,,,,,
5.2,hs,JuvenileFosterCarePlacementIndicator,hs:JuvenileFosterCarePlacementIndicator,1,0,,,,True if juvenile was ever placed in foster care home or group home; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,JuvenileFutureGoalDescriptionText,hs:JuvenileFutureGoalDescriptionText,1,0,,,,A description of a future aspiration or goal.,nc,TextType,nc:TextType,,,
5.2,hs,JuvenileGangActiveBeginDate,hs:JuvenileGangActiveBeginDate,1,0,,,,A date an individual became active within a gang.,nc,DateType,nc:DateType,,,
5.2,hs,JuvenileGangActiveEndDate,hs:JuvenileGangActiveEndDate,1,0,,,,A date an individual ended activity within a gang.,nc,DateType,nc:DateType,,,
5.2,hs,JuvenileGangAffiliationIndicator,hs:JuvenileGangAffiliationIndicator,1,0,,,,True if the juvenile claims to be affiliated with a gang; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,JuvenileGangAssociation,hs:JuvenileGangAssociation,1,0,,,,An association between a juvenile and a criminal gang organization.,hs,JuvenileGangAssociationType,hs:JuvenileGangAssociationType,,,
5.2,hs,JuvenileGangAssociationAugmentationPoint,hs:JuvenileGangAssociationAugmentationPoint,1,1,,,,An augmentation point for JuvenileGangAssociationType.,,,,,,
5.2,hs,JuvenileGangAssociationDescriptionText,hs:JuvenileGangAssociationDescriptionText,1,0,,,,A description of the alleged association between a juvenile and a criminal gang organization.,nc,TextType,nc:TextType,,,
5.2,hs,JuvenileGangMember,hs:JuvenileGangMember,1,0,,,,A juvenile who is alleged to be associated with a criminal gang organization.,nc,PersonType,nc:PersonType,,,
5.2,hs,JuvenileGangStatus,hs:JuvenileGangStatus,1,0,,,,A status of a person with respect to a gang.,nc,StatusType,nc:StatusType,,,
5.2,hs,JuvenileHomelessnessIndicator,hs:JuvenileHomelessnessIndicator,1,0,,,,True if the juvenile is or has ever been homeless; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,JuvenileHomePrivacyIndicator,hs:JuvenileHomePrivacyIndicator,1,0,,,,True if juvenile has their own space or private area at home; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,JuvenileHomeSafeIndicator,hs:JuvenileHomeSafeIndicator,1,0,,,,True if juvenile's home is a safe place; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,JuvenileInformalAdjustmentIndicator,hs:JuvenileInformalAdjustmentIndicator,1,0,,,,"True if the juvenile (with parental consent) admits the facts of the alleged delinquent act, and the tribunal approves the conditions of the juvenile's supervision for a period of time without being adjudicated; false otherwise.",niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,JuvenileIntakeAssessment,hs:JuvenileIntakeAssessment,1,0,,,,A juvenile intake assessment.,hs,JuvenileIntakeAssessmentType,hs:JuvenileIntakeAssessmentType,,,
5.2,hs,JuvenileIntakeAssessmentAugmentationPoint,hs:JuvenileIntakeAssessmentAugmentationPoint,1,1,,,,An augmentation point for JuvenileIntakeAssessmentType.,,,,,,
5.2,hs,JuvenileKinshipCarePlacementIndicator,hs:JuvenileKinshipCarePlacementIndicator,1,0,,,,True if the juvenile was ever placed in kinship care; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,JuvenileLackOfNecessityIndicator,hs:JuvenileLackOfNecessityIndicator,1,0,,,,"True if the juvenile has ever lived without lights, power, water and/or food; false otherwise.",niem-xs,boolean,niem-xs:boolean,,,
5.2,hs,JuvenileLegalConcernsDescriptionText,hs:JuvenileLegalConcernsDescriptionText,1,0,,,,"A description of any legal concerns (for example, custodial information, restraining orders).",nc,TextType,nc:TextType,,,
