Release,PropertyNamespacePrefix,PropertyName,QualifiedProperty,IsElement,IsAbstract,Keywords,ExampleContent,UsageInfo,Definition,TypeNamespacePrefix,TypeName,QualifiedType,SubstitutionGroupPropertyNamespacePrefix,SubstitutionGroupPropertyName,SubstitutionGroupQualifiedProperty
3.2,scr,ActivityRequestClassificationAugmentationPoint,scr:ActivityRequestClassificationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityRequestClassificationType.,,,,,,
3.2,scr,ActivityRequestDescriptionText,scr:ActivityRequestDescriptionText,TRUE,FALSE,,,,A description of a kind of activity request.,nc,TextType,nc:TextType,,,
3.2,j,ActivityRequestedDate,j:ActivityRequestedDate,TRUE,FALSE,,,,A date an activity was requested by an entity.,nc,DateType,nc:DateType,,,
3.2,j,AppellateCase,j:AppellateCase,TRUE,FALSE,,,,A single case heard by the Court of Appeals (Intermediate Court of Appeal) or Supreme Court (The Court of Last Resort). This case does not retry the original case but determines whether the original case was tried properly and the defendant,j,AppellateCaseType,j:AppellateCaseType,,,
3.2,j,AppellateCaseAugmentationPoint,j:AppellateCaseAugmentationPoint,TRUE,TRUE,,,,An augmentation point for AppellateCaseType.,,,,,,
3.2,j,AppellateCaseBrief,j:AppellateCaseBrief,TRUE,FALSE,,,,A document written by prosecution or defense summarizing why a lower court acted correctly or incorrectly.,nc,DocumentType,nc:DocumentType,,,
3.2,j,AppellateCaseDecision,j:AppellateCaseDecision,TRUE,FALSE,,,This may be an opinion or an order.,A statement by a judge or court of a decision reached in regard to an appeal.,j,AppellateCaseDecisionType,j:AppellateCaseDecisionType,,,
3.2,j,AppellateCaseDecisionAction,j:AppellateCaseDecisionAction,TRUE,FALSE,,,,An action determined as a apart of the appeal decision.,nc,ActivityType,nc:ActivityType,,,
3.2,j,AppellateCaseDecisionActionAugmentationPoint,j:AppellateCaseDecisionActionAugmentationPoint,TRUE,TRUE,,,,An augmentation point for type j:AppellateCaseDecisionActionType,,,,,,
3.2,j,AppellateCaseDecisionActionCategoryText,j:AppellateCaseDecisionActionCategoryText,TRUE,FALSE,,,,A kind of action or outcome for an appeal.,nc,TextType,nc:TextType,j,AppealCaseDecisionActionCategory,j:AppealCaseDecisionActionCategory
3.2,j,AppellateCaseDecisionAugmentationPoint,j:AppellateCaseDecisionAugmentationPoint,TRUE,TRUE,,,,An augmentation point for AppellateCaseDecisionType.,,,,,,
3.2,j,AppellateCaseDecisionCategoryText,j:AppellateCaseDecisionCategoryText,TRUE,FALSE,,"opinion, order",,A kind of appellate case decision made.,nc,TextType,nc:TextType,,,
3.2,j,AppellateCaseDecisionDate,j:AppellateCaseDecisionDate,TRUE,FALSE,,,,A date that an issuing judge signs an Opinion or issues an Order.,nc,DateType,nc:DateType,,,
3.2,j,AppellateCaseDecisionDescriptionText,j:AppellateCaseDecisionDescriptionText,TRUE,FALSE,,,,A description of an appellate case decision.,nc,TextType,nc:TextType,,,
3.2,j,AppellateCaseDecisionIdentification,j:AppellateCaseDecisionIdentification,TRUE,FALSE,,,,An identification of an appellate case decision.,nc,IdentificationType,nc:IdentificationType,,,
3.2,j,AppellateCaseDecisionIssuingJudge,j:AppellateCaseDecisionIssuingJudge,TRUE,FALSE,,,,"A judge that issues, orders, or authors an appellate case decision.",j,JudicialOfficialType,j:JudicialOfficialType,,,
3.2,j,AppellateCaseDecisionName,j:AppellateCaseDecisionName,TRUE,FALSE,,,,A name of an opinion or order that is a result of an appellate case decision.,nc,TextType,nc:TextType,,,
3.2,j,AppellateCaseDecisionOpinionIndicator,j:AppellateCaseDecisionOpinionIndicator,TRUE,FALSE,,,,True if an appellate case decision refers to an opinion issued; false if it refers to an order issued.,niem-xs,boolean,niem-xs:boolean,,,
3.2,j,AppellateCaseDecisionOtherActionDetailText,j:AppellateCaseDecisionOtherActionDetailText,TRUE,FALSE,,,,A set of details of the other action regarding the appeal that was made during review.,nc,TextType,nc:TextType,,,
3.2,j,AppellateCaseDecisionPrecedenceIndicator,j:AppellateCaseDecisionPrecedenceIndicator,TRUE,FALSE,,,,True if an appellate case decision opinion or order is worthy of setting an example or justification for a later decision; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
3.2,j,AppellateCaseDecisionReliefEffectiveDate,j:AppellateCaseDecisionReliefEffectiveDate,TRUE,FALSE,,,,A date relief is to be made to a person as stated in an appellate case decision.,nc,DateType,nc:DateType,,,
3.2,j,AppellateCaseDecisionReliefIndicator,j:AppellateCaseDecisionReliefIndicator,TRUE,FALSE,,,,True if an appellate case decision states any relief assistance be provided to a defendant; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
3.2,j,AppellateCaseDecisionText,j:AppellateCaseDecisionText,TRUE,FALSE,,"Reaffirment, Dismissal, Order Opinion",,A decision of the appellate court about a case.,nc,TextType,nc:TextType,,,
3.2,j,AppellateCaseJudgePanel,j:AppellateCaseJudgePanel,TRUE,FALSE,,,"Normally there are three appellate judges, but there may be the entire membership of the Court of Appeals or Supreme Court.",A panel of judges presiding over an appellate case.,j,JudgePanelType,j:JudgePanelType,,,
3.2,j,AppellateCaseNotice,j:AppellateCaseNotice,TRUE,FALSE,Notice of Appeal,,,A request filed with an appellate court to start an appellate case.,j,AppellateCaseNoticeType,j:AppellateCaseNoticeType,,,
3.2,j,AppellateCaseNoticeAugmentationPoint,j:AppellateCaseNoticeAugmentationPoint,TRUE,TRUE,,,,An augmentation point for AppellateCaseNoticeType.,,,,,,
3.2,j,AppellateCaseNoticeDefendantEntity,j:AppellateCaseNoticeDefendantEntity,TRUE,FALSE,,,,An entity that was originally tried in a case.,nc,EntityType,nc:EntityType,,,
3.2,j,AppellateCaseNoticeDefendingAgency,j:AppellateCaseNoticeDefendingAgency,TRUE,FALSE,,,,A firm reported in an appellate case notice that originally defended a case.,nc,OrganizationType,nc:OrganizationType,,,
3.2,j,AppellateCaseNoticeFilingCourt,j:AppellateCaseNoticeFilingCourt,TRUE,FALSE,,,,A court where a notice of appeal is filed in hopes of being reviewed by an appellate court,j,CourtType,j:CourtType,,,
3.2,j,AppellateCaseNoticeOriginalCourt,j:AppellateCaseNoticeOriginalCourt,TRUE,FALSE,,,,A court where a case was originally tried.,j,CourtType,j:CourtType,,,
3.2,j,AppellateCaseNoticeProsecutingAgency,j:AppellateCaseNoticeProsecutingAgency,TRUE,FALSE,,,,A firm reported in an appellate case notice that originally tried a case.,nc,OrganizationType,nc:OrganizationType,,,
3.2,j,AppellateCaseNoticeProsecutingAttorney,j:AppellateCaseNoticeProsecutingAttorney,TRUE,FALSE,,,,An attorney reported in an appellate case notice that originally tried a case.,j,JudicialOfficialType,j:JudicialOfficialType,,,
3.2,j,AppellateCaseNoticeReasonText,j:AppellateCaseNoticeReasonText,TRUE,FALSE,,,,A statement explaining the reason for an appeal.,nc,TextType,nc:TextType,,,
3.2,j,AppellateCaseOriginalCase,j:AppellateCaseOriginalCase,TRUE,FALSE,,,,An original case that is being retried in an appellate court.,nc,CaseType,nc:CaseType,,,
3.2,j,AppellateCaseRelatedCase,j:AppellateCaseRelatedCase,TRUE,FALSE,,,,A case related to a case being tried in an appellate court.,nc,CaseType,nc:CaseType,,,
3.2,j,AppellateCaseReview,j:AppellateCaseReview,TRUE,FALSE,,,,A process of making an appeal decision.,nc,ActivityType,nc:ActivityType,,,
3.2,j,AppellateCaseReviewer,j:AppellateCaseReviewer,TRUE,FALSE,,,,An entity that reviews an appeal.,nc,EntityType,nc:EntityType,,,
3.2,j,AppellateCaseSanction,j:AppellateCaseSanction,TRUE,FALSE,,,,A sanction ordered for a subject by a judge or a supervising agency as a result of a disposition of a charge.,j,SanctionType,j:SanctionType,,,
3.2,j,AppellateCaseSubmissionDate,j:AppellateCaseSubmissionDate,TRUE,FALSE,,,,A date on which the subject submitted the initial appeal.,nc,DateType,nc:DateType,,,
3.2,biom,ApplicationProfileName,biom:ApplicationProfileName,TRUE,FALSE,,,,A name of an application profile specification,nc,TextType,nc:TextType,,,
3.2,biom,ApplicationProfileOrganizationName,biom:ApplicationProfileOrganizationName,TRUE,FALSE,,,,"A name of an agency or entity responsible for the specification of an
  application profile",nc,TextType,nc:TextType,,,
3.2,biom,ApplicationProfileVersionIdentification,biom:ApplicationProfileVersionIdentification,TRUE,FALSE,,,,"An identification of a version of an application profile
  specification",nc,IdentificationType,nc:IdentificationType,,,
3.2,scr,ApplicationStatusReasonText,scr:ApplicationStatusReasonText,TRUE,FALSE,,,,An explanation of the BENEFIT APPLICATION status.,nc,TextType,nc:TextType,,,
3.2,j,Appointment,j:Appointment,TRUE,FALSE,,,,"An appointment consists of scheduled dates and times, actual dates and times, and descriptive information.",j,AppointmentType,j:AppointmentType,,,
3.2,j,AppointmentAugmentationPoint,j:AppointmentAugmentationPoint,TRUE,TRUE,,,,An augmentation point for type j:AppointmentType,,,,,,
3.2,j,AppointmentGroupText,j:AppointmentGroupText,TRUE,FALSE,,,,A description of an appointment group.,nc,TextType,nc:TextType,,,
3.2,j,AppointmentMandatedTimelineText,j:AppointmentMandatedTimelineText,TRUE,FALSE,,,,A description of the timeline for a mandated appointment group.,nc,TextType,nc:TextType,,,
3.2,j,AppointmentPostponementReasonText,j:AppointmentPostponementReasonText,TRUE,FALSE,,,,A reason for postponement of this appointment.,nc,TextType,nc:TextType,,,
3.2,j,AppointmentPriorityText,j:AppointmentPriorityText,TRUE,FALSE,,,,A description of the priority of an appointment.,nc,TextType,nc:TextType,,,
3.2,j,AppointmentRecessEndDateTime,j:AppointmentRecessEndDateTime,TRUE,FALSE,,,,An end time for a recess in the appointment.,niem-xs,dateTime,niem-xs:dateTime,,,
3.2,j,AppointmentRecessStartDateTime,j:AppointmentRecessStartDateTime,TRUE,FALSE,,,,A start time for a recess in the appointment.,niem-xs,dateTime,niem-xs:dateTime,,,
3.2,j,AppointmentRepeatDateRange,j:AppointmentRepeatDateRange,TRUE,FALSE,,,,A specified period of time for recurring appointments.,nc,DateRangeType,nc:DateRangeType,,,
3.2,j,AppointmentResultsText,j:AppointmentResultsText,TRUE,FALSE,,,,A description of the outcomes of an appointment.,nc,TextType,nc:TextType,,,
3.2,j,AppointmentSchedule,j:AppointmentSchedule,TRUE,FALSE,,,,A schedule of appointments.,nc,ScheduleType,nc:ScheduleType,,,
3.2,j,AppointmentStatus,j:AppointmentStatus,TRUE,FALSE,,,,A status of an appointment.,nc,StatusType,nc:StatusType,,,
3.2,it,ApportionmentQualifierText,it:ApportionmentQualifierText,TRUE,FALSE,,,,A method of the proportional allocation of freight charges for each consignment in a multi consignment declaration.,nc,TextType,nc:TextType,,,
3.2,scr,ApprehensionChargeIdentification,scr:ApprehensionChargeIdentification,TRUE,FALSE,,,,An identification that represents an Apprehension Charge.,nc,IdentificationType,nc:IdentificationType,,,
3.2,j,Apprenticeship,j:Apprenticeship,TRUE,FALSE,,,,A program for skills on-the-job skills training.,j,ApprenticeshipType,j:ApprenticeshipType,,,
3.2,j,ApprenticeshipAugmentationPoint,j:ApprenticeshipAugmentationPoint,TRUE,TRUE,,,,An augmentation point for type j:ApprenticeshipType,,,,,,
3.2,j,ApprenticeshipTerm,j:ApprenticeshipTerm,TRUE,FALSE,,,,A period of scheduled skills training.,j,ApprenticeshipTermType,j:ApprenticeshipTermType,,,
3.2,j,ApprenticeshipTermAugmentationPoint,j:ApprenticeshipTermAugmentationPoint,TRUE,TRUE,,,,An augmentation point for type j:ApprenticeshipTermType,,,,,,
3.2,j,ApprenticeshipTrainingHoursCompletedInTermNumeric,j:ApprenticeshipTrainingHoursCompletedInTermNumeric,TRUE,FALSE,,,,A number of hours of training completed in the term.,nc,NumericType,nc:NumericType,,,
3.2,j,ApprenticeshipTrainingTermNumeric,j:ApprenticeshipTrainingTermNumeric,TRUE,FALSE,,,,A number indicating the training term.,nc,NumericType,nc:NumericType,,,
3.2,j,ApprenticeshipTrainingTermYearDate,j:ApprenticeshipTrainingTermYearDate,TRUE,FALSE,,,,A number indicating the year of a training term.,niem-xs,gYear,niem-xs:gYear,,,
3.2,mo,ApprovalAuthority,mo:ApprovalAuthority,TRUE,FALSE,,,,"A group of metadata that describes and identifies a person, group, board, or organization that has approving authority.",mo,ApprovalAuthorityType,mo:ApprovalAuthorityType,,,
3.2,mo,ApprovalAuthorityAugmentationPoint,mo:ApprovalAuthorityAugmentationPoint,TRUE,TRUE,,,,An augmentation point for type mo:ApprovalAuthorityType,,,,,,
3.2,mo,ApprovalAuthorityName,mo:ApprovalAuthorityName,TRUE,FALSE,,,,"A name for a person, group, board, or organization",nc,TextType,nc:TextType,,,
3.2,mo,ApprovalDate,mo:ApprovalDate,TRUE,FALSE,,,,A date of the approval.,nc,DateType,nc:DateType,,,
3.2,em,ApprovalStatusCode,em:ApprovalStatusCode,TRUE,FALSE,,,,A status code of an approval item,em,ApprovalStatusCodeType,em:ApprovalStatusCodeType,,,
3.2,j,ApprovalStatusCode,j:ApprovalStatusCode,TRUE,FALSE,,,,A code that identifies the status of a request.,ndex,ApprovalStatusCodeType,ndex:ApprovalStatusCodeType,nc,StatusDesignator,nc:StatusDesignator
3.2,mo,ApprovalStatusText,mo:ApprovalStatusText,TRUE,FALSE,,,,A text that indicates the status of an approval.,nc,TextType,nc:TextType,,,
3.2,nc,Area,nc:Area,TRUE,FALSE,,,,A location identified by geographic boundaries.,nc,AreaType,nc:AreaType,,,
3.2,nc,AreaAugmentationPoint,nc:AreaAugmentationPoint,TRUE,TRUE,,,,An augmentation point for AreaType.,,,,,,
3.2,nc,AreaCircularRegion,nc:AreaCircularRegion,TRUE,FALSE,,,,A circular area identified by a center coordinate and a radius.,nc,CircularRegionType,nc:CircularRegionType,nc,AreaRegion,nc:AreaRegion
3.2,nc,AreaDescriptionText,nc:AreaDescriptionText,TRUE,FALSE,,,,A description of an area.,nc,TextType,nc:TextType,,,
3.2,nc,AreaGeographic,nc:AreaGeographic,TRUE,TRUE,,,,A data concept for a local or map-specific geographically-based code used to describe an area.,,,,,,
3.2,nc,AreaPolygonRegion,nc:AreaPolygonRegion,TRUE,FALSE,,,,A polygon area identified by a set of coordinates.,nc,PolygonRegionType,nc:PolygonRegionType,nc,AreaRegion,nc:AreaRegion
3.2,nc,AreaRegion,nc:AreaRegion,TRUE,TRUE,,,,A data concept for a location identified by geographic boundaries.,,,,,,
3.2,geo,AreaRegionGeometry,geo:AreaRegionGeometry,TRUE,FALSE,,,,A GML geometry that describes a region.,geo,GeometryType,geo:GeometryType,nc,AreaRegion,nc:AreaRegion
3.2,mo,ArmedServiceCategoryAbstract,mo:ArmedServiceCategoryAbstract,TRUE,TRUE,,,,"A data concept for a designator that categorizes a military, paramilitary, or irregular force or group capable of functioning as an offensive or defensive combat or support organization.",,,,,,
3.2,cbrn,ArrayXY,cbrn:ArrayXY,TRUE,FALSE,,,,A two-dimensional array of numbers and (optionally) their uncertainty values.,cbrn,ArrayXYType,cbrn:ArrayXYType,,,
3.2,cbrn,ArrayXYAugmentationPoint,cbrn:ArrayXYAugmentationPoint,TRUE,TRUE,,,,An augmentation point for cbrn:ArrayXYType.,,,,,,
3.2,j,Arrest,j:Arrest,TRUE,FALSE,,,,"An apprehension of a subject by a peace official based on an observed or a reported violation of a law or ordinance, an outstanding arrest warrant, or probable cause information.",j,ArrestType,j:ArrestType,,,
3.2,j,ArrestAgency,j:ArrestAgency,TRUE,FALSE,,,,An agency which employs the arresting official.,nc,OrganizationType,nc:OrganizationType,,,
3.2,j,ArrestAgencyAssociation,j:ArrestAgencyAssociation,TRUE,FALSE,,,,An association between an arrest agency and an arrest,j,ArrestAgencyAssociationType,j:ArrestAgencyAssociationType,,,
3.2,j,ArrestAgencyAssociationAugmentationPoint,j:ArrestAgencyAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ArrestAgencyAssociationType.,,,,,,
3.2,j,ArrestAgencyRecordIdentification,j:ArrestAgencyRecordIdentification,TRUE,FALSE,Originating Case Agency (OCA) number,,This may be the booking number or the Records Management System number.,A records management system identification of the originating case agency for an arrest.,nc,IdentificationType,nc:IdentificationType,,,
3.2,j,ArrestApprehensionDetentionOrder,j:ArrestApprehensionDetentionOrder,TRUE,FALSE,,,,"An order issued by a judge or the  Department of Corrections to arrest a subject for technical violation of probation, parole, supervised release or institution status.",j,CourtOrderType,j:CourtOrderType,,,
3.2,j,ArrestArraignmentDate,j:ArrestArraignmentDate,TRUE,FALSE,,,,A date a subject is due to appear in court after an arrest to answer the charges filed.,nc,DateType,nc:DateType,,,
3.2,scr,ArrestAugmentation,scr:ArrestAugmentation,TRUE,FALSE,,,,Additional information about an arrest.,scr,ArrestAugmentationType,scr:ArrestAugmentationType,j,ArrestAugmentationPoint,j:ArrestAugmentationPoint
3.2,j,ArrestAugmentationPoint,j:ArrestAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ArrestType.,,,,,,
3.2,j,ArrestBailRecommendationText,j:ArrestBailRecommendationText,TRUE,FALSE,,,,A bail amount on a schedule recommended according to the offense(s).,nc,TextType,nc:TextType,,,
3.2,j,ArrestCategory,j:ArrestCategory,TRUE,TRUE,,,,A data concept for a kind of arrest that occurred.,,,,,,
3.2,j,ArrestCategoryCode,j:ArrestCategoryCode,TRUE,FALSE,,,,A kind of arrest that occurred.,ucr,ArrestCategoryCodeType,ucr:ArrestCategoryCodeType,j,ArrestCategory,j:ArrestCategory
3.2,j,ArrestCategoryJABS,j:ArrestCategoryJABS,TRUE,TRUE,,,,A data concept for a kind of apprehension.,,,,,,
3.2,j,ArrestCategoryJABSCode,j:ArrestCategoryJABSCode,TRUE,FALSE,,,,A kind of apprehension.,ndex,ArrestCategoryJABSCodeType,ndex:ArrestCategoryJABSCodeType,j,ArrestCategoryJABS,j:ArrestCategoryJABS
3.2,j,ArrestCharge,j:ArrestCharge,TRUE,FALSE,,,,A formal allegation of a violation of a statute and/or ordinance in association with an arrest.,j,ChargeType,j:ChargeType,,,
3.2,j,ArrestCommunitySupervisionIndicator,j:ArrestCommunitySupervisionIndicator,TRUE,FALSE,,,,"True if a person was under some kind of community criminal justice supervision, e.g., probation, parole, pre-trial services, day reporting, at the time of the arrest; false otherwise.",niem-xs,boolean,niem-xs:boolean,,,
3.2,j,Arrestee,j:Arrestee,TRUE,FALSE,,,,"A person who is arrested for a violation of a criminal statute, ordinance or rule.",j,ArresteeType,j:ArresteeType,,,
3.2,j,ArresteeArmedWith,j:ArresteeArmedWith,TRUE,TRUE,,,,A data concept for a weapon a subject was carrying.,,,,,,
3.2,j,ArresteeArmedWithCode,j:ArresteeArmedWithCode,TRUE,FALSE,,,,A weapon a subject was carrying.,ucr,ArresteeWeaponCodeType,ucr:ArresteeWeaponCodeType,j,ArresteeArmedWith,j:ArresteeArmedWith
3.2,j,ArresteeAugmentationPoint,j:ArresteeAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ArresteeType.,,,,,,
3.2,j,ArresteeClearanceIndicator,j:ArresteeClearanceIndicator,TRUE,FALSE,,,,True if the arrest of this person clears the Incident; false if the Incident was cleared prior to the arrest of this person.,niem-xs,boolean,niem-xs:boolean,,,
3.2,j,ArresteeJuvenileDisposition,j:ArresteeJuvenileDisposition,TRUE,TRUE,,,,"A data concept for a disposition of the arrestee, if the arrestee was under the age of 18 at the time of arrest.",,,,,,
3.2,j,ArresteeJuvenileDispositionCode,j:ArresteeJuvenileDispositionCode,TRUE,FALSE,,,,"A disposition of the arrestee, if the arrestee was under the age of 18 at the time of arrest.",ndex,JuvenileDispositionCodeType,ndex:JuvenileDispositionCodeType,j,ArresteeJuvenileDisposition,j:ArresteeJuvenileDisposition
3.2,j,ArrestIntoxicantInvolvedIndicator,j:ArrestIntoxicantInvolvedIndicator,TRUE,FALSE,,,,True if drugs or alcohol were involved in an arrest; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
3.2,j,ArrestInvolvedItem,j:ArrestInvolvedItem,TRUE,FALSE,,,,A piece of property associated with an arrest.,nc,ItemType,nc:ItemType,,,
3.2,j,ArrestInvolvedOrganization,j:ArrestInvolvedOrganization,TRUE,FALSE,,,,An organization associated with an arrest.,nc,OrganizationType,nc:OrganizationType,,,
3.2,j,ArrestInvolvedWeapon,j:ArrestInvolvedWeapon,TRUE,FALSE,,,,A description of a weapon associated with an arrested subject.,nc,WeaponType,nc:WeaponType,,,
3.2,j,ArrestInvolvedWeaponAssociation,j:ArrestInvolvedWeaponAssociation,TRUE,FALSE,,,,A relationship between an arrest and a weapon involved in the arrest.,nc,ActivityItemAssociationType,nc:ActivityItemAssociationType,,,
3.2,j,ArrestLocation,j:ArrestLocation,TRUE,FALSE,,,,A location where a subject was arrested.,nc,LocationType,nc:LocationType,,,
3.2,scr,ArrestMethod,scr:ArrestMethod,TRUE,FALSE,,,,A classification of the manner of ARREST,scr,ArrestMethodType,scr:ArrestMethodType,,,
3.2,scr,ArrestMethodAugmentationPoint,scr:ArrestMethodAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ArrestMethodType.,,,,,,
3.2,scr,ArrestMethodCode,scr:ArrestMethodCode,TRUE,FALSE,,,,An ARREST METHOD TYPE,scr,ArrestMethodCategoryCodeType,scr:ArrestMethodCategoryCodeType,scr,ArrestMethodCodeAbstract,scr:ArrestMethodCodeAbstract
3.2,scr,ArrestMethodCodeAbstract,scr:ArrestMethodCodeAbstract,TRUE,TRUE,,,,A data concept for an ARREST METHOD TYPE,,,,,,
3.2,scr,ArrestMethodDescriptionText,scr:ArrestMethodDescriptionText,TRUE,FALSE,,,,A description of the values used for the ARREST METHOD.,nc,TextType,nc:TextType,,,
3.2,j,ArrestOfficerAssociation,j:ArrestOfficerAssociation,TRUE,FALSE,,,,A relationship between an arrest and an officer.,nc,ActivityPersonAssociationType,nc:ActivityPersonAssociationType,,,
3.2,j,ArrestOfficial,j:ArrestOfficial,TRUE,FALSE,,,,A peace official who makes an arrest.,j,EnforcementOfficialType,j:EnforcementOfficialType,,,
3.2,j,ArrestPrimaryAgencyIndicator,j:ArrestPrimaryAgencyIndicator,TRUE,FALSE,,,,"True if multiple arrest agencies are identified in the Rap Sheet and an agency, for clearance, etc., may be designated as the Primary Arrest Agency; false otherwise.",niem-xs,boolean,niem-xs:boolean,,,
3.2,j,ArrestProbableCauseText,j:ArrestProbableCauseText,TRUE,FALSE,,,,"An observed or reported violation of a law or ordinance, which can be a sufficient cause to arrest a subject.",nc,TextType,nc:TextType,,,
3.2,j,ArrestRelease,j:ArrestRelease,TRUE,FALSE,,,,A release of a subject from an arrest.,nc,ReleaseType,nc:ReleaseType,,,
3.2,j,ArrestResistedIndicator,j:ArrestResistedIndicator,TRUE,FALSE,,,,True if a subject resisted arrest; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
3.2,j,ArrestSequenceID,j:ArrestSequenceID,TRUE,FALSE,,,,A sequential identifier number assigned to the arrest of a subject.,niem-xs,string,niem-xs:string,,,
3.2,j,ArrestSubject,j:ArrestSubject,TRUE,FALSE,,,,A person who is arrested.,j,SubjectType,j:SubjectType,,,
3.2,j,ArrestSubjectAssociation,j:ArrestSubjectAssociation,TRUE,FALSE,,,,A relationship between an arrest activity and a subject.,j,ActivitySubjectAssociationType,j:ActivitySubjectAssociationType,,,
3.2,j,ArrestSubjectCount,j:ArrestSubjectCount,TRUE,TRUE,,,,A data concept for an indication of whether or not to count or score an arrested subject in a system to avoid duplicate counts in the event that the subject may be a part of multiple arrests.,,,,,,
3.2,j,ArrestSubjectCountCode,j:ArrestSubjectCountCode,TRUE,FALSE,,,,An indication of whether or not to count or score an arrested subject in a system to avoid duplicate counts in the event that the subject may be a part of multiple arrests.,ucr,MultipleArresteeSegmentsCodeType,ucr:MultipleArresteeSegmentsCodeType,j,ArrestSubjectCount,j:ArrestSubjectCount
3.2,j,ArrestSubjectCustodyTransfer,j:ArrestSubjectCustodyTransfer,TRUE,FALSE,,,,A transfer of custody or transportation of a subject from one peace official or location to another.,j,CustodyTransferType,j:CustodyTransferType,,,
3.2,j,ArrestSubjectRightsReadIndicator,j:ArrestSubjectRightsReadIndicator,TRUE,FALSE,,,,True if a person's legal rights (Miranda Rights) were read to a subject during an arrest; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
3.2,j,ArrestSubjectRightsReadResponseText,j:ArrestSubjectRightsReadResponseText,TRUE,FALSE,,"invoked, waived, confessed, requested attorney",,A subject's response after legal rights were read.,nc,TextType,nc:TextType,,,
3.2,j,ArrestSummonsIndicator,j:ArrestSummonsIndicator,TRUE,FALSE,,,,True if an arrest occurred due to a summons; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
3.2,j,ArrestUnderInfluenceIndicator,j:ArrestUnderInfluenceIndicator,TRUE,FALSE,,,,True if a person was under the influence of a controlled substance at the time of arrest; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
3.2,j,ArrestWarrant,j:ArrestWarrant,TRUE,FALSE,,,,A court authorized order which commands a peace official to arrest a subject and bring that subject before the court.,j,WarrantType,j:WarrantType,,,
3.2,it,Arrival,it:Arrival,TRUE,FALSE,,,,"An Activity where a person, conveyance, or other objects comes to a specified location from another location.",nc,ActivityType,nc:ActivityType,,,
3.2,m,Arrival,m:Arrival,TRUE,FALSE,,,,An arrival of a vessel in a port.,m,PortVisitType,m:PortVisitType,,,
3.2,it,ArrivalAugmentationPoint,it:ArrivalAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ArrivalType.,,,,,,
3.2,em,ArrivalDateTime,em:ArrivalDateTime,TRUE,FALSE,,,,A date that a resource arrived at the route location,niem-xs,dateTime,niem-xs:dateTime,,,
3.2,im,ArrivalDepartureNotProvidingReasonText,im:ArrivalDepartureNotProvidingReasonText,TRUE,FALSE,,,,A reason for not providing arrival or departure at the border.,nc,TextType,nc:TextType,,,
3.2,em,ArrivalLocation,em:ArrivalLocation,TRUE,FALSE,,,,A textual description of the location where the specified resource has arrived at dateTime of the resource message when transported to or from an Incident,nc,LocationType,nc:LocationType,,,
3.2,it,ArrivalLocation,it:ArrivalLocation,TRUE,FALSE,,,,A location of arrival.,nc,LocationType,nc:LocationType,,,
3.2,scr,ArrivalReasonText,scr:ArrivalReasonText,TRUE,FALSE,,,,A text that explains the reason for a non-immigrant Alien's arrival in the U.S.,nc,TextType,nc:TextType,,,
3.2,it,ArrivalTransportMeans,it:ArrivalTransportMeans,TRUE,FALSE,,,,A means of transport used in the arrival.,it,TransportMeansType,it:TransportMeansType,,,
3.2,j,ArtObjectCategoryCode,j:ArtObjectCategoryCode,TRUE,FALSE,,,,A kind of art object.,ndex,ArtObjectCategoryCodeType,ndex:ArtObjectCategoryCodeType,nc,ItemCategory,nc:ItemCategory
3.2,scr,ASAAgencyCodeText,scr:ASAAgencyCodeText,TRUE,FALSE,,,,"A text for the code for the agency that owns the record; e.g., DoJ",nc,TextType,nc:TextType,,,
3.2,scr,ASASubAgencyCodeText,scr:ASASubAgencyCodeText,TRUE,FALSE,,,,"A text for the code for the subagency that owns the record; e.g., FBI",nc,TextType,nc:TextType,,,
3.2,cyfs,Assessment,cyfs:Assessment,TRUE,FALSE,,,,A generic assessment.,cyfs,JuvenileAssessmentType,cyfs:JuvenileAssessmentType,,,
3.2,nc,Assessment,nc:Assessment,TRUE,FALSE,,,,"An evaluation, appraisal, or assessment of something or someone.",nc,AssessmentType,nc:AssessmentType,,,
3.2,cyfs,AssessmentAppealedIndicator,cyfs:AssessmentAppealedIndicator,TRUE,FALSE,,,,True if the assessment is appealed; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
3.2,nc,AssessmentAssessor,nc:AssessmentAssessor,TRUE,FALSE,,,,A person who performs an assessment.,nc,EntityType,nc:EntityType,,,
