Release,PropertyNamespacePrefix,PropertyName,QualifiedProperty,IsElement,IsAbstract,Keywords,ExampleContent,UsageInfo,Definition,TypeNamespacePrefix,TypeName,QualifiedType,SubstitutionGroupPropertyNamespacePrefix,SubstitutionGroupPropertyName,SubstitutionGroupQualifiedProperty
4.1,j,DriverLicenseWithdrawalReasonReferenceCodeText,j:DriverLicenseWithdrawalReasonReferenceCodeText,1,0,,,,A withdrawal reason for future reference by the original State of Conviction.,nc,TextType,nc:TextType,j,DriverLicenseWithdrawalReasonReferenceAbstract,j:DriverLicenseWithdrawalReasonReferenceAbstract
4.1,j,DriverLicenseWithdrawalReinstatementDate,j:DriverLicenseWithdrawalReinstatementDate,1,0,,,,A date that the licensing privilege of an individual driver (which has been previously withdrawn) is reinstated.,nc,DateType,nc:DateType,,,
4.1,j,DriverLicenseWithdrawalText,j:DriverLicenseWithdrawalText,1,0,,,,A reason for the withdrawal.,nc,TextType,nc:TextType,j,DriverLicenseWithdrawalAbstract,j:DriverLicenseWithdrawalAbstract
4.1,j,DrivingAccidentSeverityAbstract,j:DrivingAccidentSeverityAbstract,1,1,,,,"A data concept for a severity level of an accident, based on the most intense injury to any person or, if none were injured, so designating.",,,,,,
4.1,j,DrivingAccidentSeverityCode,j:DrivingAccidentSeverityCode,1,0,,,,"A severity level of an accident, based on the most intense injury to any person or, if none were injured, so designating.",aamva_d20,AccidentSeverityCodeType,aamva_d20:AccidentSeverityCodeType,j,DrivingAccidentSeverityAbstract,j:DrivingAccidentSeverityAbstract
4.1,j,DrivingAccidentSeverityText,j:DrivingAccidentSeverityText,1,0,,,,"A severity level of an accident, based on the most intense injury to any person or, if none were injured, so designating.",nc,TextType,nc:TextType,j,DrivingAccidentSeverityAbstract,j:DrivingAccidentSeverityAbstract
4.1,j,DrivingIncident,j:DrivingIncident,1,0,,,"This could be a traffic accident, speeding, reckless driving.",An incident involving a vehicle.,j,DrivingIncidentType,j:DrivingIncidentType,,,
4.1,j,DrivingIncidentAugmentationPoint,j:DrivingIncidentAugmentationPoint,1,1,,,,An augmentation point for DrivingIncidentType.,,,,,,
4.1,j,DrivingIncidentCMVAbstract,j:DrivingIncidentCMVAbstract,1,1,,,,A data concept for a determination of whether the incident occurred while the driver was operating a commercial vehicle.,,,,,,
4.1,j,DrivingIncidentCMVCode,j:DrivingIncidentCMVCode,1,0,,,,A determination of whether the incident occurred while the driver was operating a commercial vehicle.,aamva_d20,CMVCodeType,aamva_d20:CMVCodeType,j,DrivingIncidentCMVAbstract,j:DrivingIncidentCMVAbstract
4.1,j,DrivingIncidentCMVText,j:DrivingIncidentCMVText,1,0,,,,A determination of whether the incident occurred while the driver was operating a commercial vehicle.,nc,TextType,nc:TextType,j,DrivingIncidentCMVAbstract,j:DrivingIncidentCMVAbstract
4.1,j,DrivingIncidentCollisionIndicator,j:DrivingIncidentCollisionIndicator,1,0,,,,"True if a driving incident involved a collision with another vehicle, person, or object; false otherwise.",niem-xs,boolean,niem-xs:boolean,,,
4.1,j,DrivingIncidentDriverOwnershipIndicator,j:DrivingIncidentDriverOwnershipIndicator,1,0,,,,True if a driver owns the vehicle being driven in an incident; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.1,j,DrivingIncidentFemalePassengerQuantityText,j:DrivingIncidentFemalePassengerQuantityText,1,0,,,,A number of females in a vehicle excluding the driver when an incident occurred.,nc,TextType,nc:TextType,,,
4.1,j,DrivingIncidentHazMatAbstract,j:DrivingIncidentHazMatAbstract,1,1,,,,A data concept for a determination of whether the incident occurred while the driver was operating a commercial vehicle that was carrying hazardous materials (that required a placard).,,,,,,
4.1,j,DrivingIncidentHazMatCode,j:DrivingIncidentHazMatCode,1,0,,,,A determination of whether the incident occurred while the driver was operating a commercial vehicle that was carrying hazardous materials (that required a placard).,aamva_d20,HazMatCodeType,aamva_d20:HazMatCodeType,j,DrivingIncidentHazMatAbstract,j:DrivingIncidentHazMatAbstract
4.1,j,DrivingIncidentHazMatText,j:DrivingIncidentHazMatText,1,0,,,,A determination of whether the incident occurred while the driver was operating a commercial vehicle that was carrying hazardous materials (that required a placard).,nc,TextType,nc:TextType,j,DrivingIncidentHazMatAbstract,j:DrivingIncidentHazMatAbstract
4.1,j,DrivingIncidentJurisdiction,j:DrivingIncidentJurisdiction,1,0,,,,A jurisdiction in which an incident occurred.,nc,JurisdictionType,nc:JurisdictionType,,,
4.1,j,DrivingIncidentLaserDetectionIndicator,j:DrivingIncidentLaserDetectionIndicator,1,0,,,,True if a laser was involved in the detection of an incident; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.1,j,DrivingIncidentLegalSpeedRateMeasure,j:DrivingIncidentLegalSpeedRateMeasure,1,0,,,,A legally designated speed limit in the area where an incident occurred.,nc,SpeedMeasureType,nc:SpeedMeasureType,,,
4.1,j,DrivingIncidentLocatorReferenceIdentification,j:DrivingIncidentLocatorReferenceIdentification,1,0,,,,A reference identification number for the organization that keeps the incident report.,nc,IdentificationType,nc:IdentificationType,,,
4.1,j,DrivingIncidentMalePassengerQuantityText,j:DrivingIncidentMalePassengerQuantityText,1,0,,,,A number of males in a vehicle excluding the driver when an incident occurred.,nc,TextType,nc:TextType,,,
4.1,j,DrivingIncidentMobilePhoneIndicator,j:DrivingIncidentMobilePhoneIndicator,1,0,,,,True if a mobile phone being used was involved in an incident; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.1,j,DrivingIncidentPassenger,j:DrivingIncidentPassenger,1,0,,,,A person in a vehicle excluding the driver when an incident occurred.,nc,PersonType,nc:PersonType,,,
4.1,j,DrivingIncidentPassengerDescriptionText,j:DrivingIncidentPassengerDescriptionText,1,0,,,,A description of the people in a vehicle excluding the driver during the time of an incident.,nc,TextType,nc:TextType,,,
4.1,j,DrivingIncidentPassengerQuantityText,j:DrivingIncidentPassengerQuantityText,1,0,,,,A number of people in a vehicle excluding the driver when an incident occurred.,nc,TextType,nc:TextType,,,
4.1,j,DrivingIncidentRadarDetectionIndicator,j:DrivingIncidentRadarDetectionIndicator,1,0,,,,True if radar was involved in the detection of an incident; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.1,j,DrivingIncidentRecordedSpeedRateMeasure,j:DrivingIncidentRecordedSpeedRateMeasure,1,0,,,,A speed a vehicle was moving at when an incident occurred.,nc,SpeedMeasureType,nc:SpeedMeasureType,,,
4.1,j,DrivingIncidentRoadCategoryText,j:DrivingIncidentRoadCategoryText,1,0,,"highway, interstate, rural road",,A kind of road where an incident occurred.,nc,TextType,nc:TextType,,,
4.1,j,DrivingIncidentRoadDescriptionText,j:DrivingIncidentRoadDescriptionText,1,0,,,,A description of the road conditions during the time of an incident.,nc,TextType,nc:TextType,,,
4.1,j,DrivingIncidentTrafficDescriptionText,j:DrivingIncidentTrafficDescriptionText,1,0,,,,A description of the traffic conditions during the time of an incident.,nc,TextType,nc:TextType,,,
4.1,j,DrivingIncidentWeatherDescriptionText,j:DrivingIncidentWeatherDescriptionText,1,0,,,,A description of the weather during the time of an incident.,nc,TextType,nc:TextType,,,
4.1,j,DrivingOffenseCode,j:DrivingOffenseCode,1,0,,,,A driving offense designation as specified by the AAMVA Code Dictionary (ACD).,aamva_d20,DrivingOffenseCodeType,aamva_d20:DrivingOffenseCodeType,j,OffenseDesignationAbstract,j:OffenseDesignationAbstract
4.1,j,DrivingRestriction,j:DrivingRestriction,1,0,,,,A restriction applicable to a driver permit or license.,j,DrivingRestrictionType,j:DrivingRestrictionType,,,
4.1,j,DrivingRestrictionAbstract,j:DrivingRestrictionAbstract,1,1,,,,A data concept for a driving restriction.,,,,,,
4.1,j,DrivingRestrictionAugmentationPoint,j:DrivingRestrictionAugmentationPoint,1,1,,,,An augmentation point for DrivingRestrictionType.,,,,,,
4.1,j,DrivingRestrictionDescriptionText,j:DrivingRestrictionDescriptionText,1,0,,,,A description of the nature of a restriction,nc,TextType,nc:TextType,,,
4.1,j,DrivingRestrictionEndDate,j:DrivingRestrictionEndDate,1,0,,,,A date on which a special restriction ends.,nc,DateType,nc:DateType,,,
4.1,j,DrivingRestrictionText,j:DrivingRestrictionText,1,0,,,,A category of a driving restriction.,nc,TextType,nc:TextType,j,DrivingRestrictionAbstract,j:DrivingRestrictionAbstract
4.1,nc,Drug,nc:Drug,1,0,,,,A legal or illegal substance that can be used as a medicine or a narcotic.,nc,DrugType,nc:DrugType,,,
4.1,j,DrugAugmentation,j:DrugAugmentation,1,0,,,,Additional information about a drug.,j,DrugAugmentationType,j:DrugAugmentationType,nc,DrugAugmentationPoint,nc:DrugAugmentationPoint
4.1,nc,DrugAugmentationPoint,nc:DrugAugmentationPoint,1,1,,,,An augmentation point for DrugType.,,,,,,
4.1,j,DrugCategoryCode,j:DrugCategoryCode,1,0,,,,A kind of drug.,ucr,DrugCategoryCodeType,ucr:DrugCategoryCodeType,nc,SubstanceCategoryAbstract,nc:SubstanceCategoryAbstract
4.1,j,DrugCategoryDEACode,j:DrugCategoryDEACode,1,0,,,,A drug.,dea,DrugCategoryCodeType,dea:DrugCategoryCodeType,nc,SubstanceCategoryAbstract,nc:SubstanceCategoryAbstract
4.1,nc,DrugCode,nc:DrugCode,1,0,,,,A drug.,dea,DrugCodeType,dea:DrugCodeType,nc,SubstanceAbstract,nc:SubstanceAbstract
4.1,nc,DrugCoverageExceptionReasonText,nc:DrugCoverageExceptionReasonText,1,0,,,,A reason why a drug may be excluded from coverage by certain third-party programs.,nc,TextType,nc:TextType,,,
4.1,nc,DrugDaysSupplyQuantity,nc:DrugDaysSupplyQuantity,1,0,,,,A number of days a quantity of the drug will cover if used as directed or intended.,nc,QuantityType,nc:QuantityType,,,
4.1,hs,DrugDispensedQuantity,hs:DrugDispensedQuantity,1,0,,,,A total count of a drug dispensed to a patient,nc,QuantityType,nc:QuantityType,,,
4.1,hs,DrugDosageUnitsAbstract,hs:DrugDosageUnitsAbstract,1,1,,,,A data concept for a unit of measure for the quantity dispensed of a drug.,,,,,,
4.1,hs,DrugDosageUnitsCode,hs:DrugDosageUnitsCode,1,0,,,,A unit of measure for the quantity dispensed of a drug.,hs,DrugDosageUnitsCodeType,hs:DrugDosageUnitsCodeType,hs,DrugDosageUnitsAbstract,hs:DrugDosageUnitsAbstract
4.1,hs,DrugDosageUnitsText,hs:DrugDosageUnitsText,1,0,,,,A unit of measure for the quantity dispensed of a drug.,nc,TextType,nc:TextType,hs,DrugDosageUnitsAbstract,hs:DrugDosageUnitsAbstract
4.1,j,DrugInvolvementSuspicionAbstract,j:DrugInvolvementSuspicionAbstract,1,1,,,,A data concept for a driver or non-motorist involved in the crash suspected by law enforcement to have used drugs.,,,,,,
4.1,j,DrugInvolvementSuspicionCode,j:DrugInvolvementSuspicionCode,1,0,,,,A driver or non-motorist involved in the crash suspected by law enforcement to have used drugs.,mmucc,StandardSelectionCodeType,mmucc:StandardSelectionCodeType,j,DrugInvolvementSuspicionAbstract,j:DrugInvolvementSuspicionAbstract
4.1,nc,DrugMeasure,nc:DrugMeasure,1,0,,,,A measurement of a quantity of drugs.,nc,SubstanceMeasureType,nc:SubstanceMeasureType,,,
4.1,hs,DrugPartialFillIndicator,hs:DrugPartialFillIndicator,1,0,,,,True if a prescription is partially filled; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.1,j,DrugPrescribingOrganizationName,j:DrugPrescribingOrganizationName,1,0,,,,A name of a prescribing organization.,nc,TextType,nc:TextType,,,
4.1,j,DrugPrescribingPhysicianFullName,j:DrugPrescribingPhysicianFullName,1,0,,,,A name of a physician who provided written direction to use or consume medication.,nc,PersonNameTextType,nc:PersonNameTextType,,,
4.1,hs,DrugRefillNumberCountQuantity,hs:DrugRefillNumberCountQuantity,1,0,,,,A sequential number representing the sequential filling of a prescription. 0 indicates an original dispensing instead of a refill.,nc,QuantityType,nc:QuantityType,,,
4.1,hs,DrugRefillsAuthorizedQuantity,hs:DrugRefillsAuthorizedQuantity,1,0,,,,A number of times a prescriber has authorized a prescription to be refilled.,nc,QuantityType,nc:QuantityType,,,
4.1,hs,DrugRelatedFelonIndicator,hs:DrugRelatedFelonIndicator,1,0,,,,True if a person is a drug-related felon; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.1,nc,DrugStrengthText,nc:DrugStrengthText,1,0,,,,A level of potency of a drug.,nc,TextType,nc:TextType,,,
4.1,j,DrugTest,j:DrugTest,1,0,,,,A test to determine a subject current or recent drug use.,j,DrugTestType,j:DrugTestType,,,
4.1,j,DrugTestAugmentationPoint,j:DrugTestAugmentationPoint,1,1,,,,An augmentation point for type j:DrugTestType,,,,,,
4.1,j,DrugTestCategoryAbstract,j:DrugTestCategoryAbstract,1,1,,,,A data concept for a kind of drug test.,,,,,,
4.1,j,DrugTestCategoryCode,j:DrugTestCategoryCode,1,0,,,,A kind of drug test.,mmucc,DrugTestCategoryCodeType,mmucc:DrugTestCategoryCodeType,j,DrugTestCategoryAbstract,j:DrugTestCategoryAbstract
4.1,j,DrugTestDrugSampleSizeQuantity,j:DrugTestDrugSampleSizeQuantity,1,0,,,,A count of the sample size for the drug test.,nc,QuantityType,nc:QuantityType,,,
4.1,j,DrugTestDrugTestedCategoryAbstract,j:DrugTestDrugTestedCategoryAbstract,1,1,,,,A data concept for a kind of drug specifically tested.,,,,,,
4.1,j,DrugTestDrugTestedCategoryText,j:DrugTestDrugTestedCategoryText,1,0,,,,A kind of drug specifically tested.,nc,TextType,nc:TextType,j,DrugTestDrugTestedCategoryAbstract,j:DrugTestDrugTestedCategoryAbstract
4.1,j,DrugTestResultAbstract,j:DrugTestResultAbstract,1,1,,,,A data concept for a result of a drug test.,,,,,,
4.1,j,DrugTestResultAugmentationPoint,j:DrugTestResultAugmentationPoint,1,1,,,,An augmentation point for type j:DrugTestResultType,,,,,,
4.1,j,DrugTestResultCode,j:DrugTestResultCode,1,0,,,,A result of a drug test.,mmucc,DrugTestResultCodeType,mmucc:DrugTestResultCodeType,j,DrugTestResultAbstract,j:DrugTestResultAbstract
4.1,j,DrugTestResultDrugMeasure,j:DrugTestResultDrugMeasure,1,0,,,,An amount of substance found in the drug sample.,nc,SubstanceMeasureType,nc:SubstanceMeasureType,,,
4.1,j,DrugTestResultOtherDrugText,j:DrugTestResultOtherDrugText,1,0,,,,A description of other drugs found in testing.,nc,TextType,nc:TextType,,,
4.1,j,DrugTestStatusAbstract,j:DrugTestStatusAbstract,1,1,,,,A data concept for a status of a drug test.,,,,,,
4.1,j,DrugTestStatusCode,j:DrugTestStatusCode,1,0,,,,A status of a drug test.,mmucc,DrugTestStatusCodeType,mmucc:DrugTestStatusCodeType,j,DrugTestStatusAbstract,j:DrugTestStatusAbstract
4.1,hs,DrugUseAgeMeasure,hs:DrugUseAgeMeasure,1,0,,,,An age at which the person first began using an illegal substance.,nc,TimeMeasureType,nc:TimeMeasureType,,,
4.1,j,DrugUseAssessment,j:DrugUseAssessment,1,0,,,,An assessment process to determine a subject's past drug use and/or dependency.,j,DrugUseAssessmentType,j:DrugUseAssessmentType,,,
4.1,j,DrugUseAssessmentAugmentationPoint,j:DrugUseAssessmentAugmentationPoint,1,1,,,,An augmentation point for type j:DrugUseAssessmentType,,,,,,
4.1,j,DrugUseAssessmentDrugDependencyIndicator,j:DrugUseAssessmentDrugDependencyIndicator,1,0,,,,True if the subject of assessment has a drug dependency; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.1,j,DrugUseAssessmentDrugFreeDuration,j:DrugUseAssessmentDrugFreeDuration,1,0,,,,A number of consecutive months an offender was determined to be free of narcotics.,niem-xs,duration,niem-xs:duration,,,
4.1,j,DrugUseAssessmentDrugTest,j:DrugUseAssessmentDrugTest,1,0,,,,A drug test used as part of an assessment.,j,DrugTestType,j:DrugTestType,,,
4.1,j,DrugUseAssessmentDrugTreatmentProgramsAttendedQuantity,j:DrugUseAssessmentDrugTreatmentProgramsAttendedQuantity,1,0,,,,A number of drug treatment programs attended by the subject.,nc,QuantityType,nc:QuantityType,,,
4.1,j,DrugUseAssessmentFirstUsedAgeQuantity,j:DrugUseAssessmentFirstUsedAgeQuantity,1,0,,,,A count for an age when an individual first used drugs.,nc,QuantityType,nc:QuantityType,,,
4.1,j,DrugUseAssessmentInPrisonDrugTreatmentProgramsAttendedQuantity,j:DrugUseAssessmentInPrisonDrugTreatmentProgramsAttendedQuantity,1,0,,,,A number of drug treatment programs attended by the subject while incarcerated.,nc,QuantityType,nc:QuantityType,,,
4.1,j,DrugUseAssessmentLastDrugTestDate,j:DrugUseAssessmentLastDrugTestDate,1,0,,,,A date of the assessment subject's last drug test.,nc,DateType,nc:DateType,,,
4.1,j,DrugUseAssessmentPrimaryDrugOfChoiceAbstract,j:DrugUseAssessmentPrimaryDrugOfChoiceAbstract,1,1,,,,A data concept for a kind of values for drugs that have been used by the subject in the past.,,,,,,
4.1,j,DrugUseAssessmentPrimaryDrugOfChoiceText,j:DrugUseAssessmentPrimaryDrugOfChoiceText,1,0,,,,A kind of values for drugs that have been used by the subject in the past.,nc,TextType,nc:TextType,j,DrugUseAssessmentPrimaryDrugOfChoiceAbstract,j:DrugUseAssessmentPrimaryDrugOfChoiceAbstract
4.1,j,DrugUseAssessmentRelapseTriggerText,j:DrugUseAssessmentRelapseTriggerText,1,0,,,,A relapse trigger that could lead the subject to use drugs.,nc,TextType,nc:TextType,,,
4.1,j,DrugUseAssessmentSecondaryDrugOfChoiceAbstract,j:DrugUseAssessmentSecondaryDrugOfChoiceAbstract,1,1,,,,A data concept for a kind of values for secondary drug of choice.,,,,,,
4.1,j,DrugUseAssessmentSecondaryDrugOfChoiceText,j:DrugUseAssessmentSecondaryDrugOfChoiceText,1,0,,,,A kind of values for secondary drug of choice.,nc,TextType,nc:TextType,j,DrugUseAssessmentSecondaryDrugOfChoiceAbstract,j:DrugUseAssessmentSecondaryDrugOfChoiceAbstract
4.1,j,DrugUseAssessmentUsedNeedleIndicator,j:DrugUseAssessmentUsedNeedleIndicator,1,0,,,,True if subject reported use of needles; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.1,j,DrugUseAssessmentYearsOfProblemUseQuantity,j:DrugUseAssessmentYearsOfProblemUseQuantity,1,0,,,,A number indicating the years the subject has had drug-related problems.,nc,QuantityType,nc:QuantityType,,,
4.1,j,DrugUseDrug,j:DrugUseDrug,1,0,,,,A type of drug.,nc,DrugType,nc:DrugType,,,
4.1,hs,DrugUseFrequencyAbstract,hs:DrugUseFrequencyAbstract,1,1,,,,A data concept for expressing how often a person uses drugs.,,,,,,
4.1,hs,DrugUseFrequencyCode,hs:DrugUseFrequencyCode,1,0,,,,A code list describing how often the person uses drugs.,hs,DrugUseFrequencyCodeType,hs:DrugUseFrequencyCodeType,hs,DrugUseFrequencyAbstract,hs:DrugUseFrequencyAbstract
4.1,hs,DrugUseFrequencyDescriptionText,hs:DrugUseFrequencyDescriptionText,1,0,,,,A description of how often a person uses drugs.,nc,TextType,nc:TextType,hs,DrugUseFrequencyAbstract,hs:DrugUseFrequencyAbstract
4.1,hs,DrugUseIndicator,hs:DrugUseIndicator,1,0,,,,True if the person is currently using an illegal substance or has used an illegal substance in the immediate past; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.1,hs,DueDate,hs:DueDate,1,0,,,,"A date something is due, not necessarily the date that something actually starts or ends.",nc,DateType,nc:DateType,,,
4.1,it,DutyTaxFee,it:DutyTaxFee,1,0,,,,A fee associated with a customs duty tax or tariff.,it,DutyTaxFeeType,it:DutyTaxFeeType,,,
4.1,it,DutyTaxFeeAmount,it:DutyTaxFeeAmount,1,0,,,,A rate of duty or tax or fee applicable to commodities or of tax applicable to services.,nc,AmountType,nc:AmountType,,,
4.1,it,DutyTaxFeeAssessmentAmountOwedAmount,it:DutyTaxFeeAssessmentAmountOwedAmount,1,0,,,,An amount on which a duty or tax or fee is owed or obligated,nc,AmountType,nc:AmountType,,,
4.1,it,DutyTaxFeeAssessmentBasisAmount,it:DutyTaxFeeAssessmentBasisAmount,1,0,,,,A basis amount on which a duty or tax or fee will be assessed.,nc,AmountType,nc:AmountType,,,
4.1,it,DutyTaxFeeAssessmentBasisQuantity,it:DutyTaxFeeAssessmentBasisQuantity,1,0,,,,A basis count on which a duty or tax or fee will be assessed.,nc,QuantityType,nc:QuantityType,,,
4.1,it,DutyTaxFeeAugmentationPoint,it:DutyTaxFeeAugmentationPoint,1,1,,,,An augmentation point for DutyTaxFeeType.,,,,,,
4.1,it,DutyTaxFeeCategoryText,it:DutyTaxFeeCategoryText,1,0,,,,A kind of duty or tax applicable to commodities or a type of tax or fee applicable to services.,nc,TextType,nc:TextType,,,
4.1,it,DutyTaxFeeReductionAmount,it:DutyTaxFeeReductionAmount,1,0,,,,A reduced amount of duty/tax/fee (includes all types of charges and duties) due and amount of reduction (if applicable).,nc,AmountType,nc:AmountType,,,
4.1,it,DutyTaxFeeReductionQuantity,it:DutyTaxFeeReductionQuantity,1,0,,,,A reduction count on which the reduced amount of duty/tax/fee (includes all types of charges and duties) due and amount of reduction (if applicable).,nc,QuantityType,nc:QuantityType,,,
4.1,it,DutyTaxFeeReferenceID,it:DutyTaxFeeReferenceID,1,0,,,,An identifier of the  reference number for a payment of a duty or tax.,niem-xs,string,niem-xs:string,,,
4.1,it,DutyTaxFeeRegimeCategoryText,it:DutyTaxFeeRegimeCategoryText,1,0,,,,A kind of duty regime.,nc,TextType,nc:TextType,,,
4.1,it,DutyTaxPaymentMethodAbstract,it:DutyTaxPaymentMethodAbstract,1,1,,,,A data concept for a code identifying the method of payment for the Duty Tax.,,,,,,
4.1,it,DutyTaxPaymentMethodCode,it:DutyTaxPaymentMethodCode,1,0,,,,A code identifying the method of payment for the Duty Tax.,itcodes,DutyTaxPaymentMethodCodeType,itcodes:DutyTaxPaymentMethodCodeType,it,DutyTaxPaymentMethodAbstract,it:DutyTaxPaymentMethodAbstract
4.1,em,DwellingCategoryCode,em:DwellingCategoryCode,1,0,,,,An element for the types of dwellings assessed for Indivisual Assistence,em,DwellingCategoryCodeType,em:DwellingCategoryCodeType,,,
4.1,em,EAssuranceLevelCode,em:EAssuranceLevelCode,1,0,,,,"A data element for an assurance level code, defined by OMB M-04-04 E-Authentication Guidance",em,EAssuranceLevelCodeType,em:EAssuranceLevelCodeType,,,
4.1,em,Education,em:Education,1,0,,,,A credential class that represents the type of education credentials held by a Person,em,EducationType,em:EducationType,,,
4.1,hs,Education,hs:Education,1,0,,,,A description of the educational issues related to the court report and service plan of any participant in the case.,hs,EducationType,hs:EducationType,,,
4.1,j,EducationalActivity,j:EducationalActivity,1,0,,,,An event or activity in the process of an education course and programs.,nc,ActivityType,nc:ActivityType,,,
4.1,j,EducationalActivityAugmentationPoint,j:EducationalActivityAugmentationPoint,1,1,,,,An augmentation point for type j:EducationalActivityType,,,,,,
4.1,j,EducationalActivityDocumentedDate,j:EducationalActivityDocumentedDate,1,0,,,,An actual date of documentation for education activity.,nc,DateType,nc:DateType,,,
4.1,j,EducationalActivityFullTimeIndicator,j:EducationalActivityFullTimeIndicator,1,0,,,,True if an individual is enrolled in education activity as a full-time student or not; false otherwise; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.1,hs,EducationalAdjustmentAbstract,hs:EducationalAdjustmentAbstract,1,1,,,,A data concept for describing the adjustment of a student in a school setting.,,,,,,
4.1,hs,EducationalAdjustmentCode,hs:EducationalAdjustmentCode,1,0,,,,An adjustment of a juvenile in a school setting.,hs,EducationalAdjustmentCodeType,hs:EducationalAdjustmentCodeType,hs,EducationalAdjustmentAbstract,hs:EducationalAdjustmentAbstract
4.1,hs,EducationalAdjustmentText,hs:EducationalAdjustmentText,1,0,,,,An adjustment of a juvenile in a school setting.,nc,TextType,nc:TextType,hs,EducationalAdjustmentAbstract,hs:EducationalAdjustmentAbstract
4.1,hs,EducationalGoalText,hs:EducationalGoalText,1,0,,,,A kind of educational level the child and or court wishes to  achieve.,nc,TextType,nc:TextType,,,
4.1,hs,EducationalNeedText,hs:EducationalNeedText,1,0,,,,A specific educational need that the child may have.,nc,TextType,nc:TextType,,,
4.1,j,EducationAugmentation,j:EducationAugmentation,1,0,,,,Additional information about an education.,j,EducationAugmentationType,j:EducationAugmentationType,hs,EducationAugmentationPoint,hs:EducationAugmentationPoint
4.1,em,EducationAugmentationPoint,em:EducationAugmentationPoint,1,1,,,,An augmentation point for EducationType,,,,,,
4.1,hs,EducationAugmentationPoint,hs:EducationAugmentationPoint,1,1,,,,An augmentation point for EducationType.,,,,,,
4.1,j,EducationCourse,j:EducationCourse,1,0,,,,A specific subject course offered thru and educational program or institution.,j,EducationCourseType,j:EducationCourseType,,,
4.1,j,EducationCourseActivity,j:EducationCourseActivity,1,0,,,,An event or process related to an educational course.,nc,ActivityType,nc:ActivityType,,,
4.1,j,EducationCourseAugmentationPoint,j:EducationCourseAugmentationPoint,1,1,,,,An augmentation point for type j:EducationCourseType,,,,,,
4.1,j,EducationCourseComment,j:EducationCourseComment,1,0,,,,A comment related to an educational course.,nc,CommentType,nc:CommentType,,,
4.1,j,EducationCourseDescriptionText,j:EducationCourseDescriptionText,1,0,,,,A description of an educational course.,nc,TextType,nc:TextType,,,
4.1,j,EducationCourseEarnedGradeText,j:EducationCourseEarnedGradeText,1,0,,,,A grade awarded as the result of a completed educational course.,nc,TextType,nc:TextType,,,
4.1,j,EducationCourseEnrollmentDate,j:EducationCourseEnrollmentDate,1,0,,,,A date when a subject enrolled for an educational course.,nc,DateType,nc:DateType,,,
4.1,j,EducationCourseEntryDate,j:EducationCourseEntryDate,1,0,,,,A date the subject commenced the educational course.,nc,DateType,nc:DateType,,,
4.1,j,EducationCourseGenderRestrictionText,j:EducationCourseGenderRestrictionText,1,0,,,,A comment specific to gender qualifiers for a specific educational course.,nc,TextType,nc:TextType,,,
4.1,j,EducationCourseLevelOfNeedIntensityAbstract,j:EducationCourseLevelOfNeedIntensityAbstract,1,1,,,,A data concept for a kind of measure for the intensity and level of need provided by an educational course.,,,,,,
4.1,j,EducationCourseLevelOfNeedIntensityText,j:EducationCourseLevelOfNeedIntensityText,1,0,,,,A kind of measure for the intensity and level of need provided by an educational course.,nc,TextType,nc:TextType,j,EducationCourseLevelOfNeedIntensityAbstract,j:EducationCourseLevelOfNeedIntensityAbstract
4.1,j,EducationCourseMetadataRepositoryID,j:EducationCourseMetadataRepositoryID,1,0,,,,An identifier for the details about an educational course.,niem-xs,string,niem-xs:string,,,
4.1,j,EducationCourseName,j:EducationCourseName,1,0,,,,A name of an educational course.,nc,ProperNameTextType,nc:ProperNameTextType,,,
4.1,j,EducationCoursePriorUnitsCompletedQuantity,j:EducationCoursePriorUnitsCompletedQuantity,1,0,,,,A number of units previously completed toward an educational course.,nc,QuantityType,nc:QuantityType,,,
4.1,j,EducationCourseSequenceNumeric,j:EducationCourseSequenceNumeric,1,0,,,,A number of an educational course indicating the sequence in a series of courses.,nc,NumericType,nc:NumericType,,,
4.1,j,EducationCourseTerminatedDate,j:EducationCourseTerminatedDate,1,0,,,,A date of termination for an educational course.,nc,DateType,nc:DateType,,,
4.1,j,EducationCourseTerminatedReasonAbstract,j:EducationCourseTerminatedReasonAbstract,1,1,,,,A data concept for an explanation for the educational course being terminated.,,,,,,
4.1,j,EducationCourseTerminatedReasonText,j:EducationCourseTerminatedReasonText,1,0,,,,An explanation for the educational course being terminated.,nc,TextType,nc:TextType,j,EducationCourseTerminatedReasonAbstract,j:EducationCourseTerminatedReasonAbstract
4.1,j,EducationCourseTitleText,j:EducationCourseTitleText,1,0,,,,A title for an educational course.,nc,TextType,nc:TextType,,,
4.1,j,EducationCourseUnitsCompletedQuantity,j:EducationCourseUnitsCompletedQuantity,1,0,,,,A total number of educational course units completed by a subject.,nc,QuantityType,nc:QuantityType,,,
