originalRelease,originalNamespace,originalPropertyName,changeCode,issue,release,namespace,propertyName,definition,dataType,substitutionGroupHead,elementOrAttribute,concreteOrAbstract,isAbstract
4.0,cbrn,AcknowledgementData,no change,,4.1,,,,,,,,
4.0,cbrn,AcknowledgementDataAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,AcknowledgementDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,AcknowledgementID,no change,,4.1,,,,,,,,
4.0,cbrn,AcknowledgingActivityName,no change,,4.1,,,,,,,,
4.0,cbrn,AcknowledgingAgency,no change,,4.1,,,,,,,,
4.0,cbrn,AcknowledgingAgencyAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,AcknowledgingAgencyCode,no change,,4.1,,,,,,,,
4.0,cbrn,ActivityName,no change,,4.1,,,,,,,,
4.0,cbrn,AlarmAudibleIndicator,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisAlgorithmComponentName,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisAlgorithmComponentVersionText,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisAlgorithmCreatorName,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisAlgorithmDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisAlgorithmName,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisAlgorithmSetting,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisAlgorithmSettingAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisAlgorithmSettingName,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisAlgorithmSettingUnitsText,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisAlgorithmSettingValueText,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisAlgorithmVersion,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisAlgorithmVersionAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisComputationDuration,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisConfidenceValue,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisResultDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisResults,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisResultsAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisResultStatusCode,no change,,4.1,,,,,,,,
4.0,cbrn,AnalysisStartDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,ArrayXY,no change,,4.1,,,,,,,,
4.0,cbrn,ArrayXYAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,AudioFile,no change,,4.1,,,,,,,,
4.0,cbrn,AudioFileAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,AudioFileBitRate,no change,,4.1,,,,,,,,
4.0,cbrn,AudioFileChannelsQuantity,no change,,4.1,,,,,,,,
4.0,cbrn,AudioFileCodecCreatorApplicationText,no change,,4.1,,,,,,,,
4.0,cbrn,AudioFileCodecCreatorApplicationVersionText,no change,,4.1,,,,,,,,
4.0,cbrn,AudioFileCodecName,no change,,4.1,,,,,,,,
4.0,cbrn,AudioFileCodecNameVersionText,no change,,4.1,,,,,,,,
4.0,cbrn,AudioFileSampleRate,no change,,4.1,,,,,,,,
4.0,cbrn,AverageCountRateUncertaintyValue,no change,,4.1,,,,,,,,
4.0,cbrn,AverageCountRateValue,no change,,4.1,,,,,,,,
4.0,cbrn,AverageDoseRateUncertaintyValue,no change,,4.1,,,,,,,,
4.0,cbrn,AverageDoseRateValue,no change,,4.1,,,,,,,,
4.0,cbrn,AverageExposureRateUncertaintyValue,no change,,4.1,,,,,,,,
4.0,cbrn,AverageExposureRateValue,no change,,4.1,,,,,,,,
4.0,cbrn,AzimuthValue,no change,,4.1,,,,,,,,
4.0,cbrn,BackgroundCountRateUncertaintyValue,no change,,4.1,,,,,,,,
4.0,cbrn,BackgroundCountRateValue,no change,,4.1,,,,,,,,
4.0,cbrn,BackgroundDoseRateUncertaintyValue,no change,,4.1,,,,,,,,
4.0,cbrn,BackgroundDoseRateValue,no change,,4.1,,,,,,,,
4.0,cbrn,BackgroundExposureRateUncertaintyValue,no change,,4.1,,,,,,,,
4.0,cbrn,BackgroundExposureRateValue,no change,,4.1,,,,,,,,
4.0,cbrn,BioEncounterDeviceCategoryText,no change,,4.1,,,,,,,,
4.0,cbrn,CalibrationDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,CaseClosedIndicator,no change,,4.1,,,,,,,,
4.0,cbrn,CaseEventDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,CaseKindCode,no change,,4.1,,,,,,,,
4.0,cbrn,CaseLocationDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,CaseMetadata,no change,,4.1,,,,,,,,
4.0,cbrn,CaseOfInterestUUID,no change,,4.1,,,,,,,,
4.0,cbrn,CasePriorityCode,no change,,4.1,,,,,,,,
4.0,cbrn,CaseRelationshipAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,CaseRelationshipDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,CaseRelationshipRoleKindCode,no change,,4.1,,,,,,,,
4.0,cbrn,CaseRequestCode,no change,,4.1,,,,,,,,
4.0,cbrn,CaseSet,no change,,4.1,,,,,,,,
4.0,cbrn,CaseSetAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,CaseSetQuantity,no change,,4.1,,,,,,,,
4.0,cbrn,CaseStartDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,CaseStatus,no change,,4.1,,,,,,,,
4.0,cbrn,CaseStatusAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,CaseStatusCode,no change,,4.1,,,,,,,,
4.0,cbrn,CaseStatusDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,CaseStatusIssuerCode,no change,,4.1,,,,,,,,
4.0,cbrn,CaseThreatLevelCode,no change,,4.1,,,,,,,,
4.0,cbrn,CaseUUID,no change,,4.1,,,,,,,,
4.0,cbrn,CaseWindowEndDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,CaseWindowStartDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,CBRNECase,no change,,4.1,,,,,,,,
4.0,cbrn,CBRNECaseAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,ChannelDataValueList,no change,,4.1,,,,,,,,
4.0,cbrn,Characteristic,no change,,4.1,,,,,,,,
4.0,cbrn,CharacteristicAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,CharacteristicChoiceAbstract,no change,,4.1,,,,,,,,
4.0,cbrn,CharacteristicGroup,no change,,4.1,,,,,,,,
4.0,cbrn,CharacteristicGroupAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,CharacteristicGroupName,no change,,4.1,,,,,,,,
4.0,cbrn,CharacteristicName,no change,,4.1,,,,,,,,
4.0,cbrn,CharacteristicsAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,CharacteristicValueDataClassCode,no change,,4.1,,,,,,,,
4.0,cbrn,CharacteristicValueText,no change,,4.1,,,,,,,,
4.0,cbrn,CharacteristicValueUnitsText,no change,,4.1,,,,,,,,
4.0,cbrn,ChemEncounterDeviceCategoryText,no change,,4.1,,,,,,,,
4.0,cbrn,CoefficientOrBoundaryValuesChoiceAbstract,no change,,4.1,,,,,,,,
4.0,cbrn,CoefficientValueList,no change,,4.1,,,,,,,,
4.0,cbrn,compressionCode,no change,,4.1,,,,,,,,
4.0,cbrn,ContentHeaderAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceAugmentation,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceBoundForCode,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceConveyanceRelationship,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceConveyanceRelationshipAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceID,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceIdentification,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceKindCode,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceOrgRelationship,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceOrgRelationshipAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceOrgRelationshipKindCode,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyancePrimaryColorCode,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceRegistration,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceRegistrationAugmentation,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceRegistrationAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceRelationshipKindCode,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceRelationshipOriginID,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceRelationshipTargetID,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceRelatorAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceSecondaryColorCode,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceSequenceNumeric,no change,,4.1,,,,,,,,
4.0,cbrn,ConveyanceWeightDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,CountDataValueList,no change,,4.1,,,,,,,,
4.0,cbrn,CredentialsAuthenticatedCode,no change,,4.1,,,,,,,,
4.0,cbrn,CredentialsAuthenticationAbstract,no change,,4.1,,,,,,,,
4.0,cbrn,CredentialsAuthenticationCode,no change,,4.1,,,,,,,,
4.0,cbrn,CredentialsAuthenticationText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFile,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCaptureAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCaptureByDevice,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCapturedByDevice,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCaptureDeviceID,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCaptureDuration,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCaptureStartDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCategoryDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCategoryID,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCategoryName,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCharacterEncodingBaseText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCharacterEncodingText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileChoiceAbstract,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCompressedIndicator,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCompressionText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCopyrightIndicator,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCreatedByApplicationText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCreatedByApplicationVersionText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCreatedByDeviceDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCreatedByDeviceLocationText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCreatedByText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileCreatedDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileEncryptedIndicator,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileEncryptionText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileExtensionText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileGeneratedByActivityText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileID,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileLanguageCodeText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileLastModifiedByText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileLastModifiedDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileMetadata,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileName,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileSequenceAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileSequenceDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileSequenceID,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileSetAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileSetDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileSetID,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileSetMember,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileSetName,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileSetQuantity,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileSetUUID,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileSizeValue,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileSubjectCodeText,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileUID,no change,,4.1,,,,,,,,
4.0,cbrn,DataFileURIID,no change,,4.1,,,,,,,,
4.0,cbrn,datumText,no change,,4.1,,,,,,,,
4.0,cbrn,DerivedData,no change,,4.1,,,,,,,,
4.0,cbrn,DerivedDataAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,DetectionEventData,no change,,4.1,,,,,,,,
4.0,cbrn,DetectionEventDataAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,DetectionEventID,no change,,4.1,,,,,,,,
4.0,cbrn,DetectionEventInstrumentDataAbstract,no change,,4.1,,,,,,,,
4.0,cbrn,DetectionEventLocationText,no change,,4.1,,,,,,,,
4.0,cbrn,DetectionEventOnsetDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,DetectionEventSiteID,no change,,4.1,,,,,,,,
4.0,cbrn,DetectionEventUserEntryData,no change,,4.1,,,,,,,,
4.0,cbrn,DetectionEventUserEntryDataAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,DetectionEventUUID,no change,,4.1,,,,,,,,
4.0,cbrn,DeviceIdentificationAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,DeviceInfoDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,DeviceOperatorCommentsText,no change,,4.1,,,,,,,,
4.0,cbrn,DeviceOperatorID,no change,,4.1,,,,,,,,
4.0,cbrn,DistanceValue,no change,,4.1,,,,,,,,
4.0,cbrn,DoseAnalysisResults,no change,,4.1,,,,,,,,
4.0,cbrn,DoseAnalysisResultsAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,DoseRate,no change,,4.1,,,,,,,,
4.0,cbrn,DoseRateAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,DoseRateLevelDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,DoseRateValue,no change,,4.1,,,,,,,,
4.0,cbrn,EfficiencyCalibrationAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,EfficiencyUncertaintyValueList,no change,,4.1,,,,,,,,
4.0,cbrn,EfficiencyValueList,no change,,4.1,,,,,,,,
4.0,cbrn,ElevationAccuracyValue,no change,,4.1,,,,,,,,
4.0,cbrn,ElevationOffsetAccuracyValue,no change,,4.1,,,,,,,,
4.0,cbrn,ElevationOffsetValue,no change,,4.1,,,,,,,,
4.0,cbrn,ElevationValue,no change,,4.1,,,,,,,,
4.0,cbrn,EmployeeID,no change,,4.1,,,,,,,,
4.0,cbrn,EncodingMIMEKindText,no change,,4.1,,,,,,,,
4.0,cbrn,EncounterDeviceCategoryCodeText,no change,,4.1,,,,,,,,
4.0,cbrn,EncounterDeviceCategoryLevelCode,no change,,4.1,,,,,,,,
4.0,cbrn,EncounterDeviceID,no change,,4.1,,,,,,,,
4.0,cbrn,EncounterDeviceIdentificationData,no change,,4.1,,,,,,,,
4.0,cbrn,EncounterDeviceOperatorComments,no change,,4.1,,,,,,,,
4.0,cbrn,EncounterDeviceOperatorCommentsAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,EncounterDeviceOperatorText,no change,,4.1,,,,,,,,
4.0,cbrn,EncounterDeviceVersionText,no change,,4.1,,,,,,,,
4.0,cbrn,EncounterRelationship,no change,,4.1,,,,,,,,
4.0,cbrn,EncounterRelationshipAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,EnergyBoundaryValueList,no change,,4.1,,,,,,,,
4.0,cbrn,EnergyCalibration,no change,,4.1,,,,,,,,
4.0,cbrn,EnergyCalibrationAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,EnergyDeviationValueList,no change,,4.1,,,,,,,,
4.0,cbrn,EnergyValueList,no change,,4.1,,,,,,,,
4.0,cbrn,EnergyWindows,no change,,4.1,,,,,,,,
4.0,cbrn,EnergyWindowsAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,EntryPersonID,no change,,4.1,,,,,,,,
4.0,cbrn,Equation,no change,,4.1,,,,,,,,
4.0,cbrn,EquationAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,EquationCoefficientValueList,no change,,4.1,,,,,,,,
4.0,cbrn,EquationCovarianceMatrixValueList,no change,,4.1,,,,,,,,
4.0,cbrn,EquationDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,EquationKindCode,no change,,4.1,,,,,,,,
4.0,cbrn,ErrorCodeDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,ErrorCodeText,no change,,4.1,,,,,,,,
4.0,cbrn,ErrorDescription,no change,,4.1,,,,,,,,
4.0,cbrn,ErrorNodeName,no change,,4.1,,,,,,,,
4.0,cbrn,ExplosivesEncounterDeviceCategoryText,no change,,4.1,,,,,,,,
4.0,cbrn,ExposureAnalysisResults,no change,,4.1,,,,,,,,
4.0,cbrn,ExposureAnalysisResultsAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,ExposureRate,no change,,4.1,,,,,,,,
4.0,cbrn,ExposureRateAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,ExposureRateLevelDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,ExposureRateValue,no change,,4.1,,,,,,,,
4.0,cbrn,FacilityID,no change,,4.1,,,,,,,,
4.0,cbrn,Fault,no change,,4.1,,,,,,,,
4.0,cbrn,FaultAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,FaultCodeValueText,no change,,4.1,,,,,,,,
4.0,cbrn,FaultDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,FaultSeverityCode,no change,,4.1,,,,,,,,
4.0,cbrn,FridayHoursText,no change,,4.1,,,,,,,,
4.0,cbrn,FullEnergyPeakEfficiencyCalibration,no change,,4.1,,,,,,,,
4.0,cbrn,FWHMCalibration,no change,,4.1,,,,,,,,
4.0,cbrn,FWHMCalibrationAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,FWHMUncertaintyValueList,no change,,4.1,,,,,,,,
4.0,cbrn,FWHMValueList,no change,,4.1,,,,,,,,
4.0,cbrn,GeographicPoint,no change,,4.1,,,,,,,,
4.0,cbrn,GeographicPointAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,GeoPointAccuracyValue,no change,,4.1,,,,,,,,
4.0,cbrn,GrossCountAnalysisResults,no change,,4.1,,,,,,,,
4.0,cbrn,GrossCountAnalysisResultsAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,GrossCounts,no change,,4.1,,,,,,,,
4.0,cbrn,GrossCountsAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,groupOutOfLimitsIndicator,no change,,4.1,,,,,,,,
4.0,cbrn,IDAcquisitionMethodAbstract,no change,,4.1,,,,,,,,
4.0,cbrn,IDAcquisitionMethodCode,no change,,4.1,,,,,,,,
4.0,cbrn,IDAcquisitionMethodText,no change,,4.1,,,,,,,,
4.0,cbrn,IDConfidenceCode,no change,,4.1,,,,,,,,
4.0,cbrn,ImageFile,no change,,4.1,,,,,,,,
4.0,cbrn,ImageFileAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,ImageOrientationAbstract,no change,,4.1,,,,,,,,
4.0,cbrn,ImageOrientationCode,no change,,4.1,,,,,,,,
4.0,cbrn,ImageOrientationText,no change,,4.1,,,,,,,,
4.0,cbrn,ImagePerspectiveAbstract,no change,,4.1,,,,,,,,
4.0,cbrn,ImagePerspectiveCode,no change,,4.1,,,,,,,,
4.0,cbrn,ImagePerspectiveText,no change,,4.1,,,,,,,,
4.0,cbrn,ImageResolutionValue,no change,,4.1,,,,,,,,
4.0,cbrn,InCalibrationIndicator,no change,,4.1,,,,,,,,
4.0,cbrn,InclinationValue,no change,,4.1,,,,,,,,
4.0,cbrn,InspectionData,no change,,4.1,,,,,,,,
4.0,cbrn,InspectionDataAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,InspectionDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,InspectionEventDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,InspectionResolutionAbstract,no change,,4.1,,,,,,,,
4.0,cbrn,InspectionResolutionCode,no change,,4.1,,,,,,,,
4.0,cbrn,InspectionResolutionText,no change,,4.1,,,,,,,,
4.0,cbrn,InspectionThreatFindingAbstract,no change,,4.1,,,,,,,,
4.0,cbrn,InspectionThreatFindingCode,no change,,4.1,,,,,,,,
4.0,cbrn,InspectionThreatFindingText,no change,,4.1,,,,,,,,
4.0,cbrn,IntrinsicDoubleEscapePeakEfficiencyCalibration,no change,,4.1,,,,,,,,
4.0,cbrn,IntrinsicFullEnergyPeakEfficiencyCalibration,no change,,4.1,,,,,,,,
4.0,cbrn,IntrinsicSingleEscapePeakEfficiencyCalibration,no change,,4.1,,,,,,,,
4.0,cbrn,LatitudeValue,no change,,4.1,,,,,,,,
4.0,cbrn,Layer,no change,,4.1,,,,,,,,
4.0,cbrn,LayerAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,LayerDensityValue,no change,,4.1,,,,,,,,
4.0,cbrn,LayerMaterialAbstract,no change,,4.1,,,,,,,,
4.0,cbrn,LayerMaterialKindCode,no change,,4.1,,,,,,,,
4.0,cbrn,LayerMaterialText,no change,,4.1,,,,,,,,
4.0,cbrn,LayerQuantity,no change,,4.1,,,,,,,,
4.0,cbrn,LayerSequenceNumeric,no change,,4.1,,,,,,,,
4.0,cbrn,LiveTimeDuration,no change,,4.1,,,,,,,,
4.0,cbrn,LocationDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,LongitudeValue,no change,,4.1,,,,,,,,
4.0,cbrn,LowerLimitValue,no change,,4.1,,,,,,,,
4.0,cbrn,MapGuideBrandCode,no change,,4.1,,,,,,,,
4.0,cbrn,MapGuideGridNumberID,no change,,4.1,,,,,,,,
4.0,cbrn,MapGuideLocation,no change,,4.1,,,,,,,,
4.0,cbrn,MapGuideLocationAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,MapGuideName,no change,,4.1,,,,,,,,
4.0,cbrn,MapGuidePageNumberID,no change,,4.1,,,,,,,,
4.0,cbrn,MaximumCountRateValue,no change,,4.1,,,,,,,,
4.0,cbrn,MaximumDoseRateValue,no change,,4.1,,,,,,,,
4.0,cbrn,MaximumExposureRateValue,no change,,4.1,,,,,,,,
4.0,cbrn,MeanPhotonValue,no change,,4.1,,,,,,,,
4.0,cbrn,MeasuredItemDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,MeasuredItemID,no change,,4.1,,,,,,,,
4.0,cbrn,MeasuredItemIdentification,no change,,4.1,,,,,,,,
4.0,cbrn,MeasuredItemIdentificationAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,MeasuredItemIDKindAbstract,no change,,4.1,,,,,,,,
4.0,cbrn,MeasuredItemIDKindCode,no change,,4.1,,,,,,,,
4.0,cbrn,MeasuredItemIDKindText,no change,,4.1,,,,,,,,
4.0,cbrn,MeasuredItemKindAbstract,no change,,4.1,,,,,,,,
4.0,cbrn,MeasuredItemKindCode,no change,,4.1,,,,,,,,
4.0,cbrn,MeasuredItemKindText,no change,,4.1,,,,,,,,
4.0,cbrn,MeasurementClassCode,no change,,4.1,,,,,,,,
4.0,cbrn,MessageContentError,no change,,4.1,,,,,,,,
4.0,cbrn,MessageContentErrorAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,MessageContentHeader,no change,,4.1,,,,,,,,
4.0,cbrn,MessageCreationDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,MessageDestination,no change,,4.1,,,,,,,,
4.0,cbrn,MessageDispatchDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,MessageErrorAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,MessageHandlingError,no change,,4.1,,,,,,,,
4.0,cbrn,MessageID,no change,,4.1,,,,,,,,
4.0,cbrn,MessageKindCode,no change,,4.1,,,,,,,,
4.0,cbrn,MessageOrigin,no change,,4.1,,,,,,,,
4.0,cbrn,MessageOriginOrDestinationAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,MessagePriorityCode,no change,,4.1,,,,,,,,
4.0,cbrn,MessageStatus,no change,,4.1,,,,,,,,
4.0,cbrn,MessageStatusAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,MessageStatusCode,no change,,4.1,,,,,,,,
4.0,cbrn,MessageVersionText,no change,,4.1,,,,,,,,
4.0,cbrn,MilitaryUnitRoleTextList,no change,,4.1,,,,,,,,
4.0,cbrn,MilitaryUnitSizeText,no change,,4.1,,,,,,,,
4.0,cbrn,MIMEContentCode,no change,,4.1,,,,,,,,
4.0,cbrn,MIMEEncodingCode,no change,,4.1,,,,,,,,
4.0,cbrn,MinimumCountRateValue,no change,,4.1,,,,,,,,
4.0,cbrn,MinimumDoseRateValue,no change,,4.1,,,,,,,,
4.0,cbrn,MinimumExposureRateValue,no change,,4.1,,,,,,,,
4.0,cbrn,MondayHoursText,no change,,4.1,,,,,,,,
4.0,cbrn,MultimediaCaptureDuration,no change,,4.1,,,,,,,,
4.0,cbrn,MultimediaCaptureStartDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,MultimediaData,no change,,4.1,,,,,,,,
4.0,cbrn,MultimediaDataAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,MultimediaDataDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,MultimediaDataMIMEKindText,no change,,4.1,,,,,,,,
4.0,cbrn,MultimediaDeviceCategoryCode,no change,,4.1,,,,,,,,
4.0,cbrn,MultimediaDeviceID,no change,,4.1,,,,,,,,
4.0,cbrn,MultimediaFileSizeValue,no change,,4.1,,,,,,,,
4.0,cbrn,MultimediaFileURI,no change,,4.1,,,,,,,,
4.0,cbrn,n42DocDateTime,no change,,4.1,,,,,,,,
4.0,cbrn,n42DocUUID,no change,,4.1,,,,,,,,
4.0,cbrn,Nuclide,no change,,4.1,,,,,,,,
4.0,cbrn,NuclideActivityUncertaintyValue,no change,,4.1,,,,,,,,
4.0,cbrn,NuclideActivityValue,no change,,4.1,,,,,,,,
4.0,cbrn,NuclideAnalysisReducedChiSquareValue,no change,,4.1,,,,,,,,
4.0,cbrn,NuclideAnalysisResults,no change,,4.1,,,,,,,,
4.0,cbrn,NuclideAnalysisResultsAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,NuclideAugmentationPoint,no change,,4.1,,,,,,,,
4.0,cbrn,NuclideCategoryDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,NuclideIDConfidenceDescriptionText,no change,,4.1,,,,,,,,
4.0,cbrn,NuclideIDConfidenceUncertaintyValue,no change,,4.1,,,,,,,,
