originalRelease,originalNamespace,originalPropertyName,changeCode,issue,release,namespace,propertyName,definition,dataType,substitutionGroupHead,elementOrAttribute,concreteOrAbstract,isAbstract
4.2,,,add,,5.0,stat,ParameterInputAugmentationPoint,An augmentation point for type stat:ParameterInputType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ParameterInputProcessControl,A process controlled used as parameters for a parameter input.,stat:ProcessControlType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ParameterRoleText,"A role of the parameter. For example - weight, upper threshold, agreement level.",nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ParameterValueText,A content of the parameter.,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,Population,"A total membership of a defined class of people, objects or events.",stat:PopulationType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,PopulationAugmentationPoint,An augmentation point for type stat:PopulationType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,PopulationChildPopulation,A child of the given population.,stat:PopulationType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,PopulationGeographyText,A geographical area to which the population is associated.,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,PopulationParentPopulation,A parent of the given population.,stat:PopulationType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,PopulationReferencePeriodDate,A time period or date to which the population is associated.,nc:DateType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,PopulationUnit,A unit of a population.,stat:UnitType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,PopulationUniverse,A universe which specifies a population.,stat:UniverseType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,Presentation,A way data and referential metadata are presented in a product.,stat:PresentationType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,PresentationAugmentationPoint,An augmentation point for type stat:PresentationType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,PresentationInformationSet,An information set presented by a presentation.,stat:InformationSetType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessControl,A set of decision points which determine the flow between the process steps used to perform a business process.,stat:ProcessControlType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessControlAugmentationPoint,An augmentation point for type stat:ProcessControlType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ProcessControlDesign,A specification of the decision points required during the execution of a business process.,stat:ProcessControlDesignType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessControlDesignAugmentationPoint,An augmentation point for type stat:ProcessControlDesignType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ProcessControlInvokedProcessStep,A process step invoked by a process control.,stat:ProcessStepType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessControlParameterInput,A parameter used by a process control.,stat:ParameterInputType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessControlProcessControlDesign,A process control design specified by a process control.,stat:ProcessControlDesignType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessControlProcessExecutionLog,A process execution log updated by a process control.,stat:ProcessExecutionLogType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessControlProcessMetric,A process metric used as a parameter by a process control.,stat:ProcessMetricType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessControlProcessSupportInput,A process support input used by a process control.,stat:ProcessSupportInputType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessControlTransformableInput,A transformable input used by a process control.,stat:TransformableInputType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessControlTransformableOutput,A transformable output reviewed by a process control.,stat:TransformedOutputType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessDesign,A process design specifies delivery of business functions.,stat:ProcessDesignType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessDesignAugmentationPoint,An augmentation point for type stat:ProcessDesignType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ProcessDesignImplementedProcessMethod,A process method implemented by a process design.,stat:ProcessMethodType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessDesignImplementedProcessStep,A process step that implements a process design.,stat:ProcessStepType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessDesignSpecifiedBusinessFunction,A business function of which a process design specifies delivery.,stat:BusinessFunctionType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessDesignSpecifiedProcessStep,A process step specified by a process design.,stat:ProcessStepType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessDesignUsedBusinessService,A business service used by a process design.,stat:BusinessServiceType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessExecutionLog,An output of a process step which is not directly related to the transformed output it produced. It may include data that was recorded during the real time execution of the process step.,stat:ProcessExecutionLogType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessExecutionLogAugmentationPoint,An augmentation point for type stat:ProcessExecutionLogType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ProcessInput,An instance of an information object which is supplied to a process step instance at the time its execution is initiated.,stat:ProcessInputType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessInputAugmentationPoint,An augmentation point for type stat:ProcessInputType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ProcessInputCategoryCode,"A kind of process input, e.g. parameter input, process support input, transformable input.",nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessInputSpecification,A record of the types of inputs required for a process design.,stat:ProcessInputSpecificationType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessInputSpecificationAugmentationPoint,An augmentation point for type stat:ProcessInputSpecificationType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ProcessMethod,A specification of the technique which will be used to perform the work.,stat:ProcessMethodType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessMethodAugmentationPoint,An augmentation point for type stat:ProcessMethodType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ProcessMetric,A process output whose purpose is to measure and report some aspect of how the process step performed during execution.,stat:ProcessMetricType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessMetricAugmentationPoint,An augmentation point for type stat:ProcessMetricType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ProcessOutput,An instance of an information object which is produced by a process step as a result of its execution.,stat:ProcessOutputType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessOutputAugmentationPoint,An augmentation point for type stat:ProcessOutputType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ProcessOutputCategoryCode,"A kind of process output, e.g. transformed output, process metric, process execution log",nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessOutputSpecification,A record of the types of outputs required for a process design.,stat:ProcessOutputSpecificationType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessOutputSpecificationAugmentationPoint,An augmentation point for type stat:ProcessOutputSpecificationType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ProcessPattern,"A nominated set of process designs, and associated process control designs (flow), which have been highlighted for possible reuse.",stat:ProcessPatternType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessPatternAugmentationPoint,An augmentation point for type stat:ProcessPatternType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ProcessPatternBusinessFunction,A business function supported by a process pattern.,stat:BusinessFunctionType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessStep,A work package that performs a business process.,stat:ProcessStepType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessStepAugmentationPoint,An augmentation point for type stat:ProcessStepType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ProcessStepBusinessService,A business service performed by a process step.,stat:BusinessServiceType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessStepComprehensiveIndicator,True if this process step has sub-process steps; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessStepExecutedProcessControl,A process control executed by a process step.,stat:ProcessControlType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessStepInstance,An executed step in a business process. A process step instance specifies the actual inputs to and outputs from an occurrence of a process step.,stat:ProcessStepInstanceType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessStepInstanceAugmentationPoint,An augmentation point for type stat:ProcessStepInstanceType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ProcessStepInstanceCreatedProcessOutput,A process output created by a process step instance.,stat:ProcessOutputType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessStepSpecifiedProcessDesign,A process design specified by a process step.,stat:ProcessDesignType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessSupportInput,"A form of process input that influences the work performed by the process step, and therefore influences its outcome, but is not in itself changed by the process step.",stat:ProcessSupportInputType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessSupportInputAugmentationPoint,An augmentation point for type stat:ProcessSupportInputType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ProcessSupportInputDataTypeCode,A code indicating the data type of the process support input.,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProcessSupportInputValueText,A content of the process support input.,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,Product,A package of content that can be disseminated as a whole.,stat:ProductType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProductAugmentationPoint,An augmentation point for type stat:ProductType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,Protocol,A mechanism for exchanging information through an exchange channel.,stat:ProtocolType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProtocolAugmentationPoint,An augmentation point for type stat:ProtocolType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ProvisionAgreement,A legal or other basis by which two parties agree to exchange data.,stat:ProvisionAgreementType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProvisionAgreementAugmentationPoint,An augmentation point for type stat:ProvisionAgreementType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ProvisionAgreementDataStructure,A specified data structure agreed to in a provision agreement.,stat:DataStructureType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProvisionAgreementExchangeChannel,An exchange channel which governs the use of a provision agreement.,stat:ExchangeChannelType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ProvisionAgreementReferentialMetadataStructure,A specified referential metadata structure agreed to in a provision agreement.,stat:ReferentialMetadataStructureType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,Question,A set of details about the text used to elicit a response for the concept to be measured.,stat:QuestionType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,QuestionAugmentationPoint,An augmentation point for type stat:QuestionType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,QuestionBlock,"A set of questions, statements or instructions which are used together.",stat:QuestionBlockType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,QuestionBlockAugmentationPoint,An augmentation point for type stat:QuestionBlockType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,Questionnaire,A concrete and usable tool to elicit information from observation units.,stat:QuestionnaireType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,QuestionnaireAugmentationPoint,An augmentation point for type stat:QuestionnaireType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,QuestionnaireComponent,"A record of the flow of a questionnaire specification and its use of questions, question blocks and statements.",stat:QuestionnaireComponentType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,QuestionnaireComponentAugmentationPoint,An augmentation point for type stat:QuestionnaireComponentType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,QuestionnaireLogic,"A sequence of questions, question blocks and statements based on factors such as the current location, the response to the previous questions etc., invoking navigation and validation rules to apply.",stat:QuestionnaireLogicType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,QuestionnaireLogicAugmentationPoint,An augmentation point for type stat:QuestionnaireLogicType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,QuestionnaireSpecification,A tool designed to elicit information from observation units.,stat:QuestionnaireSpecificationType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,QuestionnaireSpecificationAugmentationPoint,An augmentation point for type stat:QuestionnaireSpecificationType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,QuestionReferenceQuestion,A question referenced by the given question.,stat:QuestionType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,QuestionValueDomain,A value domain of a question.,stat:ValueDomainType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,QuestionVariable,A variable upon which a question is based.,stat:VariableType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,RecordRelationship,A set of relationships between logical records within a unit data structure. It must have both a source logical record and a target logical record in order to define the relationship.,stat:RecordRelationshipType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,RecordRelationshipAugmentationPoint,An augmentation point for type stat:RecordRelationshipType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,RecordRelationshipLogicalSourceRecord,A source logical record in a record relationship.,stat:LogicalRecordType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,RecordRelationshipLogicalTargetRecord,A target logical record in a record relationship.,stat:LogicalRecordType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ReferentialMetadataAttribute,A role given to a represented variable to supply information in the context of a referential metadata structure.,stat:ReferentialMetadataAttributeType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ReferentialMetadataAttributeAugmentationPoint,An augmentation point for type stat:ReferentialMetadataAttributeType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ReferentialMetadataAttributeChild,A child of a referential metadata attribute.,stat:ReferentialMetadataAttributeType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ReferentialMetadataAttributeParent,A parent of a referential metadata attribute.,stat:ReferentialMetadataAttributeType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ReferentialMetadataAttributeRepresentedVariable,A represented variable which defines a referential metadata attribute.,stat:RepresentedVariableType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ReferentialMetadataContentItem,A set of content describing a particular characteristic of a referential metadata subject.,stat:ReferentialMetadataContentItemType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ReferentialMetadataContentItemAugmentationPoint,An augmentation point for type stat:ReferentialMetadataContentItemType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ReferentialMetadataContentItemChild,A child of a referential metadata content item.,stat:ReferentialMetadataContentItemType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ReferentialMetadataContentItemParent,A parent of a referential metadata content item.,stat:ReferentialMetadataContentItemType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ReferentialMetadataResource,An organized collection of stored information consisting of one or more referential metadata sets.,stat:ReferentialMetadataResourceType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ReferentialMetadataResourceAugmentationPoint,An augmentation point for type stat:ReferentialMetadataResourceType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ReferentialMetadataSet,An organized collection of referential metadata for a given referential metadata subject.,stat:ReferentialMetadataSetType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ReferentialMetadataSetAugmentationPoint,An augmentation point for type stat:ReferentialMetadataSetType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ReferentialMetadataStructure,A structure of an organized collection of referential metadata (referential metadata set).,stat:ReferentialMetadataStructureType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ReferentialMetadataStructureAugmentationPoint,An augmentation point for type stat:ReferentialMetadataStructureType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ReferentialMetadataSubject,A subject of an organized collection of referential metadata.,stat:ReferentialMetadataSubjectType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ReferentialMetadataSubjectAugmentationPoint,An augmentation point for type stat:ReferentialMetadataSubjectType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ReferentialMetadataSubjectItem,An actual subject for which referential metadata is reported.,stat:ReferentialMetadataSubjectItemType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,ReferentialMetadataSubjectItemAugmentationPoint,An augmentation point for type stat:ReferentialMetadataSubjectItemType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,ReferentialMetadataSubjectValueDomain,A value domain which constrains a referential metadata subject.,stat:ValueDomainType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,RepresentedVariable,A combination of a characteristic of a population to be measured and how that measure will be represented.,stat:RepresentedVariableType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,RepresentedVariableAugmentationPoint,An augmentation point for type stat:RepresentedVariableType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,RepresentedVariableFromVariable,A variable from which a represented variable takes meaning.,stat:VariableType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,RepresentedVariableMeasuredUniverse,A universe measured by a represented variable.,stat:UniverseType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,Role,A responsible function involved in the statistical business process.,stat:RoleType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,RoleAugmentationPoint,An augmentation point for type stat:RoleType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,Rule,A specific mathematical or logical expression which can be evaluated to determine specific behavior.,stat:RuleType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,RuleAlgorithmText,A rule expressed as an algorithm.,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,RuleAugmentationPoint,An augmentation point for type stat:RuleType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,RuleCategoryCode,"A type taken from a controlled vocabulary. For example: Input, Comparison, Imputation, Edit, Derivation, Recode",nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,RuleCommandCodeText,A set of structured information used by a system to process the instruction.,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,RuleExpressionText,An expression of the rule that is executed.,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,RuleSystemExecutableIndicator,True if the rule is formatted to be executed by a system; false if the rule is only documentary.,niem-xs:boolean,,TRUE,,FALSE
4.2,,,add,,5.0,stat,SentinelValueDomain,A sentinel value domain can be enumerated (listed) or described. A Value Domain expressed as a list of Categories for sentinel values or a description thereof. The scope and the meaning of the possible values are defined within the frame of the Conceptual Domain that the Sentinel Value Domain is associated with.,stat:SentinelValueDomainType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,SentinelValueDomainAugmentationPoint,An augmentation point for type stat:SentinelValueDomainType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,SentinelValueDomainFromDescribedValueDomain,A described value domain from which a sentinel value domain takes values.,stat:DescribedValueDomainType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,SentinelValueDomainFromEnumeratedValueDomain,An enumerated value domain from which a sentinel value domain takes values.,stat:EnumeratedValueDomainType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,SentinelValueDomainInstanceVariable,An instance variable for which a sentinel value domain provides values.,stat:InstanceVariableType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,Statement,A report of facts in a questionnaire,stat:StatementType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatementAugmentationPoint,An augmentation point for type stat:StatementType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,StatisticalClassification,"A set of categories which may be assigned to one or more variables registered in statistical surveys or administrative files, and used in the production and dissemination of statistics. In a standard Statistical Classification, the Categories at each Level of the classification structure must be mutually exclusive and jointly exhaustive of all objects/units in the population of interest.",stat:StatisticalClassificationType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalClassificationAugmentationPoint,An augmentation point for type stat:StatisticalClassificationType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,StatisticalClassificationAvailableLanguagesText,"A description of the languages available, whether the version is completely or partially translated, and which part is available in which language.",nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalClassificationBaseChangesText,"A relationship between the variant and its base statistical classification, including regroupings, aggregations added and extensions.",nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalClassificationCopyrightText,A statistical classification copyright.  Statistical Classifications may have restricted copyrights. Such Statistical Classifications might be excluded from downloading. Notes the copyright statement that should be displayed in official publications to indicate the copyright owner.,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalClassificationCurrentIndicator,True if the statistical classification is currently valid; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalClassificationDerivedClassificationText,A classification version from which the actual statistical classification is derived.,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalClassificationFloatingIndicator,True if the statistical classification is a floating classification; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalClassificationIntroductionText,"A detailed description of the statistical classification, the background for its creation or variant, the classification variable and objects/units classified, classification rules etc.",nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalClassificationLegalBaseText,A legal act or some other formal agreement by which the statistical classification is covered.,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalClassificationNameDefinedTypeText,A list of the defined types of alternative item names available for the Statistical Classification. Each name type refers to a list of alternative item names.,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalClassificationPredecessorText,A preceding statistical classification of which the actual statistical classification is the successor.,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalClassificationPreviousVersionChangesText,A summary description of the nature and content of changes from the preceding version or update.,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalClassificationSuccessorText,A statistical classification that superseded the actual Statistical Classification.,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalClassificationUpdateIndicator,True if the statistical classification is an update; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalClassificationUpdatePossibleIndicator,True if updates are allowed within the classification version i.e. without leading to a new version; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalNeed,"A requirement, request or other notification that will be considered by an organization. A statistical need does not necessarily have structure or format - it is a 'raw' need as received by the organization. A statistical need may be of a variety of types including environmental change or information request.",stat:StatisticalNeedType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalNeedAugmentationPoint,An augmentation point for type stat:StatisticalNeedType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,StatisticalNeedBusinessCase,A business case initiated due to a statistical need.,stat:BusinessCaseType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalNeedCategoryCode,"A kind of statistical need, e.g. Information request; External environment change; Internal environment change; Other",nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalNeedMetIndicator,True if the request was met; false if the request was unmet.,niem-xs:boolean,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgram,"A set of activities, which may be repeated, that describes the purpose and context of a set of business process within the context of the relevant statistical program cycles.",stat:StatisticalProgramType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramAugmentationPoint,An augmentation point for type stat:StatisticalProgramType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,StatisticalProgramBudgetAmount,A budget amount for a statistical program.,nc:AmountType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramContextSubjectField,A subject field that provides the context of a statistical program.,stat:SubjectFieldType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramCycle,A set of activities to investigate characteristics of a given population for a particular reference period.,stat:StatisticalProgramCycleType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramCycleAugmentationPoint,An augmentation point for type stat:StatisticalProgramCycleType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,StatisticalProgramCycleIncludedBusinessProcess,A business process included in a statistical program cycle.,stat:BusinessProcessType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramCyclePerformedStatisticalProgramDesign,A statistical program designed performed by a statistical program cycle.,stat:StatisticalProgramDesignType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramCycleReferencePeriodDateRange,A start and end reference date for a statistical program cycle.,nc:DateRangeType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramDesign,"A specification of the resources required, processes used and description of relevant methodological information about the set of activities undertaken to investigate characteristics of a given population.",stat:StatisticalProgramDesignType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramDesignAugmentationPoint,An augmentation point for type stat:StatisticalProgramDesignType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,StatisticalProgramDesignBusinessCase,A business case upon which a statistical program design is based.,stat:BusinessCaseType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramDesignBusinessFunction,A business function used by a statistical program design.,stat:BusinessFunctionType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramDesignBusinessService,A business service used by a statistical program design.,stat:BusinessServiceType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramDesignConceptualFrameworkText,A conceptual framework for the Statistical Program (e.g. SNA).,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramDesignEndDate,A last date of validity for a statistical program design.,nc:DateType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramDesignInitiatedDate,A first date of validity for a statistical program design.,nc:DateType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramDesignProcessDesign,A process design used by a statistical program design.,stat:ProcessDesignType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramDesignProcessPattern,A process pattern used by a statistical program design.,stat:ProcessPatternType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramDesignStatusCode,"A status of a statistical program design, e.g., New Proposal, New-Under Development, Current, Completed, Cancelled, Transferred to Another Organization.",nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramEndedDate,An end date of a statistical program.,nc:DateType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramFundingSourceText,A funding source for a statistical program.,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramInitiatedDate,An initiation date of a statistical program.,nc:DateType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramLegalFrameworkText,A legal framework for a statistical program.,nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramLegislativeReferenceText,"A legislative material, e.g. parliamentary tabling documents",nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramRelatedStatisticalProgram,A related statistical program.,stat:StatisticalProgramType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramStatusCode,"A current condition of the program. For example: New Proposal, New-Under Development, Current, Completed, Cancelled, Transferred to Another Organization",nc:TextType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalProgramUsedStatisticalProgramDesign,A statistical program design used by a statistical program.,stat:StatisticalProgramDesignType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalRegister,A register that is a regularly updated list of units and their properties that is designed for statistical purposes.,stat:StatisticalRegisterType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalRegisterAugmentationPoint,An augmentation point for type stat:StatisticalRegisterType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,StatisticalSupportProgram,"A program which is not related to the post-design production of statistical products, but is necessary to support production.",stat:StatisticalSupportProgramType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalSupportProgramAugmentationPoint,An augmentation point for type stat:StatisticalSupportProgramType,,,TRUE,,TRUE
4.2,,,add,,5.0,stat,StatisticalSupportProgramBusinessProcess,A business process of a statistical support program.,stat:BusinessProcessType,,TRUE,,FALSE
4.2,,,add,,5.0,stat,StatisticalSupportProgramChangeDefinition,A change definition created by a statistical support program.,stat:ChangeDefinitionType,,TRUE,,FALSE
