originalRelease,originalNamespace,originalPropertyName,changeCode,issue,release,namespace,propertyName,definition,dataType,substitutionGroupHead,elementOrAttribute,concreteOrAbstract,isAbstract
5.0,,,add,,5.1,mo,WFNSoftwareEditionText,A Common Platform Environment (CPE) well-formed name text component to characterize how the product is tailored to a particular market or class of end users.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,WFNTargetHardwareText,"A Common Platform Environment (CPE) well-formed name text component to characterize the instruction set architecture (e.g., x86) on which the product being described or identified by the WFN operates.",nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,WFNTargetSoftwareText,A Common Platform Environment (CPE) well-formed name text component to characterize the software computing environment within which the product operates.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,WFNUpdateText,"A Common Platform Environment (CPE) well-formed name text component for a vendor-specific alphanumeric string characterizing the particular update, service pack, or point release of the product.",nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,WFNVendorText,"A Common Platform Environment (CPE) well-formed name text component for a vendor-specific alphanumeric string characterizing the particular update, service pack, or point release of the product.",nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,WFNVersionText,A Common Platform Environment (CPE) well-formed name text component for a vendor-specific alphanumeric string characterizing the particular release version of the product.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,WindowsRegistryREGEXMatchPatternText,A regular expression pattern matching string for matching a Windows registry string.,niem-xs:string,,TRUE,,FALSE
5.0,,,add,,5.1,mo,WindowsUserAccountAugmentationPoint,An augmentation point for type mo:WindowsUserAccountType,,,TRUE,,TRUE
5.0,,,add,,5.1,mo,WindowsUserSecurityID,A Windows security identifier string.,niem-xs:string,,TRUE,,FALSE
5.0,,,add,,5.1,mo,WindowsUserSecurityIDCode,A code indicating the type of Windows security identifier.,mo:SIDCodeType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509CertificateAugmentationPoint,An augmentation point for type mo:X509CertificateType,,,TRUE,,TRUE
5.0,,,add,,5.1,mo,X509CertificateContent,A certificate contents set.,mo:CertificateContentType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509CertificateSignature,A Unix identifier.,mo:CertificateSignatureType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509NonStandardExtensionAugmentationPoint,An augmentation point for type mo:X509NonStandardExtensionType,,,TRUE,,TRUE
5.0,,,add,,5.1,mo,X509NonStandardExtensionNetscapeCertificatePurposeText,A field that captures a list of flags which indicate the purposes for which a certificate could be used.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509NonStandardExtensionNetscapeCommentText,A field that captures a comment which may be displayed when the certificate is viewed in some browsers.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509NonStandardExtensionOldAuthorityKeyID,"A field that captures the old version of the authority key identifier, equivalent to the object ID (OID) value of 2.5.29.1.",nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509NonStandardExtensionOldPrimaryKeyAttributesText,"A field that captures the old version of the primary key attributes, equivalent to the object ID (OID) value of 2.5.29.2.",nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509RawCertificateText,A string representing the raw contexts of a certificate.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509V3ExtensionAugmentationPoint,An augmentation point for type mo:X509V3ExtensionType,,,TRUE,,TRUE
5.0,,,add,,5.1,mo,X509V3ExtensionAuthorityKeyID,A field that captures the identifier that provides a means of identifying the public key corresponding to the private key used to sign a certificate. Also equivalent to the object ID (OID) value of 2.5.29.35.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509V3ExtensionBasicConstraintsText,A field that captures a multi-valued extension which indicates whether a certificate is a CA certificate. The first (mandatory) name is CA followed by TRUE or FALSE. If CA is TRUE then an optional pathlen name followed by an non-negative value can be included. Also equivalent to the object ID (OID) value of 2.5.29.19.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509V3ExtensionCertificatePoliciesText,"A field that captures a sequence of one or more policy information terms, each of which consists of an object identifier (OID) and optional qualifiers. Also equivalent to the object ID (OID) value of 2.5.29.32.",nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509V3ExtensionCRLDistributionPointsText,A field that captures how CRL information is obtained. Also equivalent to the object ID (OID) value of 2.5.29.31.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509V3ExtensionExtendedKeyUsageText,A field that captures a list of usages indicating purposes for which the certificate public key can be used for. Also equivalent to the object ID (OID) value of 2.5.29.37.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509V3ExtensionInhibitAnyPolicyText,A number of additional certificates that may appear in the path before anyPolicy is no longer permitted. Also equivalent to the object ID (OID) value of 2.5.29.54.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509V3ExtensionIssuerAlternativeName,A name that captures the additional identities to be bound to the issuer of the certificate. Also equivalent to the object ID (OID) value of 2.5.29.18.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509V3ExtensionKeyUsageText,A field that captures a multi-valued extension consisting of a list of names of the permitted key usages. Also equivalent to the object ID (OID) value of 2.5.29.15.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509V3ExtensionNameConstraintsText,A field that captures a name space within which all subject names in subsequent certificates in a certification path MUST be located. Also equivalent to the object ID (OID) value of 2.5.29.30.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509V3ExtensionPolicyConstraintsText,A field that captures any constraints on path validation for certificates issued to CAs. Also equivalent to the object ID (OID) value of 2.5.29.36.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509V3ExtensionPolicyMappingsText,A field that captures one or more pairs of OIDs; each pair includes an issuerDomainPolicy and a subjectDomainPolicy. The pairing indicates whether the issuing CA considers its issuerDomainPolicy equivalent to the subject CA's subjectDomainPolicy. Also equivalent to the object ID (OID) value of 2.5.29.33.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509V3ExtensionPrivateKeyUsagePeriod,"A field that captures the validity period for the private key, if it is different from the validity period of the certificate. Also equivalent to the object ID (OID) value of 2.5.29.16.",mo:ValidityType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509V3ExtensionSubjectAlternativeName,A name that captures the additional identities to be bound to the subject of the certificate. Also equivalent to the object ID (OID) value of 2.5.29.17.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509V3ExtensionSubjectDirectoryAttributesText,"A field that captures the identification attributes (e.g., nationality) of the subject. Also equivalent to the object ID (OID) value of 2.5.29.9.",nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,mo,X509V3ExtensionSubjectKeyID,A field that captures the identifier that provides a means of identifying certificates that contain a particular public key. Also equivalent to the object ID (OID) value of 2.5.29.14.,nc:TextType,,TRUE,,FALSE
5.0,,,add,,5.1,ncic,CountryCode,"A country, territory, dependency, or other such geopolitical subdivision of a location.",ncic:CountryCodeType,nc:CountryRepresentation,TRUE,,FALSE
5.0,,,add,,5.1,ncic,EngineDisplacementUnitCode,A kind of measurement unit used to quantify power/displacement.,ncic:VehicleEPDCodeType,nc:VolumeUnitAbstract,TRUE,,FALSE
5.0,,,add,,5.1,ncic,JewelryGenderCode,"A gender of a person a piece of jewelry is designed for, e.g., a man's ring vs a woman's ring.",ncic:SEXCodeType,j:JewelryGenderAbstract,TRUE,,FALSE
5.0,,,add,,5.1,ncic,PersonBirthplaceCode,A country of a person's birth.,ncic:CountryCodeType,j:PersonBirthplaceAbstract,TRUE,,FALSE
5.0,,,add,,5.1,ncic,PersonBloodTypeCode,A blood group and RH factor of a person.,ncic:BLTCodeType,nc:PersonBloodTypeAbstract,TRUE,,FALSE
5.0,,,add,,5.1,ncic,PersonEthnicityCode,A cultural lineage of a person.,ncic:ETNCodeType,nc:PersonEthnicityAbstract,TRUE,,FALSE
5.0,,,add,,5.1,ncic,PersonEyeColorCode,A color of the eyes of a person.,ncic:EYECodeType,nc:PersonEyeColorAbstract,TRUE,,FALSE
5.0,,,add,,5.1,ncic,PersonHairColorCode,A color of the hair of a person.,ncic:HAIRCodeType,nc:PersonHairColorAbstract,TRUE,,FALSE
5.0,,,add,,5.1,ncic,PersonRaceCode,A classification of a person based on factors such as geographical locations and genetics.,ncic:RACECodeType,nc:PersonRaceAbstract,TRUE,,FALSE
5.0,,,add,,5.1,ncic,PersonSexCode,A gender or sex of a person.,ncic:SEXCodeType,nc:PersonSexAbstract,TRUE,,FALSE
5.0,,,add,,5.1,ncic,PersonSkinToneCode,A color or tone of the skin of a person.,ncic:SKINCodeType,nc:PersonSkinToneAbstract,TRUE,,FALSE
5.0,,,add,,5.1,ncic,StateCanadianProvinceCode,A province.,ncic:CanadianCodeType,nc:StateRepresentation,TRUE,,FALSE
5.0,,,add,,5.1,ncic,StateUSCode,A state in the United States.,ncic:UnitedStatesCodeType,nc:StateRepresentation,TRUE,,FALSE
5.0,,,add,,5.1,ncic,StateUSTerritoriesCode,A United States territory.,ncic:USTerritoriesCodeType,nc:StateRepresentation,TRUE,,FALSE
5.0,,,add,,5.1,ncic,VictimToSubjectRelationshipCode,"A code that identifies the victim's relationship to subject who perpetrated a crime against them, depicting who the victim was to the offender.",ncic:ROVCodeType,j:VictimToSubjectRelationshipAbstract,TRUE,,FALSE
5.0,ag,AcreageCalculationProjectionCode,no change,,5.1,,,,,,,,
5.0,ag,AcreageSubmissionFile,no change,,5.1,,,,,,,,
5.0,ag,AcreageSubmissionFileAugmentationPoint,no change,,5.1,,,,,,,,
5.0,ag,AdministrativeCountyFSACode,no change,,5.1,,,,,,,,
5.0,ag,AdministrativeStateFSACode,no change,,5.1,,,,,,,,
5.0,ag,AgricultureProductionPlan,no change,,5.1,,,,,,,,
5.0,ag,AgricultureProductionPlanAugmentationPoint,no change,,5.1,,,,,,,,
5.0,ag,CLUID,no change,,5.1,,,,,,,,
5.0,ag,CLUProducerReviewRequestIndicator,no change,,5.1,,,,,,,,
5.0,ag,CoreProductCategoryCode,no change,,5.1,,,,,,,,
5.0,ag,CoreProductCode,no change,,5.1,,,,,,,,
5.0,ag,CroppingPracticeCode,no change,,5.1,,,,,,,,
5.0,ag,CropYearValue,no change,,5.1,,,,,,,,
5.0,ag,CustomerInfo,no change,,5.1,,,,,,,,
5.0,ag,CustomerInfoAugmentationPoint,no change,,5.1,,,,,,,,
5.0,ag,CustomerInterAgencyIdentificationID,no change,,5.1,,,,,,,,
5.0,ag,FarmCropAcreage,no change,,5.1,,,,,,,,
5.0,ag,FarmCropAcreageAugmentationPoint,no change,,5.1,,,,,,,,
5.0,ag,FarmNumberID,no change,,5.1,,,,,,,,
5.0,ag,FieldCropAcreage,no change,,5.1,,,,,,,,
5.0,ag,FieldCropAcreageAugmentationPoint,no change,,5.1,,,,,,,,
5.0,ag,FieldNumberID,no change,,5.1,,,,,,,,
5.0,ag,FileCustomerID,no change,,5.1,,,,,,,,
5.0,ag,FinalPlantedDate,no change,,5.1,,,,,,,,
5.0,ag,FinalReportedAcreageValue,no change,,5.1,,,,,,,,
5.0,ag,GeospatialDataSubmissionMethodCode,no change,,5.1,,,,,,,,
5.0,ag,GeospatialShapeModifiedIndicator,no change,,5.1,,,,,,,,
5.0,ag,GeospatialShapeModifiedOtherReasonText,no change,,5.1,,,,,,,,
5.0,ag,GeospatialShapeModifiedReasonCode,no change,,5.1,,,,,,,,
5.0,ag,GeospatialShapeProcessDate,no change,,5.1,,,,,,,,
5.0,ag,GeospatialShapeSourceCode,no change,,5.1,,,,,,,,
5.0,ag,GeospatialSourceDataCreationDateTime,no change,,5.1,,,,,,,,
5.0,ag,GeospatialSourceInfo,no change,,5.1,,,,,,,,
5.0,ag,GeospatialSourceInfoAugmentationPoint,no change,,5.1,,,,,,,,
5.0,ag,IrrigationPracticeCode,no change,,5.1,,,,,,,,
5.0,ag,LocationCoordinatesAbstract,no change,,5.1,,,,,,,,
5.0,ag,LocationLineStringCoordinates,no change,,5.1,,,,,,,,
5.0,ag,LocationMultiSurfaceCoordinates,no change,,5.1,,,,,,,,
5.0,ag,LocationPointCoordinates,no change,,5.1,,,,,,,,
5.0,ag,LocationPolygonCoordinates,no change,,5.1,,,,,,,,
5.0,ag,MICSCode,no change,,5.1,,,,,,,,
5.0,ag,MICSName,no change,,5.1,,,,,,,,
5.0,ag,OrganicPracticeCategoryCode,no change,,5.1,,,,,,,,
5.0,ag,OriginalPlantedDate,no change,,5.1,,,,,,,,
5.0,ag,OriginalReportedAcreageValue,no change,,5.1,,,,,,,,
5.0,ag,OriginatorIdentificationID,no change,,5.1,,,,,,,,
5.0,ag,PlantedDateModifiedIndicator,no change,,5.1,,,,,,,,
5.0,ag,PlantedDateModifiedOtherReasonText,no change,,5.1,,,,,,,,
5.0,ag,PlantedDateModifiedReasonCode,no change,,5.1,,,,,,,,
5.0,ag,PrecisionAgriculturalSubMeterAccuracyIndicator,no change,,5.1,,,,,,,,
5.0,ag,ProducerShare,no change,,5.1,,,,,,,,
5.0,ag,ProducerShareAugmentationPoint,no change,,5.1,,,,,,,,
5.0,ag,ProducerSharePercent,no change,,5.1,,,,,,,,
5.0,ag,ProductIntendedUseCode,no change,,5.1,,,,,,,,
5.0,ag,ProductPlantingCode,no change,,5.1,,,,,,,,
5.0,ag,ReportedAcreageModifiedIndicator,no change,,5.1,,,,,,,,
5.0,ag,ReportedAcreageModifiedOtherReasonText,no change,,5.1,,,,,,,,
5.0,ag,ReportedAcreageModifiedReasonCode,no change,,5.1,,,,,,,,
5.0,ag,SubfieldNumberID,no change,,5.1,,,,,,,,
5.0,ag,TaxIdentificationCategoryCode,no change,,5.1,,,,,,,,
5.0,ag,TaxIdentificationID,no change,,5.1,,,,,,,,
5.0,ag,TractCropAcreage,no change,,5.1,,,,,,,,
5.0,ag,TractCropAcreageAugmentationPoint,no change,,5.1,,,,,,,,
5.0,ag,TractNumberID,no change,,5.1,,,,,,,,
5.0,biom,AcquisitionDigitalConversionDescriptionText,no change,,5.1,,,,,,,,
5.0,biom,AcquisitionLightingSpectrumAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,AcquisitionLightingSpectrumCode,no change,,5.1,,,,,,,,
5.0,biom,AcquisitionLightingSpectrumLowerMeasure,no change,,5.1,,,,,,,,
5.0,biom,AcquisitionLightingSpectrumUpperMeasure,no change,,5.1,,,,,,,,
5.0,biom,AcquisitionRadioTransmissionFormatDescriptionText,no change,,5.1,,,,,,,,
5.0,biom,AcquisitionSourceCategoryText,no change,,5.1,,,,,,,,
5.0,biom,AcquisitionSourceCode,no change,,5.1,,,,,,,,
5.0,biom,AcquisitionSourceDescriptionText,no change,,5.1,,,,,,,,
5.0,biom,AcquisitionSourceText,no change,,5.1,,,,,,,,
5.0,biom,AcquisitionSpecialCharacteristicsText,no change,,5.1,,,,,,,,
5.0,biom,ADAReferenceCodeText,no change,,5.1,,,,,,,,
5.0,biom,ANSIRecordCategoryCode,no change,,5.1,,,,,,,,
5.0,biom,ApplicationProfileName,no change,,5.1,,,,,,,,
5.0,biom,ApplicationProfileOrganizationName,no change,,5.1,,,,,,,,
5.0,biom,ApplicationProfileVersionIdentification,no change,,5.1,,,,,,,,
5.0,biom,AssociatedContext,no change,,5.1,,,,,,,,
5.0,biom,AssociatedContextAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,AssuranceAuditRevisionID,no change,,5.1,,,,,,,,
5.0,biom,AssuranceFormatDescriptorText,no change,,5.1,,,,,,,,
5.0,biom,AssuranceFormatOwnerID,no change,,5.1,,,,,,,,
5.0,biom,AssuranceLogAgentText,no change,,5.1,,,,,,,,
5.0,biom,AssuranceLogEntry,no change,,5.1,,,,,,,,
5.0,biom,AssuranceLogEntryAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,AssuranceLogEventCode,no change,,5.1,,,,,,,,
5.0,biom,AssuranceLogEventLocationText,no change,,5.1,,,,,,,,
5.0,biom,AssuranceLogEventOriginalValueText,no change,,5.1,,,,,,,,
5.0,biom,AssuranceLogEventReasonText,no change,,5.1,,,,,,,,
5.0,biom,AssuranceOrganization,no change,,5.1,,,,,,,,
5.0,biom,AssuranceUTCDateTime,no change,,5.1,,,,,,,,
5.0,biom,AudioCaptureDeviceCode,no change,,5.1,,,,,,,,
5.0,biom,AudioCaptureEnvironmentText,no change,,5.1,,,,,,,,
5.0,biom,AudioCommentText,no change,,5.1,,,,,,,,
5.0,biom,AudioEqualizationText,no change,,5.1,,,,,,,,
5.0,biom,AudioInformationAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,AudioObjectDescriptorCode,no change,,5.1,,,,,,,,
5.0,biom,AudioSourceRecorder,no change,,5.1,,,,,,,,
5.0,biom,AudioSourceRecorderAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,AudioTrackQuantity,no change,,5.1,,,,,,,,
5.0,biom,Biometric,no change,,5.1,,,,,,,,
5.0,biom,BiometricAccuracyDescriptionText,no change,,5.1,,,,,,,,
5.0,biom,BiometricBinary,no change,,5.1,,,,,,,,
5.0,biom,BiometricCapture,no change,,5.1,,,,,,,,
5.0,biom,BiometricCaptureAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,BiometricCaptureDescriptionText,no change,,5.1,,,,,,,,
5.0,biom,BiometricCaptureDuration,no change,,5.1,,,,,,,,
5.0,biom,BiometricCaptureMetric,no change,,5.1,,,,,,,,
5.0,biom,BiometricCaptureMetricAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,BiometricCapturer,no change,,5.1,,,,,,,,
5.0,biom,BiometricCaptureSource,no change,,5.1,,,,,,,,
5.0,biom,BiometricCategoryCode,no change,,5.1,,,,,,,,
5.0,biom,BiometricClassification,no change,,5.1,,,,,,,,
5.0,biom,BiometricClassificationAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,BiometricClassificationCategoryCode,no change,,5.1,,,,,,,,
5.0,biom,BiometricClassificationCategoryDescriptionText,no change,,5.1,,,,,,,,
5.0,biom,BiometricContextImage,no change,,5.1,,,,,,,,
5.0,biom,BiometricCoordinate,no change,,5.1,,,,,,,,
5.0,biom,BiometricCoordinateAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,BiometricCoordinateIdentification,no change,,5.1,,,,,,,,
5.0,biom,BiometricDataAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,BiometricDescriptionText,no change,,5.1,,,,,,,,
5.0,biom,BiometricDetailAbstract,no change,,5.1,,,,,,,,
5.0,biom,BiometricEncodingMethodText,no change,,5.1,,,,,,,,
5.0,biom,BiometricID,no change,,5.1,,,,,,,,
5.0,biom,BiometricImageAbstract,no change,,5.1,,,,,,,,
5.0,biom,BiometricLabAnalysisText,no change,,5.1,,,,,,,,
5.0,biom,BiometricRepositoryDescriptionText,no change,,5.1,,,,,,,,
5.0,biom,BiometricRepositoryOrganization,no change,,5.1,,,,,,,,
5.0,biom,BiometricStatus,no change,,5.1,,,,,,,,
5.0,biom,BiometricTestDate,no change,,5.1,,,,,,,,
5.0,biom,BiometricTestDescriptionText,no change,,5.1,,,,,,,,
5.0,biom,BiometricTester,no change,,5.1,,,,,,,,
5.0,biom,BiometricTestMethodText,no change,,5.1,,,,,,,,
5.0,biom,BiometricValueText,no change,,5.1,,,,,,,,
5.0,biom,BottomIsQuantity,no change,,5.1,,,,,,,,
5.0,biom,CaptureDate,no change,,5.1,,,,,,,,
5.0,biom,CaptureDateEstimateRangeDuration,no change,,5.1,,,,,,,,
5.0,biom,CaptureDevice,no change,,5.1,,,,,,,,
5.0,biom,CaptureDeviceMonitoringModeAbstract,no change,,5.1,,,,,,,,
5.0,biom,CaptureDeviceMonitoringModeCode,no change,,5.1,,,,,,,,
5.0,biom,CaptureHorizontalPixelDensityValue,no change,,5.1,,,,,,,,
5.0,biom,CaptureIdentification,no change,,5.1,,,,,,,,
5.0,biom,CaptureOrganization,no change,,5.1,,,,,,,,
5.0,biom,CaptureResolutionAbstract,no change,,5.1,,,,,,,,
5.0,biom,CaptureVerticalPixelDensityValue,no change,,5.1,,,,,,,,
5.0,biom,CBEFFCategoryCode,no change,,5.1,,,,,,,,
5.0,biom,CBEFFFormatCategoryID,no change,,5.1,,,,,,,,
5.0,biom,CBEFFFormatOwnerID,no change,,5.1,,,,,,,,
5.0,biom,CBEFFImage,no change,,5.1,,,,,,,,
5.0,biom,CBEFFImageAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,CBEFFProductID,no change,,5.1,,,,,,,,
5.0,biom,CBEFFVersionID,no change,,5.1,,,,,,,,
5.0,biom,CellPhoneTowerCodeText,no change,,5.1,,,,,,,,
5.0,biom,ChannelCommentText,no change,,5.1,,,,,,,,
5.0,biom,CheiloscopicImageInformation,no change,,5.1,,,,,,,,
5.0,biom,CheiloscopicImageInformationAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,CodecCategoryCode,no change,,5.1,,,,,,,,
5.0,biom,CodecCommentText,no change,,5.1,,,,,,,,
5.0,biom,CodecDetails,no change,,5.1,,,,,,,,
5.0,biom,CodecDetailsAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,CodecExternalReferenceCodeText,no change,,5.1,,,,,,,,
5.0,biom,ContentDiaryInformationAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,ContentFirstRecordCategoryCode,no change,,5.1,,,,,,,,
5.0,biom,ContentInformationAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,ContentRecordQuantity,no change,,5.1,,,,,,,,
5.0,biom,ContentRecordSummary,no change,,5.1,,,,,,,,
5.0,biom,ContentRecordSummaryAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,ContextCommentText,no change,,5.1,,,,,,,,
5.0,biom,ContextFileCategoryText,no change,,5.1,,,,,,,,
5.0,biom,ContextFileDecodingInstructionsText,no change,,5.1,,,,,,,,
5.0,biom,ContextFileFormat,no change,,5.1,,,,,,,,
5.0,biom,ContextFileFormatAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,ContextID,no change,,5.1,,,,,,,,
5.0,biom,ContextMediaDetail,no change,,5.1,,,,,,,,
5.0,biom,ContextMediaDetailAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,CoordinateCategoryDescriptionText,no change,,5.1,,,,,,,,
5.0,biom,CoordinateCategoryText,no change,,5.1,,,,,,,,
5.0,biom,CoreID,no change,,5.1,,,,,,,,
5.0,biom,CorrespondingSubfieldID,no change,,5.1,,,,,,,,
5.0,biom,CrossReferenceIdentification,no change,,5.1,,,,,,,,
5.0,biom,DeltaID,no change,,5.1,,,,,,,,
5.0,biom,DentalEncodingSystemInformation,no change,,5.1,,,,,,,,
5.0,biom,DentalEncodingSystemInformationAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,DentalHistoryADAReferenceCodeText,no change,,5.1,,,,,,,,
5.0,biom,DentalHistoryAdditionalDescriptiveText,no change,,5.1,,,,,,,,
5.0,biom,DentalHistoryDataDetail,no change,,5.1,,,,,,,,
5.0,biom,DentalHistoryDataInformationAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,DentalRadiographImageInformation,no change,,5.1,,,,,,,,
5.0,biom,DentalRadiographImageInformationAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,DentalStudyAdditionalDescriptiveText,no change,,5.1,,,,,,,,
5.0,biom,DentalStudyRecordingDate,no change,,5.1,,,,,,,,
5.0,biom,DentalStudyRecordingDateEstimateRangeDuration,no change,,5.1,,,,,,,,
5.0,biom,DentalStudyReferenceCode,no change,,5.1,,,,,,,,
5.0,biom,DentalStudyToothImprintDetail,no change,,5.1,,,,,,,,
5.0,biom,DentalStudyToothImprintInformationAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,DentalSubjectInformation,no change,,5.1,,,,,,,,
5.0,biom,DentalSubjectInformationAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,DentalVisualImageCode,no change,,5.1,,,,,,,,
5.0,biom,DentalVisualImageComparisonDescriptiveText,no change,,5.1,,,,,,,,
5.0,biom,DentalVisualImageDataInformation,no change,,5.1,,,,,,,,
5.0,biom,DentalVisualImageDataInformationAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,DentalVisualImageDescriptiveText,no change,,5.1,,,,,,,,
5.0,biom,DeviceAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,DeviceCategoryText,no change,,5.1,,,,,,,,
5.0,biom,DeviceCertificationCode,no change,,5.1,,,,,,,,
5.0,biom,DeviceDescriptionText,no change,,5.1,,,,,,,,
5.0,biom,DeviceFirmwareVersionText,no change,,5.1,,,,,,,,
5.0,biom,DeviceID,no change,,5.1,,,,,,,,
5.0,biom,DeviceMakeText,no change,,5.1,,,,,,,,
5.0,biom,DeviceManufacturerText,no change,,5.1,,,,,,,,
5.0,biom,DeviceModelText,no change,,5.1,,,,,,,,
5.0,biom,DeviceName,no change,,5.1,,,,,,,,
5.0,biom,DeviceSerialNumberText,no change,,5.1,,,,,,,,
5.0,biom,DeviceVersionText,no change,,5.1,,,,,,,,
5.0,biom,DiarizationDetail,no change,,5.1,,,,,,,,
5.0,biom,DiarizationDetailList,no change,,5.1,,,,,,,,
5.0,biom,DiarizationIndicatorCode,no change,,5.1,,,,,,,,
5.0,biom,DiaryCommentText,no change,,5.1,,,,,,,,
5.0,biom,DiaryDetailAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,DiaryDetailListAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,DiaryInformationAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,DiaryTaggedDate,no change,,5.1,,,,,,,,
5.0,biom,DigitalAudioRecordHashValue,no change,,5.1,,,,,,,,
5.0,biom,DigitalMediaContainer,no change,,5.1,,,,,,,,
5.0,biom,DigitalMediaContainerAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,DigitalMediaContainerExternalReferenceCodeText,no change,,5.1,,,,,,,,
5.0,biom,DigitalMediaContainerFormatCode,no change,,5.1,,,,,,,,
5.0,biom,DiscontinuityDiaryInformation,no change,,5.1,,,,,,,,
5.0,biom,DiscontinuityInformation,no change,,5.1,,,,,,,,
5.0,biom,DNAAlleleCall3Text,no change,,5.1,,,,,,,,
5.0,biom,DNAAlleleIndicator,no change,,5.1,,,,,,,,
5.0,biom,DNAAnalysisQuantityCode,no change,,5.1,,,,,,,,
5.0,biom,DNACellularCategoryCode,no change,,5.1,,,,,,,,
5.0,biom,DNAClaimedRelationshipCode,no change,,5.1,,,,,,,,
5.0,biom,DNADonor,no change,,5.1,,,,,,,,
5.0,biom,DNADonorAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,DNADonorCategoryCode,no change,,5.1,,,,,,,,
5.0,biom,DNADonorCollectionLocationDescriptionText,no change,,5.1,,,,,,,,
5.0,biom,DNADonorDentalRecordsAvailableCode,no change,,5.1,,,,,,,,
5.0,biom,DNADonorLastContactDate,no change,,5.1,,,,,,,,
5.0,biom,DNADonorStatusCode,no change,,5.1,,,,,,,,
5.0,biom,DNAElectropherogram,no change,,5.1,,,,,,,,
5.0,biom,DNAElectropherogramAugmentationPoint,no change,,5.1,,,,,,,,
5.0,biom,DNAElectropherogramBinaryObject,no change,,5.1,,,,,,,,
5.0,biom,DNAElectropherogramDataDescriptionText,no change,,5.1,,,,,,,,
5.0,biom,DNAElectropherogramFileStorageText,no change,,5.1,,,,,,,,
5.0,biom,DNAElectropherogramID,no change,,5.1,,,,,,,,
5.0,biom,DNAElectropherogramLadder,no change,,5.1,,,,,,,,
5.0,biom,DNAElectropherogramLadderID,no change,,5.1,,,,,,,,
