Release,PropertyNamespacePrefix,PropertyName,QualifiedProperty,IsElement,IsAbstract,Keywords,ExampleContent,UsageInfo,Definition,TypeNamespacePrefix,TypeName,QualifiedType,SubstitutionGroupPropertyNamespacePrefix,SubstitutionGroupPropertyName,SubstitutionGroupQualifiedProperty
5.0,hs,IdentifiedAsVictimCategoryText,hs:IdentifiedAsVictimCategoryText,1,0,,,,A kind of identification of a person identified as a victim of human trafficking.,nc,TextType,nc:TextType,hs,IdentifiedAsVictimCategoryAbstract,hs:IdentifiedAsVictimCategoryAbstract
5.0,hs,IdentifiedAsVictimIndicator,hs:IdentifiedAsVictimIndicator,1,0,,,,True if a person has been identified as a victim of human trafficking; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,IdentifiedAsVictimStatus,hs:IdentifiedAsVictimStatus,1,0,,,,A status of a person identified as a victim of human trafficking.,hs,IdentifiedAsVictimStatusType,hs:IdentifiedAsVictimStatusType,,,
5.0,hs,IdentifiedAsVictimStatusAugmentationPoint,hs:IdentifiedAsVictimStatusAugmentationPoint,1,1,,,,An augmentation point for IdentifiedAsVictimStatusType.,,,,,,
5.0,hs,IncomeAttachmentIndicator,hs:IncomeAttachmentIndicator,1,0,,,,True if the child-support order authorizes attachment of the obligor's income; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,IndigencyStatus,hs:IndigencyStatus,1,0,,,,An indigency status of the child.,nc,StatusType,nc:StatusType,,,
5.0,hs,InformalAdjustment,hs:InformalAdjustment,1,0,,,,"A process used primarily for first time offenders, which does not involve a court hearing.",nc,DispositionType,nc:DispositionType,,,
5.0,hs,InformalDisposition,hs:InformalDisposition,1,0,,,,"A type of disposition used primarily for first time offenders, which does not involve a court hearing. If the child admits the facts of the allegation (with parental consent), the child may be supervised for a period without being adjudicated.",nc,DispositionType,nc:DispositionType,,,
5.0,hs,InformalDispositionCategoryCode,hs:InformalDispositionCategoryCode,1,0,,,,A kind of informal disposition.,hs,InformalDispositionCategoryCodeType,hs:InformalDispositionCategoryCodeType,,,
5.0,hs,InterStateOutputData,hs:InterStateOutputData,1,0,,,,A State Output Data report of the Public Assistance Reporting Information System (PARIS).,hs,InterStateOutputDataType,hs:InterStateOutputDataType,,,
5.0,hs,InterStateOutputDataAugmentationPoint,hs:InterStateOutputDataAugmentationPoint,1,1,,,,An augmentation point for InterStateOutputDataType.,,,,,,
5.0,hs,InterStateOutputDataReportAugmentationPoint,hs:InterStateOutputDataReportAugmentationPoint,1,1,,,,An augmentation point for InterStateOutputDataReportType.,,,,,,
5.0,hs,Juvenile,hs:Juvenile,1,0,,,,"A role of a juvenile, played by a person defined as a juvenile rather than an adult under the law.",hs,JuvenileType,hs:JuvenileType,,,
5.0,hs,JuvenileAbuseNeglectAllegation,hs:JuvenileAbuseNeglectAllegation,1,0,,,,A set of specifics of the referred incident of abuse or neglect as it relates to the victim. Information recorded includes the Abuse/Neglect Category and Type as well as narrative descriptions of the abuse and/or injuries,hs,JuvenileAbuseNeglectAllegationType,hs:JuvenileAbuseNeglectAllegationType,,,
5.0,hs,JuvenileAbuseNeglectAllegationAugmentationPoint,hs:JuvenileAbuseNeglectAllegationAugmentationPoint,1,1,,,,An augmentation point for JuvenileAbuseNeglectAllegationType.,,,,,,
5.0,hs,JuvenileAggravatingMitigatingAssessment,hs:JuvenileAggravatingMitigatingAssessment,1,0,,,,"An assessment of aggravating or mitigating actions, behavior, or other considerations.",hs,JuvenileAggravatingMitigatingAssessmentType,hs:JuvenileAggravatingMitigatingAssessmentType,,,
5.0,hs,JuvenileAggravatingMitigatingAssessmentAugmentationPoint,hs:JuvenileAggravatingMitigatingAssessmentAugmentationPoint,1,1,,,,An augmentation point for JuvenileAggravatingMitigatingAssessmentType.,,,,,,
5.0,hs,JuvenileAggravatingMitigatingAssessmentCategoryAbstract,hs:JuvenileAggravatingMitigatingAssessmentCategoryAbstract,1,1,,,,"A data concept for describing whether an assessment is for aggravating or mitigating actions, behaviors, or conditions.",,,,,,
5.0,hs,JuvenileAggravatingMitigatingAssessmentCategoryCode,hs:JuvenileAggravatingMitigatingAssessmentCategoryCode,1,0,,,,"An enumeration that specifies whether an assessment is for Aggravating or Mitigating actions, behaviors, or conditions.",hs,JuvenileAggravatingMitigatingAssessmentCategoryCodeType,hs:JuvenileAggravatingMitigatingAssessmentCategoryCodeType,hs,JuvenileAggravatingMitigatingAssessmentCategoryAbstract,hs:JuvenileAggravatingMitigatingAssessmentCategoryAbstract
5.0,hs,JuvenileAggravatingMitigatingAssessmentCategoryText,hs:JuvenileAggravatingMitigatingAssessmentCategoryText,1,0,,,,"A kind of assessment of a juvenile's aggravating or mitigating actions, behaviors, or other considerations.",nc,TextType,nc:TextType,hs,JuvenileAggravatingMitigatingAssessmentCategoryAbstract,hs:JuvenileAggravatingMitigatingAssessmentCategoryAbstract
5.0,hs,JuvenileArrestedFriendsIndicator,hs:JuvenileArrestedFriendsIndicator,1,0,,,,True if the juvenile's friends who have been arrested; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileAssessmentAugmentationPoint,hs:JuvenileAssessmentAugmentationPoint,1,1,,,,An augmentation point for JuvenileAssessmentType.,,,,,,
5.0,hs,JuvenileAttentionDisorderDiagnosisIndicator,hs:JuvenileAttentionDisorderDiagnosisIndicator,1,0,,,,True if diagnosed with Attention Deficit Disorder (ADD) or as Hyperactive; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileAugmentationPoint,hs:JuvenileAugmentationPoint,1,1,,,,An augmentation point for JuvenileType.,,,,,,
5.0,hs,JuvenileBehaviorDescriptionText,hs:JuvenileBehaviorDescriptionText,1,0,,,,A description of behaviors exhibited by a juvenile.,nc,TextType,nc:TextType,,,
5.0,hs,JuvenileCase,hs:JuvenileCase,1,0,,,,"An aggregation of information about a set of related activities and events pertaining to a juvenile. This can be, but is not necessarily, a court case.",hs,JuvenileCaseType,hs:JuvenileCaseType,,,
5.0,hs,JuvenileCaseAugmentationPoint,hs:JuvenileCaseAugmentationPoint,1,1,,,,An augmentation point for JuvenileCaseType.,,,,,,
5.0,hs,JuvenileCharge,hs:JuvenileCharge,1,0,,,,A formal allegation that a specific juvenile has committed a specific juvenile offense.,hs,JuvenileChargeType,hs:JuvenileChargeType,,,
5.0,hs,JuvenileChargeAugmentationPoint,hs:JuvenileChargeAugmentationPoint,1,1,,,,An augmentation point for JuvenileChargeType.,,,,,,
5.0,hs,JuvenileChargeStatusOffenseIndicator,hs:JuvenileChargeStatusOffenseIndicator,1,0,,,,True if the alleged act is an offense when committed by a juvenile but not when committed by an adult; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileChildEverAdoptedIndicator,hs:JuvenileChildEverAdoptedIndicator,1,0,,,,True if the juvenile was ever adopted; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileCulturalFactorsDescriptionText,hs:JuvenileCulturalFactorsDescriptionText,1,0,,,,A description of the specific cultural needs of a juvenile and family.,nc,TextType,nc:TextType,,,
5.0,hs,JuvenileDeceasedParentIndicator,hs:JuvenileDeceasedParentIndicator,1,0,,,,True if either of the child's parents are deceased; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileEducationOrganizationAssociation,hs:JuvenileEducationOrganizationAssociation,1,0,,,,An association between a juvenile and the education organization where the juvenile is enrolled as a student.,hs,JuvenileEducationOrganizationAssociationType,hs:JuvenileEducationOrganizationAssociationType,,,
5.0,hs,JuvenileEducationOrganizationAssociationAugmentationPoint,hs:JuvenileEducationOrganizationAssociationAugmentationPoint,1,1,,,,An augmentation point for JuvenileEducationOrganizationAssociationType.,,,,,,
5.0,hs,JuvenileEmotionalDisturbanceIndicator,hs:JuvenileEmotionalDisturbanceIndicator,1,0,,,,True if the juvenile has an emotional disturbance; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileFamilyFinancialProblemAbstract,hs:JuvenileFamilyFinancialProblemAbstract,1,1,,,,A data concept for expressing the financial problems that a child or youth's family is experiencing.,,,,,,
5.0,hs,JuvenileFamilyFinancialProblemCode,hs:JuvenileFamilyFinancialProblemCode,1,0,,,,A description of whether juvenile's family is experiencing financial problems.,hs,JuvenileFamilyFinancialProblemCodeType,hs:JuvenileFamilyFinancialProblemCodeType,hs,JuvenileFamilyFinancialProblemAbstract,hs:JuvenileFamilyFinancialProblemAbstract
5.0,hs,JuvenileFamilyFinancialProblemText,hs:JuvenileFamilyFinancialProblemText,1,0,,,,A description of whether juvenile's family is experiencing financial problems.,nc,TextType,nc:TextType,hs,JuvenileFamilyFinancialProblemAbstract,hs:JuvenileFamilyFinancialProblemAbstract
5.0,hs,JuvenileFireSettingCase,hs:JuvenileFireSettingCase,1,0,,,,An aggregation of information about a set of related activities and events pertaining to a juvenile and firesetting activities.,hs,JuvenileFireSettingCaseType,hs:JuvenileFireSettingCaseType,,,
5.0,hs,JuvenileFireSettingCaseAugmentationPoint,hs:JuvenileFireSettingCaseAugmentationPoint,1,1,,,,An augmentation point for JuvenileFireSettingCaseType.,,,,,,
5.0,hs,JuvenileFosterCarePlacementIndicator,hs:JuvenileFosterCarePlacementIndicator,1,0,,,,True if juvenile was ever placed in foster care home or group home; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileFutureGoalDescriptionText,hs:JuvenileFutureGoalDescriptionText,1,0,,,,A description of a future aspiration or goal.,nc,TextType,nc:TextType,,,
5.0,hs,JuvenileGangActiveBeginDate,hs:JuvenileGangActiveBeginDate,1,0,,,,A date an individual became active within a gang.,nc,DateType,nc:DateType,,,
5.0,hs,JuvenileGangActiveEndDate,hs:JuvenileGangActiveEndDate,1,0,,,,A date an individual ended activity within a gang.,nc,DateType,nc:DateType,,,
5.0,hs,JuvenileGangAffiliationIndicator,hs:JuvenileGangAffiliationIndicator,1,0,,,,True if the juvenile claims to be affiliated with a gang; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileGangAssociation,hs:JuvenileGangAssociation,1,0,,,,An association between a juvenile and a criminal gang organization.,hs,JuvenileGangAssociationType,hs:JuvenileGangAssociationType,,,
5.0,hs,JuvenileGangAssociationAugmentationPoint,hs:JuvenileGangAssociationAugmentationPoint,1,1,,,,An augmentation point for JuvenileGangAssociationType.,,,,,,
5.0,hs,JuvenileGangAssociationDescriptionText,hs:JuvenileGangAssociationDescriptionText,1,0,,,,A description of the alleged association between a juvenile and a criminal gang organization.,nc,TextType,nc:TextType,,,
5.0,hs,JuvenileGangMember,hs:JuvenileGangMember,1,0,,,,A juvenile who is alleged to be associated with a criminal gang organization.,nc,PersonType,nc:PersonType,,,
5.0,hs,JuvenileGangStatus,hs:JuvenileGangStatus,1,0,,,,A status of a person with respect to a gang.,nc,StatusType,nc:StatusType,,,
5.0,hs,JuvenileHomelessnessIndicator,hs:JuvenileHomelessnessIndicator,1,0,,,,True if the juvenile is or has ever been homeless; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileHomePrivacyIndicator,hs:JuvenileHomePrivacyIndicator,1,0,,,,True if juvenile has their own space or private area at home; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileHomeSafeIndicator,hs:JuvenileHomeSafeIndicator,1,0,,,,True if juvenile's home is a safe place; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileInformalAdjustmentIndicator,hs:JuvenileInformalAdjustmentIndicator,1,0,,,,"True if the juvenile (with parental consent) admits the facts of the alleged delinquent act, and the tribunal approves the conditions of the juvenile's supervision for a period of time without being adjudicated; false otherwise.",niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileIntakeAssessment,hs:JuvenileIntakeAssessment,1,0,,,,A juvenile intake assessment.,hs,JuvenileIntakeAssessmentType,hs:JuvenileIntakeAssessmentType,,,
5.0,hs,JuvenileIntakeAssessmentAugmentationPoint,hs:JuvenileIntakeAssessmentAugmentationPoint,1,1,,,,An augmentation point for JuvenileIntakeAssessmentType.,,,,,,
5.0,hs,JuvenileKinshipCarePlacementIndicator,hs:JuvenileKinshipCarePlacementIndicator,1,0,,,,True if the juvenile was ever placed in kinship care; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileLackOfNecessityIndicator,hs:JuvenileLackOfNecessityIndicator,1,0,,,,"True if the juvenile has ever lived without lights, power, water and/or food; false otherwise.",niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileLegalConcernsDescriptionText,hs:JuvenileLegalConcernsDescriptionText,1,0,,,,"A description of any legal concerns (for example, custodial information, restraining orders).",nc,TextType,nc:TextType,,,
5.0,hs,JuvenileLivingSituationDescriptionText,hs:JuvenileLivingSituationDescriptionText,1,0,,,,A description of other people living in the home with the juvenile and family.,nc,TextType,nc:TextType,,,
5.0,hs,JuvenileOverallGrowthAssessmentDescriptionText,hs:JuvenileOverallGrowthAssessmentDescriptionText,1,0,,,,A description of the evaluation of whether a juvenile's maturation is within normal limits.,nc,TextType,nc:TextType,,,
5.0,hs,JuvenileParentConversationIndicator,hs:JuvenileParentConversationIndicator,1,0,,,,True if juvenile is able to talk to parent or guardian about important issues; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileParentSubstanceUseIndicator,hs:JuvenileParentSubstanceUseIndicator,1,0,,,,True if parent or legal guardian uses drugs or alcohol; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenilePlacement,hs:JuvenilePlacement,1,0,,,,A description of the placement where a juvenile is directed to reside during the pendency of the delinquency proceeding.,hs,JuvenilePlacementType,hs:JuvenilePlacementType,,,
5.0,hs,JuvenilePlacementAugmentationPoint,hs:JuvenilePlacementAugmentationPoint,1,1,,,,An augmentation point for JuvenilePlacementType.,,,,,,
5.0,hs,JuvenilePlacementFacilityAssociation,hs:JuvenilePlacementFacilityAssociation,1,0,,,,"An association between a juvenile and a facility where the juvenile is directed to reside (e.g., orphanage, teen shelter, detention center, etc.).",hs,JuvenilePlacementFacilityAssociationType,hs:JuvenilePlacementFacilityAssociationType,,,
5.0,hs,JuvenilePlacementFacilityAssociationAugmentationPoint,hs:JuvenilePlacementFacilityAssociationAugmentationPoint,1,1,,,,An augmentation point for JuvenilePlacementFacilityAssociationType.,,,,,,
5.0,hs,JuvenilePlacementGoalText,hs:JuvenilePlacementGoalText,1,0,,,,"A description of the intended outcome of the placement (e.g., reunification, termination of parental rights, etc.).",nc,TextType,nc:TextType,,,
5.0,hs,JuvenilePlacementOtherLocationAssociation,hs:JuvenilePlacementOtherLocationAssociation,1,0,,,,"An association between a juvenile and a location -- other than a foster home, kin's residence, congregate care, or other facility -- where the juvenile is directed to reside.",hs,JuvenilePlacementOtherLocationAssociationType,hs:JuvenilePlacementOtherLocationAssociationType,,,
5.0,hs,JuvenilePlacementOtherLocationAssociationAugmentationPoint,hs:JuvenilePlacementOtherLocationAssociationAugmentationPoint,1,1,,,,An augmentation point for JuvenilePlacementOtherLocationAssociationType.,,,,,,
5.0,hs,JuvenilePlacementPersonAssociation,hs:JuvenilePlacementPersonAssociation,1,0,,,,"An association between a juvenile and a person with whom the juvenile is directed to reside (e.g., foster parent, grandparent, etc.).",hs,JuvenilePlacementPersonAssociationType,hs:JuvenilePlacementPersonAssociationType,,,
5.0,hs,JuvenilePlacementPersonAssociationAugmentationPoint,hs:JuvenilePlacementPersonAssociationAugmentationPoint,1,1,,,,An augmentation point for JuvenilePlacementPersonAssociationType.,,,,,,
5.0,hs,JuvenilePlacementSupervisorAssociation,hs:JuvenilePlacementSupervisorAssociation,1,0,,,,"An association between a juvenile and an entity responsible for supervising the juvenile's placement (e.g., social services department, probation department, etc.).",hs,JuvenilePlacementSupervisorAssociationType,hs:JuvenilePlacementSupervisorAssociationType,,,
5.0,hs,JuvenilePlacementSupervisorAssociationAugmentationPoint,hs:JuvenilePlacementSupervisorAssociationAugmentationPoint,1,1,,,,An augmentation point for JuvenilePlacementSupervisorAssociationType.,,,,,,
5.0,hs,JuvenilePlacementSupervisorPerson,hs:JuvenilePlacementSupervisorPerson,1,0,,,,"An agency's expert on out-of-home placement options, managing the process of matching a child with the most appropriate, available placement option in the locale.",nc,PersonType,nc:PersonType,,,
5.0,hs,JuvenilePositiveActivitiesDescriptionText,hs:JuvenilePositiveActivitiesDescriptionText,1,0,,,,A description of positive activities in which a juvenile engages.,nc,TextType,nc:TextType,,,
5.0,hs,JuvenilePositiveActivitiesIndicator,hs:JuvenilePositiveActivitiesIndicator,1,0,,,,True if a person engages in positive activities; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenilePositivePeerRelationshipIndicator,hs:JuvenilePositivePeerRelationshipIndicator,1,0,,,,True if a person has positive relationships with peers; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileProblemImpactDescriptionText,hs:JuvenileProblemImpactDescriptionText,1,0,,,,A description of the impact of problems on family and social system.,nc,TextType,nc:TextType,,,
5.0,hs,JuvenileReceivesSubsidyIndicator,hs:JuvenileReceivesSubsidyIndicator,1,0,,,,True if the juvenile receives a subsidy; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileRepeatOffenderIndicator,hs:JuvenileRepeatOffenderIndicator,1,0,,,,True if the person is a repeat offender; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileSpecialNeedAbstract,hs:JuvenileSpecialNeedAbstract,1,1,,,,"A data concept for describing the characteristics that states might define as special needs, which qualify a child or youth's adoption for a subsidy under Title IV-E of the Social Security Act.",,,,,,
5.0,hs,JuvenileSpecialNeedCode,hs:JuvenileSpecialNeedCode,1,0,,,,"An enumerated list from the Adoption and Foster Care Annual Reporting System, 45 CFR 1355, appendix B (Adoption Data Elements), section III (Special Needs Status).",hs,JuvenileSpecialNeedCodeType,hs:JuvenileSpecialNeedCodeType,hs,JuvenileSpecialNeedAbstract,hs:JuvenileSpecialNeedAbstract
5.0,hs,JuvenileSpecialNeedsIndicator,hs:JuvenileSpecialNeedsIndicator,1,0,,,,True if the juvenile has any special need that qualifies his or her adoption for a subsidy under Title IV-E of the Social Security Act; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileSpecialNeedText,hs:JuvenileSpecialNeedText,1,0,,,,A textual description of a state-defined characteristic that qualifies a child's adoption for a subsidy under Title IV-E of the Social Security Act.,nc,TextType,nc:TextType,hs,JuvenileSpecialNeedAbstract,hs:JuvenileSpecialNeedAbstract
5.0,hs,JuvenileStatusOffenseIndicator,hs:JuvenileStatusOffenseIndicator,1,0,,,,"True if the alleged act is an offense when committed by a juvenile but not when committed by an adult; false otherwise.  (i.e., acts such as truancy, violating curfew, running away from home, and the like are not offenses unless the offender is under the age of majority.)",niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,JuvenileStrengthsInterestsDescriptionText,hs:JuvenileStrengthsInterestsDescriptionText,1,0,,,,A description of the strengths and Interests of juvenile.,nc,TextType,nc:TextType,,,
5.0,hs,JuvenileStudent,hs:JuvenileStudent,1,0,,,,A juvenile who is currently enrolled in an educational program.,nc,PersonType,nc:PersonType,,,
5.0,hs,JuvenileSupervisionCondition,hs:JuvenileSupervisionCondition,1,0,,,,A juvenile supervision condition information for an individual.,hs,JuvenileSupervisionConditionType,hs:JuvenileSupervisionConditionType,j,SupervisionCondition,j:SupervisionCondition
5.0,hs,JuvenileSupervisionConditionAugmentationPoint,hs:JuvenileSupervisionConditionAugmentationPoint,1,1,,,,An augmentation point for JuvenileSupervisionConditionType.,,,,,,
5.0,hs,JuvenileSupervisionConditionFrequencyDescriptionText,hs:JuvenileSupervisionConditionFrequencyDescriptionText,1,0,,,,A description of the frequency of the supervision condition.,nc,TextType,nc:TextType,,,
5.0,hs,JuvenileTroubledFriendsIndicator,hs:JuvenileTroubledFriendsIndicator,1,0,,,,True if friends get into trouble; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,LastUpdatedTrackingID,hs:LastUpdatedTrackingID,1,0,,,,An identifier of the person or program which made the most recent update.,niem-xs,string,niem-xs:string,,,
5.0,hs,LawEnforcementContactActivity,hs:LawEnforcementContactActivity,1,0,,,,A law enforcement contact with an individual.,hs,LawEnforcementContactActivityType,hs:LawEnforcementContactActivityType,,,
5.0,hs,LawEnforcementContactActivityAugmentationPoint,hs:LawEnforcementContactActivityAugmentationPoint,1,1,,,,An augmentation point for LawEnforcementContactActivityType.,,,,,,
5.0,hs,LawEnforcementContactActivityCriminalRecordClearanceIndicator,hs:LawEnforcementContactActivityCriminalRecordClearanceIndicator,1,0,,,,"True if the subject was cleared through the National Crime Information Center (NCIC) or a state, local, or tribal Crime Information Center at the time of contact; false otherwise.",niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,LawEnforcementContactActivityGangAreaIndicator,hs:LawEnforcementContactActivityGangAreaIndicator,1,0,,,,True if the juvenile is in a gang area at the time of contact; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,LawEnforcementContactActivityGangAssociateIndicator,hs:LawEnforcementContactActivityGangAssociateIndicator,1,0,,,,True if the juvenile is a gang associate at the time of contact; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,LawEnforcementContactActivityGangCrimeIndicator,hs:LawEnforcementContactActivityGangCrimeIndicator,1,0,,,,True if the juvenile is involved in a gang crime at the time of contact; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,LawEnforcementContactActivityGangKnownAssociationIndicator,hs:LawEnforcementContactActivityGangKnownAssociationIndicator,1,0,,,,True if the juvenile is associating with known gang members at the time of contact; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,LawEnforcementContactActivityGangMemberIndicator,hs:LawEnforcementContactActivityGangMemberIndicator,1,0,,,,True if the juvenile is a gang member at the time of contact; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,LawEnforcementContactActivityGangOtherLawEnforcementIndicator,hs:LawEnforcementContactActivityGangOtherLawEnforcementIndicator,1,0,,,,True if the juvenile has been identified as a gang member at the time of contact by another law enforcement agency; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,LawEnforcementContactActivityGangSelfAdmitIndicator,hs:LawEnforcementContactActivityGangSelfAdmitIndicator,1,0,,,,True if the juvenile has indicated gang involvement at the time of contact; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,LawEnforcementContactActivityGangSignalIndicator,hs:LawEnforcementContactActivityGangSignalIndicator,1,0,,,,True if the juvenile displayed gang symbols or hand signs at the time of contact; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,LawEnforcementContactActivityGangTattooIndicator,hs:LawEnforcementContactActivityGangTattooIndicator,1,0,,,,True if the juvenile has a gang tattoo at the time of contact; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,LawEnforcementContactActivityGangThirdPartyIndicator,hs:LawEnforcementContactActivityGangThirdPartyIndicator,1,0,,,,"True if the juvenile has been identified as a gang member by a third party at the time of contact (for example, by a relative or informant); false otherwise.",niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,LawEnforcementContactAttentionAbstract,hs:LawEnforcementContactAttentionAbstract,1,1,,,,A data concept for describing the law enforcement unit that might be required to pay special attention to a contact.,,,,,,
5.0,hs,LawEnforcementContactAttentionCode,hs:LawEnforcementContactAttentionCode,1,0,,,,A unit requiring special attention for the contact.,hs,LawEnforcementContactAttentionCodeType,hs:LawEnforcementContactAttentionCodeType,hs,LawEnforcementContactAttentionAbstract,hs:LawEnforcementContactAttentionAbstract
5.0,hs,LawEnforcementContactAttentionText,hs:LawEnforcementContactAttentionText,1,0,,,,A unit requiring special attention for the contact.,nc,TextType,nc:TextType,hs,LawEnforcementContactAttentionAbstract,hs:LawEnforcementContactAttentionAbstract
5.0,hs,LawEnforcementContactVehiclePositionAbstract,hs:LawEnforcementContactVehiclePositionAbstract,1,1,,,,A data concept for describing the physical position of a contact person in a vehicle.,,,,,,
5.0,hs,LawEnforcementContactVehiclePositionCode,hs:LawEnforcementContactVehiclePositionCode,1,0,,,,"A contact person's position in the vehicle, e.g. driver, passenger, pedestrian, etc.",hs,LawEnforcementContactVehiclePositionCodeType,hs:LawEnforcementContactVehiclePositionCodeType,hs,LawEnforcementContactVehiclePositionAbstract,hs:LawEnforcementContactVehiclePositionAbstract
5.0,hs,LawEnforcementContactVehiclePositionText,hs:LawEnforcementContactVehiclePositionText,1,0,,,,"A contact person's position in the vehicle, e.g. driver, passenger, pedestrian, etc.",nc,TextType,nc:TextType,hs,LawEnforcementContactVehiclePositionAbstract,hs:LawEnforcementContactVehiclePositionAbstract
5.0,hs,LawEnforcementReportedIndicator,hs:LawEnforcementReportedIndicator,1,0,,,,True if Law Enforcement has been contacted concerning the alleged abuse/neglect; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,LeastRestrictivePlacementIndicator,hs:LeastRestrictivePlacementIndicator,1,0,,,,True if the child has been placed in an environment that the court has determined to be the least restrictive; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,hs,LevelOfCareCategoryAbstract,hs:LevelOfCareCategoryAbstract,1,1,,,,"A data concept for expressing the restrictiveness of a child or youth's placement, using the Adoption and Safe Families Act (ASFA) codes, a local enumeration, or text.",,,,,,
5.0,hs,LevelOfCareCategoryCode,hs:LevelOfCareCategoryCode,1,0,,,,A code list that describes the restrictiveness of a placement as defined by the Adoption and Safe Families Act or state law,hs,LevelOfCareCodeType,hs:LevelOfCareCodeType,hs,LevelOfCareCategoryAbstract,hs:LevelOfCareCategoryAbstract
5.0,hs,LevelOfCareCategoryText,hs:LevelOfCareCategoryText,1,0,,,,"A kind of level of care, often expressed in terms of restrictiveness.",nc,TextType,nc:TextType,hs,LevelOfCareCategoryAbstract,hs:LevelOfCareCategoryAbstract
5.0,hs,MaritalStatusCategoryAbstract,hs:MaritalStatusCategoryAbstract,1,1,,,,A data concept for the status of marriage between two people.,,,,,,
5.0,hs,MaritalStatusCategoryText,hs:MaritalStatusCategoryText,1,0,,,,A kind of status of marriage between two people,nc,TextType,nc:TextType,hs,MaritalStatusCategoryAbstract,hs:MaritalStatusCategoryAbstract
5.0,hs,MedicalAssistanceContactPersonInformationDescriptionText,hs:MedicalAssistanceContactPersonInformationDescriptionText,1,0,,,,"A description of a person's contact information, used if Medical Assistance is processed by a different State Agency than the one that processes Food Stamps (FS) & Temporary Assistance for Needy Families (TANF).",nc,TextType,nc:TextType,,,
5.0,hs,MedicalEncounter,hs:MedicalEncounter,1,0,,,,An encounter between a patient and applicable providers.,nc,ActivityType,nc:ActivityType,,,
5.0,hs,MedicalHealthDetails,hs:MedicalHealthDetails,1,0,,,,A person's medical health details.,hs,MedicalHealthDetailsType,hs:MedicalHealthDetailsType,,,
5.0,hs,MedicalHealthDetailsAugmentationPoint,hs:MedicalHealthDetailsAugmentationPoint,1,1,,,,An augmentation point for MedicalHealthDetailsType.,,,,,,
5.0,hs,MedicalHistoryDescriptionText,hs:MedicalHistoryDescriptionText,1,0,,,,A description of known medical history.,nc,TextType,nc:TextType,,,
5.0,hs,MedicalSummary,hs:MedicalSummary,1,0,,,,A summary of a person's medical information.,hs,MedicalSummaryType,hs:MedicalSummaryType,,,
5.0,hs,MedicalSummaryAugmentationPoint,hs:MedicalSummaryAugmentationPoint,1,1,,,,An augmentation point for MedicalSummaryType.,,,,,,
5.0,hs,Medication,hs:Medication,1,0,,,,A medication in use.,nc,DrugType,nc:DrugType,,,
