originalRelease,originalNamespace,originalPropertyName,changeCode,issue,release,namespace,propertyName,definition,dataType,substitutionGroupHead,elementOrAttribute,concreteOrAbstract,isAbstract
3.2,em,LicenseCertificationRegistration,modified,,4.0,em,LicenseCertificationRegistration,A data element for the credential class that represents Licensing,em:LicenseCertificationRegistrationType,,TRUE,,FALSE
3.2,em,LogicalAnd,modified,,4.0,em,LogicalAnd,A data element for logical And operation,em:LogicalAndType,,TRUE,,FALSE
3.2,em,LogicalOperatorText,modified,,4.0,em,LogicalOperatorText,A data element for a logical operator,nc:TextType,,TRUE,,FALSE
3.2,em,LogicalOr,modified,,4.0,em,LogicalOr,A data element for the logical Or operation,em:LogicalOrType,,TRUE,,FALSE
3.2,em,MessageCategoryCode,modified,,4.0,em,MessageCategoryCode,A data element for a message type code,em:MessageCategoryCodeType,,TRUE,,FALSE
3.2,em,MessageHeader,modified,,4.0,em,MessageHeader,A data element for message header,em:MessageHeaderType,,TRUE,,FALSE
3.2,em,MessageRecall,modified,,4.0,em,MessageRecall,An element for message recall detail,em:MessageRecallType,,TRUE,,FALSE
3.2,em,MessageResponseCode,modified,,4.0,em,MessageResponseCode,A data element for a message response code,em:MessageResponseCodeType,,TRUE,,FALSE
3.2,em,MessageResponseDescriptionText,modified,,4.0,em,MessageResponseDescriptionText,A data element for a message response description,nc:TextType,,TRUE,,FALSE
3.2,em,MetricCommentText,modified,,4.0,em,MetricCommentText,An element for a note to a metric,nc:TextType,,TRUE,,FALSE
3.2,em,MissionName,modified,,4.0,nc,MissionName,A name of a mission.,niem-xs:string,,TRUE,,FALSE
3.2,em,NotificationAugmentationPoint,modified,,4.0,em,NotificationAugmentationPoint,An augmentation point for NotificationType,,,TRUE,,TRUE
3.2,em,NotificationCategoryCode,modified,,4.0,em,NotificationCategoryCode,An element for possible notification message types,em:NotificationCategoryCodeType,,TRUE,,FALSE
3.2,em,NotificationConfidentialityText,modified,,4.0,em,NotificationConfidentialityText,A textual details about the confidentiality of a notification,nc:TextType,,TRUE,,FALSE
3.2,em,NotificationDateTime,modified,,4.0,em,NotificationDateTime,An element for the date of a notification sent or received,niem-xs:dateTime,,TRUE,,FALSE
3.2,em,NotificationFunctionCategoryCode,modified,,4.0,em,NotificationFunctionCategoryCode,A code  value denoting the nature of the notification message,em:NotificationFunctionCategoryCodeType,,TRUE,,FALSE
3.2,em,NotificationMessageStatusCode,modified,,4.0,em,NotificationMessageStatusCode,An element for possible message status types indicating outcome of notification transmission,em:NotificationMessageStatusCodeType,,TRUE,,FALSE
3.2,em,NotificationMessageText,modified,,4.0,em,NotificationMessageText,An element for notification message text,nc:TextType,,TRUE,,FALSE
3.2,em,NotificationOriginator,modified,,4.0,em,NotificationOriginator,An element for originator of the notification,em:NotifierType,,TRUE,,FALSE
3.2,em,NotificationRecipient,modified,,4.0,em,NotificationRecipient,An element for recipient of the notification,em:NotifierType,,TRUE,,FALSE
3.2,em,NotificationSourceNameText,modified,,4.0,em,NotificationSourceNameText,"A name, in text, of particular source of this alert; e.g., an operator or a specific device",nc:TextType,em:NotificationSourceAbstract,TRUE,,FALSE
3.2,em,OperationalStatusCode,modified,,4.0,em,OperationalStatusCode,An element for an emergency operation,em:OperationalStatusCodeType,,TRUE,,FALSE
3.2,em,OperationalStatusNotification,modified,,4.0,em,OperationalStatusNotification,An element for an emergency operation notification,em:OperationalStatusNotificationType,em:NotificationRepresentation,TRUE,,FALSE
3.2,em,OrganizationAffiliationCategoryCode,modified,,4.0,em,OrganizationAffiliationCategoryCode,A textual description of the type association between an organization and  a person,em:OrganizationAffiliationCategoryCodeType,,TRUE,,FALSE
3.2,em,OrganizationDescriptionText,modified,,4.0,nc,OrganizationDescriptionText,A description of an organization.,nc:TextType,,TRUE,,FALSE
3.2,em,OrganizationName,modified,,4.0,em,OrganizationName,An element for an oranization name,nc:TextType,,TRUE,,FALSE
3.2,em,OrganizationPersonCommentText,modified,,4.0,em,OrganizationPersonCommentText,An element for note of a person,nc:TextType,,TRUE,,FALSE
3.2,em,OrganizationPersonnel,modified,,4.0,em,OrganizationPersonnel,An element contains personnel information of an organization,em:OrganizationPersonnelType,,TRUE,,FALSE
3.2,em,OrganizationPersonRelationText,modified,,4.0,em,OrganizationPersonRelationText,An element for the relationship between a person and an organization,nc:TextType,,TRUE,,FALSE
3.2,em,OriginatingMessageID,modified,,4.0,em,OriginatingMessageID,An identifier that uniquely identifies each resource message. This element identifies the ResourceMessageID of the original message to which this message refers,nc:IdentificationType,,TRUE,,FALSE
3.2,em,OwnershipOrganization,modified,,4.0,em,OwnershipOrganization,An element contains organization information of a resource's owner,nc:OrganizationType,,TRUE,,FALSE
3.2,em,OwningOrganization,modified,,4.0,em,OwningOrganization,An element for owning organization,nc:OrganizationType,,TRUE,,FALSE
3.2,em,ParentIncident,modified,,4.0,em,ParentIncident,A data element for information on parent Incidents of an incident,em:EmergencyIncidentType,,TRUE,,FALSE
3.2,em,PeerReview,modified,,4.0,em,PeerReview,A data element for the peer review of a person,em:PeerReviewType,,TRUE,,FALSE
3.2,em,PeerReviewAuthorText,modified,,4.0,em,PeerReviewAuthorText,A data element for the person who wrote the peer review,nc:TextType,,TRUE,,FALSE
3.2,em,PeerReviewDescriptionText,modified,,4.0,em,PeerReviewDescriptionText,A data element that is the description text of a peer review,nc:TextType,,TRUE,,FALSE
3.2,em,PeerReviewSubjectText,modified,,4.0,em,PeerReviewSubjectText,A data element for the subject of a peer review,nc:TextType,,TRUE,,FALSE
3.2,em,Permit,modified,,4.0,nc,Permit,A permit or official document giving a person or entity authorization to do something.,nc:PermitType,,TRUE,,FALSE
3.2,em,PermitAugmentationPoint,modified,,4.0,nc,PermitAugmentationPoint,An augmentation point for PermitType,,,TRUE,,TRUE
3.2,em,PermitCategoryText,modified,,4.0,nc,PermitCategoryText,A kind of permit.,nc:TextType,nc:PermitCategoryAbstract,TRUE,,FALSE
3.2,em,PermitIdentification,modified,,4.0,nc,PermitIdentification,A permit identification.,nc:IdentificationType,,TRUE,,FALSE
3.2,em,PersonAlternateName,modified,,4.0,em,PersonAlternateName,An element contains alternate name of a person,nc:TextType,,TRUE,,FALSE
3.2,em,PersonCredentialInformation,modified,,4.0,em,PersonCredentialInformation,A data element for information about a person's credential,em:PersonCredentialInformationType,,TRUE,,FALSE
3.2,em,PersonHumanResource,modified,,4.0,em,PersonHumanResource,A data element for the human resource detail information,em:PersonHumanResourceType,,TRUE,,FALSE
3.2,em,PersonIDCategoryText,modified,,4.0,em,PersonIDCategoryText,A kind of identification type of a person,nc:TextType,em:IDCategoryCodeAbstract,TRUE,,FALSE
3.2,em,PersonIdentification,modified,,4.0,scr,PersonIdentification,An identification enumerator that represents a PERSON.,nc:IdentificationType,,TRUE,,FALSE
3.2,em,PersonMedicalCondition,modified,,4.0,nc,PersonMedicalCondition,"A state of health for a person, on-going or present.",nc:MedicalConditionType,,TRUE,,FALSE
3.2,em,PersonPublication,modified,,4.0,em,PersonPublication,A data element for the publication done by a person,em:PersonPublicationType,,TRUE,,FALSE
3.2,em,PhysicalAccessLevelCode,modified,,4.0,em,PhysicalAccessLevelCode,A data element for the code that identifies the level of access to an asset,em:PhysicalAccessLevelCodeType,,TRUE,,FALSE
3.2,em,PIVAssuranceLevelCode,modified,,4.0,em,PIVAssuranceLevelCode,"A data element for an assurance level code, defined by FIPS 201",em:PIVAssuranceLevelCodeType,,TRUE,,FALSE
3.2,em,PrecedingMessageID,modified,,4.0,em,PrecedingMessageID,An identifier of the preceding message for this message,nc:IdentificationType,,TRUE,,FALSE
3.2,em,ProhibitiveDeploymentCondition,modified,,4.0,em,ProhibitiveDeploymentCondition,A data element for the condition a person is prohibited from being deployed to,em:ProhibitiveDeploymentConditionType,,TRUE,,FALSE
3.2,em,ProhibitiveDeploymentConditionDescriptionText,modified,,4.0,em,ProhibitiveDeploymentConditionDescriptionText,A textual description of the prohibitive deployment condition,nc:TextType,,TRUE,,FALSE
3.2,em,ProvidingOrganizationName,modified,,4.0,em,ProvidingOrganizationName,A data element for the name of the organization that provided the training,nc:TextType,,TRUE,,FALSE
3.2,em,PublicationPageText,modified,,4.0,em,PublicationPageText,A data element for page or page numbers on which a publication is appeared in a periodical,nc:TextType,,TRUE,,FALSE
3.2,em,QualificationCriteriaCategoryCode,modified,,4.0,em,QualificationCriteriaCategoryCode,"A data element for a code that represents the type of qualification criteria. Example structures:  Recommended, Required",em:CriteriaCategoryCodeType,,TRUE,,FALSE
3.2,em,QualificationCriteriaCommentText,modified,,4.0,em,QualificationCriteriaCommentText,A data element for a textual comment associated with the criteria for a qualification,nc:TextType,,TRUE,,FALSE
3.2,em,QualificationDescriptionText,modified,,4.0,em,QualificationDescriptionText,A data element for a textual description of a credential qualification,nc:TextType,,TRUE,,FALSE
3.2,em,QualificationPrerequisiteText,modified,,4.0,em,QualificationPrerequisiteText,A data element for a textual description of the prerequisites for qualification for a credential,nc:TextType,,TRUE,,FALSE
3.2,em,RecallCategoryCode,modified,,4.0,em,RecallCategoryCode,"A data element for a code that represents the recalled type. Example structures:  Update, Cancel",em:RecallCategoryCodeType,,TRUE,,FALSE
3.2,em,Recommendation,modified,,4.0,j,Recommendation,A recommendation that results from an analysis.,nc:CommentType,,TRUE,,FALSE
3.2,em,RecommendationAugmentationPoint,modified,,4.0,nc,RecommendationAugmentationPoint,An augmentation point for RecommendationType,,,TRUE,,TRUE
3.2,em,RecommendationDate,modified,,4.0,nc,RecommendationDate,A date on which a recommendation is made.,nc:DateType,,TRUE,,FALSE
3.2,em,RecommendationDescriptionText,modified,,4.0,nc,RecommendationDescriptionText,A description of a recommendation.,nc:TextType,,TRUE,,FALSE
3.2,em,RecommendationSubjectText,modified,,4.0,nc,RecommendationSubjectText,A subject of a recommendation.,nc:TextType,,TRUE,,FALSE
3.2,em,RegistrationJurisdictionName,modified,,4.0,em,RegistrationJurisdictionName,A textual representation of LCR's issuing organization name,niem-xs:string,,TRUE,,FALSE
3.2,em,RelatedIncident,modified,,4.0,em,RelatedIncident,A data element for information on related Incidents of an incident,em:EmergencyIncidentType,,TRUE,,FALSE
3.2,em,ReportToLocation,modified,,4.0,em,ReportToLocation,A data element for a Location where the resource is to report,nc:LocationType,,TRUE,,FALSE
3.2,em,RequestResourceInformation,modified,,4.0,em,RequestResourceInformation,A data element for the description for RequestResourceInformation,em:RequestResourceInformationType,,TRUE,,FALSE
3.2,em,ResourceAnticipatedIncidentAssignmentText,modified,,4.0,em,ResourceAnticipatedIncidentAssignmentText,"A text detailing anticipated function, task, job, or role to be provided by the requested resource",nc:TextType,,TRUE,,FALSE
3.2,em,ResourceID,modified,,4.0,em,ResourceID,A credential class identifier that represents the resource,nc:IdentificationType,,TRUE,,FALSE
3.2,em,ResourceIDIssuingDate,modified,,4.0,em,ResourceIDIssuingDate,A date specifies the issuing date of an identification,nc:DateType,,TRUE,,FALSE
3.2,em,ResourceModeOfTransportationText,modified,,4.0,em,ResourceModeOfTransportationText,A text describing the method or mode used to transport the resource to or from the incident,nc:TextType,,TRUE,,FALSE
3.2,em,ResourcePicture,modified,,4.0,em,ResourcePicture,An element for a resource image,nc:ImageType,,TRUE,,FALSE
3.2,em,ResponseLevelText,modified,,4.0,em,ResponseLevelText,A data element for information about the urgency of the response,nc:TextType,,TRUE,,FALSE
3.2,em,RestrictionCategoryText,modified,,4.0,em,RestrictionCategoryText,A kind of applicable restriction,nc:TextType,,TRUE,,FALSE
3.2,em,RoleDescriptionText,modified,,4.0,em,RoleDescriptionText,A description of a contact role,nc:TextType,,TRUE,,FALSE
3.2,em,SecurityObject,modified,,4.0,em,SecurityObject,A data element for a data object that contains the security information,nc:BinaryType,,TRUE,,FALSE
3.2,em,ServiceCallAssignedUnit,modified,,4.0,em,ServiceCallAssignedUnit,An element for for service call assigned unit detail,em:ServiceCallAssignedUnitType,<deleted>,TRUE,,FALSE
3.2,em,ServiceCallAssignedUnitAugmentationPoint,modified,,4.0,em,ServiceCallAssignedUnitAugmentationPoint,An augmentation point for a service call.,,,TRUE,,TRUE
3.2,em,ServiceCallResponseLocation,modified,,4.0,em,ServiceCallResponseLocation,A data element for the location of a service call,em:ServiceCallResponseLocationType,,TRUE,,FALSE
3.2,em,SignatureAuthorityName,modified,,4.0,em,SignatureAuthorityName,A data element for the signature authority name on a badge,nc:TextType,,TRUE,,FALSE
3.2,em,SkillDescriptionText,modified,,4.0,em,SkillDescriptionText,A textual description of a skill,nc:TextType,,TRUE,,FALSE
3.2,em,SkillName,modified,,4.0,em,SkillName,A data element that is the name of a skill,niem-xs:string,,TRUE,,FALSE
3.2,em,SkillUseHistoryText,modified,,4.0,em,SkillUseHistoryText,A textual description about the skill usage of a person,niem-xs:string,,TRUE,,FALSE
3.2,em,StagingLocationText,modified,,4.0,em,StagingLocationText,A data element for the description of the staging location,nc:TextType,,TRUE,,FALSE
3.2,em,Station,modified,,4.0,em,Station,An element to define a station,nc:FacilityType,,TRUE,,FALSE
3.2,em,TeamDescriptionText,modified,,4.0,em,TeamDescriptionText,A data element for the textual description of a team,nc:TextType,,TRUE,,FALSE
3.2,em,Training,modified,,4.0,em,Training,A data element for the credential class that represents a person's training credentials,em:TrainingType,,TRUE,,FALSE
3.2,em,TrainingDuration,modified,,4.0,em,TrainingDuration,A data element for the duration of the training in number of days,niem-xs:duration,,TRUE,,FALSE
3.2,em,UnitAssignedDate,modified,,4.0,em,UnitAssignedDate,A structure that contains date information about when a unit was assigned to an incident,nc:DateType,,TRUE,,FALSE
3.2,em,UnitUnassignedDate,modified,,4.0,em,UnitUnassignedDate,A structure that contains date information about when a unit was unassigned from an incident,nc:DateType,,TRUE,,FALSE
3.2,em,Waiver,modified,,4.0,em,Waiver,A data element representing a granted credential waiver of a person,em:WaiverType,,TRUE,,FALSE
3.2,em,WaiverAuthorizer,modified,,4.0,em,WaiverAuthorizer,A data element for the entity who authorized the waiver,nc:EntityType,,TRUE,,FALSE
3.2,em,WaiverDate,modified,,4.0,em,WaiverDate,A data element for the date a waiver is issued,nc:DateType,,TRUE,,FALSE
3.2,em,X509CertificateForCardAuthentication,modified,,4.0,em,X509CertificateForCardAuthentication,A data element for X.509 certificate for card authentication key,nc:BinaryType,,TRUE,,FALSE
3.2,em,X509CertificateForDigitalSignature,modified,,4.0,em,X509CertificateForDigitalSignature,A data element for X.509 certificate for digital signature,nc:BinaryType,,TRUE,,FALSE
3.2,em,X509CertificateForKeyManagement,modified,,4.0,em,X509CertificateForKeyManagement,A data element for  X.509 certificate for key management,nc:BinaryType,,TRUE,,FALSE
3.2,em,X509CertificateForPIVAuthentication,modified,,4.0,em,X509CertificateForPIVAuthentication,A data element for X.509 certificate for PIV authentication,nc:BinaryType,,TRUE,,FALSE
3.2,hs,EmployerContactInformationAssociation,modified,,4.0,hs,EmployerContactInformation,An association between an employer and contact information.,nc:ContactInformationType,,TRUE,,FALSE
3.2,hs,EmployerFEINID,modified,,4.0,hs,EmployerFEINID,An identifier for the Federal Identification Number for the Employer.,niem-xs:string,,TRUE,,FALSE
3.2,hs,PersonEmployableIndicator,modified,,4.0,j,PersonEmployableIndicator,True if a person is employable; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
3.2,im,BenefitEvidenceCategory,modified,,4.0,im,BenefitEvidenceCategoryAbstract,A data concept for evidence provided in support of a benefit request.,,,TRUE,,TRUE
3.2,im,CountryOfChargeability,modified,,4.0,im,CountryOfChargeabilityAbstract,"A data concept for a country to which an immigrant, in a numerically limited classification, can be charged by the U.S. Department of State for purposes of numerical control.",,,TRUE,,TRUE
3.2,im,CountryOfFormerAllegiance,modified,,4.0,im,CountryOfFormerAllegianceAbstract,A data concept for a country to which allegiance was held in the past but does not currently hold.,,,TRUE,,TRUE
3.2,im,DistanceFromLandmarkMeasure,modified,,4.0,im,DistanceFromLandmarkMeasure,A number indicating the distance in miles from a landmark to where the alien's ARREST occurred.,nc:LengthMeasureType,,TRUE,,FALSE
3.2,im,EmploymentTime,modified,,4.0,im,EmploymentTimeAbstract,A data concept for the kind of alien student employment time code.,,,TRUE,,TRUE
3.2,im,ImmigrationBenefitApplication,modified,,4.0,im,ImmigrationBenefitApplicationAbstract,A data concept for the type of immigration benefit being requested,,,TRUE,,TRUE
3.2,im,ImmigrationBenefitEligibility,modified,,4.0,im,ImmigrationBenefitEligibilityAbstract,A data concept for the information used to determine the eligibility for an immigraiton Benefit.,,,TRUE,,TRUE
3.2,im,LocationMotherCountry,modified,,4.0,im,LocationMotherCountryAbstract,A data concept for the governing mother country of a dependent country.,,,TRUE,,TRUE
3.2,im,RelativeLocationDistanceMeasure,modified,,4.0,im,RelativeLocationDistanceMeasure,A measure of the distance from the location relative to a starting point.,nc:LengthMeasureType,,TRUE,,FALSE
3.2,im,Request,modified,,4.0,nc,Request,A formal message requesting something that is submitted to an authority.,nc:RequestType,,TRUE,,FALSE
3.2,im,RequestAugmentationPoint,modified,,4.0,nc,RequestAugmentationPoint,An augmentation point for RequestType.,,,TRUE,,TRUE
3.2,im,RequestCategoryText,modified,,4.0,nc,RequestCategoryText,A kind of request.,nc:TextType,nc:RequestCategoryAbstract,TRUE,,FALSE
3.2,im,RequestDecisionDate,modified,,4.0,nc,RequestDecisionDate,A date on which a decision was recorded for a request.,nc:DateType,,TRUE,,FALSE
3.2,im,RequestStatus,modified,,4.0,nc,RequestStatus,A status of a request.,nc:StatusType,,TRUE,,FALSE
3.2,im,RoleOfAlien,modified,,4.0,im,RoleOfAlienAbstract,A data concept for the role of an Alien who is being processed as part of a Screening Encounter.,,,TRUE,,TRUE
3.2,im,SubmittingAlien,modified,,4.0,im,SubmittingAlienAbstract,A data concept for an Alien Person submitting the Immigration Documentation,,im:SubmittingEntityAbstract,TRUE,,TRUE
3.2,im,SubmittingCitizen,modified,,4.0,im,SubmittingCitizenAbstract,A data concept for the Citizen who submitted the Immigration Documentation,,im:SubmittingEntityAbstract,TRUE,,TRUE
3.2,im,SubmittingEntity,modified,,4.0,im,SubmittingEntityAbstract,A data concept for the entity submitting the documentation,,,TRUE,,TRUE
3.2,im,Termination,modified,,4.0,im,TerminationAbstract,A data concept for the reason an alien student is terminated.,,,TRUE,,TRUE
3.2,intel,BiometricAugmentation,modified,,4.0,intel,BiometricAugmentation,Additional information about a biometric.,intel:BiometricAugmentationType,biom:BiometricCaptureAugmentationPoint,TRUE,,FALSE
3.2,intel,DayDate,modified,,4.0,nc,DayDate,A day date.,niem-xs:gDay,nc:DateRepresentation,TRUE,,FALSE
3.2,intel,IdentificationIssuingCountry,modified,,4.0,intel,IdentificationIssuingCountryAbstract,A data concept for a GeoPolitical Entity from which this identification was issued.,,,TRUE,,TRUE
3.2,intel,LocationCountryFIPS10-4PlusNCTCCodeText,modified,,4.0,intel,LocationCountryFIPS10-4PlusNCTCCodeText,A union of additional country codes managed by NCTC and the FIPS 10-4 country codes.,nc:TextType,nc:CountryRepresentation,TRUE,,FALSE
3.2,intel,MonthDate,modified,,4.0,nc,MonthDate,A month.,niem-xs:gMonth,nc:DateRepresentation,TRUE,,FALSE
3.2,it,AdditionalDocumentCategory,modified,,4.0,it,AdditionalDocumentCategoryAbstract,A data concept for a code specifying the category of AdditionalDocument,,,TRUE,,TRUE
3.2,it,CarrierCodeDesignator,modified,,4.0,it,CarrierCodeAbstract,A data concept for containing the code assigned to an organization recognized as an authorized conveyance owner,,,TRUE,,TRUE
3.2,it,ConsignmentItemShape,modified,,4.0,it,ConsignmentItemShapeAbstract,"A data concept for a shape of a consignment Item. If shape is Other, then a description should be provided in it:ConsignmentItemShapeDescriptionText.",,,TRUE,,TRUE
3.2,it,ConsignmentItemVolumeMeasure,modified,,4.0,it,ConsignmentItemVolumeMeasure,A volumetric measure of a consignment item.,nc:VolumeMeasureType,,TRUE,,FALSE
3.2,it,ContainerEmptyWeightMeasure,modified,,4.0,it,ContainerEmptyWeightMeasure,A weight of a container when empty.,nc:WeightMeasureType,,TRUE,,FALSE
3.2,it,DeclarationTotalGrossWeightMeasure,modified,,4.0,it,DeclarationTotalGrossWeightMeasure,A weight (mass) of goods including packaging but excluding the carriers equipment for a declaration.,nc:WeightMeasureType,,TRUE,,FALSE
3.2,it,DutyTaxPaymentMethod,modified,,4.0,it,DutyTaxPaymentMethodAbstract,A data concept for a code identifying the method of payment for the Duty Tax.,,,TRUE,,TRUE
3.2,it,Equipment,modified,,4.0,nc,Equipment,A tangible property (other than land or buildings) of more or less durable nature which is useful in carrying on the operations of a business.,nc:EquipmentType,,TRUE,,FALSE
3.2,it,EquipmentAugmentationPoint,modified,,4.0,nc,EquipmentAugmentationPoint,An augmentation point for EquipmentType.,,,TRUE,,TRUE
3.2,it,EquipmentIdentification,modified,,4.0,nc,EquipmentIdentification,An identification of a piece of equipment.,nc:IdentificationType,,TRUE,,FALSE
3.2,it,ExaminationPlace,modified,,4.0,it,ExaminationPlaceAbstract,A data concept for an identification of a place where goods are to be examined if this place is different from the place where the goods are located,,,TRUE,,TRUE
3.2,it,FlashPointMeasure,modified,,4.0,it,FlashPointMeasure,A temperature value of a hazardous material where there is a risk of explosion or ignition.,nc:TemperatureMeasureType,,TRUE,,FALSE
3.2,it,GoodsChargeableWeightMeasure,modified,,4.0,it,GoodsChargeableWeightMeasure,A measure of the gross weight of goods on which a charge is to be based.,nc:WeightMeasureType,,TRUE,,FALSE
3.2,it,GoodsCountryExport,modified,,4.0,it,GoodsCountryExportAbstract,A data concept for a code used to identify the original exporting country for goods; without any commercial transaction in intermediate countries.,,,TRUE,,TRUE
3.2,it,GoodsDiameterMeasure,modified,,4.0,it,GoodsDiameterMeasure,A measure of the diameter of the Goods Item.,nc:LengthMeasureType,,TRUE,,FALSE
3.2,it,GoodsDrainedWeightMeasure,modified,,4.0,it,GoodsDrainedWeightMeasure,A weight (mass) value of the drained goods.,nc:WeightMeasureType,,TRUE,,FALSE
3.2,it,GoodsGrossVolumeMeasure,modified,,4.0,it,GoodsGrossVolumeMeasure,A gross volume of the goods.,nc:VolumeMeasureType,,TRUE,,FALSE
3.2,it,GoodsGrossWeightMeasure,modified,,4.0,it,GoodsGrossWeightMeasure,A gross weight (mass) of the goods.,nc:WeightMeasureType,,TRUE,,FALSE
3.2,it,GoodsItemLevelWeightMeasure,modified,,4.0,it,GoodsItemLevelWeightMeasure,A weight of a line item including packaging but excluding the transport equipment.,nc:WeightMeasureType,,TRUE,,FALSE
3.2,it,GoodsManufacturedCountryOrigin,modified,,4.0,it,GoodsManufacturedCountryOriginAbstract,"A data concept for a code to identify the country in which the goods have been produced or manufactured, according to criteria laid down for the application of the Customs tariff or quantitative restrictions, or any measure related to trade.",,,TRUE,,TRUE
3.2,it,GoodsManufacturedRegionOrigin,modified,,4.0,it,GoodsManufacturedRegionOriginAbstract,"A data concept for a region in which the goods have been produced or manufactured, according to criteria laid down for the purposes of application of the Customs tariff, or quantitative restrictions, or of any other measure related to trade.",,,TRUE,,TRUE
3.2,it,GoodsNetVolumeMeasure,modified,,4.0,it,GoodsNetVolumeMeasure,A net Volume of goods.,nc:VolumeMeasureType,,TRUE,,FALSE
3.2,it,GoodsNetWeightMeasure,modified,,4.0,it,GoodsNetWeightMeasure,A weight (mass) value of the goods themselves without any packing.,nc:WeightMeasureType,,TRUE,,FALSE
3.2,it,GoodsTareWeightMeasure,modified,,4.0,it,GoodsTareWeightMeasure,A measure of weight (mass) of the transport means for GoodsItem including the permanent equipment but excluding oods and loose accessories.,nc:WeightMeasureType,,TRUE,,FALSE
3.2,it,GoodsVolumeMeasure,modified,,4.0,it,GoodsVolumeMeasure,A set of metrics used to document the volume of the goods.,nc:VolumeMeasureType,,TRUE,,FALSE
3.2,it,GoodVolumeMeasure,modified,,4.0,it,GoodVolumeMeasure,A measure of the volume of goods themselves without any packing,nc:VolumeMeasureType,,TRUE,,FALSE
3.2,it,HazmatCodeText,modified,,4.0,nc,HazmatCodeText,A hazardous material.,nc:TextType,nc:HazmatAbstract,TRUE,,FALSE
3.2,it,ItineraryLocationKind,modified,,4.0,it,ItineraryLocationKindAbstract,A data concept for a kind of  itinerary location.,,,TRUE,,TRUE
3.2,it,LocationActivity,modified,,4.0,it,LocationActivityAbstract,A data concept for an activity name.,,,TRUE,,TRUE
3.2,it,LocationFunctionDesignator,modified,,4.0,it,LocationFunctionAbstract,A data concept for a Location Categorized on the Function that it performs,,,TRUE,,TRUE
3.2,it,PackageItemCategory,modified,,4.0,it,PackageItemCategoryAbstract,A data concept for a code specifying the type of package of an item.,,,TRUE,,TRUE
3.2,it,RateOfExchangePercent,modified,,4.0,it,RateOfExchangePercent,A rate at which one specified currency is expressed in another specified currency,niem-xs:decimal,,TRUE,,FALSE
3.2,it,RoleOfOrganizationCategoryDesignator,modified,,4.0,it,RoleOfOrganizationCategoryAbstract,A data concept for a role played by the Party/Organization in the given context of a transaction,,,TRUE,,TRUE
3.2,it,RoleOfPartyCategoryDesignator,modified,,4.0,it,RoleOfPartyCategoryAbstract,A data concept for a role played by the Party/Organization in the given context of a transaction,,,TRUE,,TRUE
3.2,it,SealIntactStatus,modified,,4.0,it,SealIntactStatusAbstract,A data concept for a condition status of a seal.,,,TRUE,,TRUE
3.2,it,SealVerificationStatus,modified,,4.0,it,SealVerificationStatusAbstract,A data concept for a seal verification state.,,,TRUE,,TRUE
3.2,it,ShippingContainerEmptyWeightMeasure,modified,,4.0,it,ShippingContainerEmptyWeightMeasure,A weight of a shipping container when empty.,nc:WeightMeasureType,,TRUE,,FALSE
3.2,it,ShippingContainerISO6346,modified,,4.0,it,ShippingContainerISO6346Abstract,A data concept for a container ISO6346 code.,,,TRUE,,TRUE
3.2,it,ShippingContainerKind,modified,,4.0,it,ShippingContainerKindAbstract,A data concept for a description of a kind of container.,,,TRUE,,TRUE
3.2,it,ShippingContainerLoadedWeightMeasure,modified,,4.0,it,ShippingContainerLoadedWeightMeasure,A weight of a shipping container including its current contents.,nc:WeightMeasureType,,TRUE,,FALSE
3.2,it,TradePartyDesignator,modified,,4.0,it,TradePartyAbstract,A data concept for a role of an organization that issues a seal.,,,TRUE,,TRUE
3.2,it,TransportMeansGrossWeightMeasure,modified,,4.0,it,TransportMeansGrossWeightMeasure,"A measure of the overall size of a ship determined in accordance with the provisions of the International Convention on Tonnage Measurement of Ships, 1969.",nc:WeightMeasureType,,TRUE,,FALSE
3.2,it,TransportMeansModeOfTransportation,modified,,4.0,it,TransportMeansModeOfTransportationAbstract,"A data concept for a mode of means of transport like air, sea, land.",,,TRUE,,TRUE
3.2,it,TransportMeansNetWeightMeasure,modified,,4.0,it,TransportMeansNetWeightMeasure,"A measure of the useful capacity of a ship determined in accordance with the provisions of International Convention on Tonnage Measurements of Ships, 1969",nc:WeightMeasureType,,TRUE,,FALSE
3.2,it,TransportMeansVesselHeightMeasure,modified,,4.0,it,TransportMeansVesselHeightMeasure,An expression in meters of the forward/after draft level.,nc:LengthMeasureType,,TRUE,,FALSE
3.2,it,TransportMeansVesselLengthMeasure,modified,,4.0,it,TransportMeansVesselLengthMeasure,An expression in meters of the length of a single vehicle.,nc:LengthMeasureType,,TRUE,,FALSE
3.2,it,UnloadingLocationCategory,modified,,4.0,it,UnloadingLocationCategoryAbstract,"A data concept for a code to identify a seaport, airport, freight terminal, rail station or other place at which goods are unloaded from the transport means used for their carriage.",,,TRUE,,TRUE
3.2,it,ValuationAdjustmentPercent,modified,,4.0,it,ValuationAdjustmentPercent,A percentage adjustment made to the valuation.,niem-xs:decimal,,TRUE,,FALSE
3.2,it,WCODocumentCategoryDesignator,modified,,4.0,it,WCODocumentCategoryAbstract,"A data concept for a category of the document(ex. Whether it is a invoice, bill of lading..)",,,TRUE,,TRUE
