Release,TypeNamespacePrefix,TypeName,QualifiedType,ContentStyle,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,Definition,SimpleTypeNamespacePrefix,SimpleTypeName,SimpleQualifiedType,ParentTypeNamespacePrefix,ParentTypeName,ParentQualifiedType
4.0,biom,MinutiaeRidgeFlowMapFormatCodeType,biom:MinutiaeRidgeFlowMapFormatCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a format of ridge flow values in the ridge flow map,,,,,,
4.0,biom,MinutiaeRidgeFlowMapType,biom:MinutiaeRidgeFlowMapType,CCC,FALSE,FALSE,FALSE,,,,A data type for a map of ridge flow values assigned to cells at a matrix of points overlaying an image containing minutiae,,,,,,
4.0,biom,MinutiaeRidgeQualityMapFormatCodeSimpleType,biom:MinutiaeRidgeQualityMapFormatCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a format of ridge quality values in the ridge quality map,biom,MinutiaeRidgeQualityMapFormatCodeType,biom:MinutiaeRidgeQualityMapFormatCodeType,,,
4.0,biom,MinutiaeRidgeQualityMapFormatCodeType,biom:MinutiaeRidgeQualityMapFormatCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a format of ridge quality values in the ridge quality map,,,,,,
4.0,biom,MinutiaeRidgeQualityMapType,biom:MinutiaeRidgeQualityMapType,CCC,FALSE,FALSE,FALSE,,,,A data type for a map of ridge quality values assigned to cells in a grid overlaying an image containing minutiae,,,,,,
4.0,biom,MinutiaeRidgeWavelengthMapFormatCodeSimpleType,biom:MinutiaeRidgeWavelengthMapFormatCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a format of ridge wavelength values in the ridge wavelength map,biom,MinutiaeRidgeWavelengthMapFormatCodeType,biom:MinutiaeRidgeWavelengthMapFormatCodeType,,,
4.0,biom,MinutiaeRidgeWavelengthMapFormatCodeType,biom:MinutiaeRidgeWavelengthMapFormatCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a format of ridge wavelength values in the ridge wavelength map,,,,,,
4.0,biom,MinutiaeRidgeWavelengthMapType,biom:MinutiaeRidgeWavelengthMapType,CCC,FALSE,FALSE,FALSE,,,,A data type for a ridge wavelength value assigned to cells at a matrix of points overlaying an image containing minutiae,,,,,,
4.0,biom,MinutiaeType,biom:MinutiaeType,CCC,FALSE,FALSE,FALSE,,,,A data type for a set of minutiae definitions,,,,,,
4.0,biom,MinutiaeValueAssessmentResultCodeSimpleType,biom:MinutiaeValueAssessmentResultCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a result of an examiner's assessment of the value of the friction ridge impression,biom,MinutiaeValueAssessmentResultCodeType,biom:MinutiaeValueAssessmentResultCodeType,,,
4.0,im,BenefitEvidenceCategoryCodeSimpleType,im:BenefitEvidenceCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a kind of evidence provided in support of a benefit request.,im,BenefitEvidenceCategoryCodeType,im:BenefitEvidenceCategoryCodeType,,,
4.0,im,BenefitEvidenceCategoryCodeType,im:BenefitEvidenceCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a kind of evidence provided in support of a benefit request.,,,,,,
4.0,ndex,BiasMotivationCauseCodeSimpleType,ndex:BiasMotivationCauseCodeSimpleType,S,FALSE,FALSE,FALSE,,,,"A data type for a code that indicates offender was motivated to commit the offense, in whole/part, because of bias.",ndex,BiasMotivationCauseCodeType,ndex:BiasMotivationCauseCodeType,,,
4.0,ndex,BiasMotivationCauseCodeType,ndex:BiasMotivationCauseCodeType,CSC,FALSE,FALSE,FALSE,,,,"A data type for a code that indicates offender was motivated to commit the offense, in whole/part, because of bias.",,,,,,
4.0,ndex,BiasMotivationCodeSimpleType,ndex:BiasMotivationCodeSimpleType,S,FALSE,FALSE,FALSE,,,,"A data type for a code that identifies the type of bias that motivated the offense, if any. Includes all NIBRS codes, plus additional codes.",ndex,BiasMotivationCodeType,ndex:BiasMotivationCodeType,,,
4.0,ndex,BiasMotivationCodeType,ndex:BiasMotivationCodeType,CSC,FALSE,FALSE,FALSE,,,,"A data type for a code that identifies the type of bias that motivated the offense, if any. Includes all NIBRS codes, plus additional codes.",,,,,,
4.0,ndex,BicycleCategoryCodeSimpleType,ndex:BicycleCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code that identifies the type of bicycle.,ndex,BicycleCategoryCodeType,ndex:BicycleCategoryCodeType,,,
4.0,ndex,BicycleCategoryCodeType,ndex:BicycleCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code that identifies the type of bicycle.,,,,,,
4.0,j,BinaryAugmentationType,j:BinaryAugmentationType,CCC,FALSE,FALSE,TRUE,,,,A data type for additional information about a binary.,,,,,,
4.0,ndex,BinaryCategoryCodeSimpleType,ndex:BinaryCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code that represents the type of digital representation.,ndex,BinaryCategoryCodeType,ndex:BinaryCategoryCodeType,,,
4.0,ndex,BinaryCategoryCodeType,ndex:BinaryCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code that represents the type of digital representation.,,,,,,
4.0,nc,BinaryHashFunctionCodeSimpleType,nc:BinaryHashFunctionCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a hash function used to generate a hash value representing an object encoded in a binary format.,nc,BinaryHashFunctionCodeType,nc:BinaryHashFunctionCodeType,,,
4.0,nc,BinaryHashFunctionCodeType,nc:BinaryHashFunctionCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a hash function used to generate a hash value representing an object encoded in a binary format.,,,,,,
4.0,nc,BinaryHashType,nc:BinaryHashType,CCC,FALSE,FALSE,FALSE,,,,A data type for a hash value representing an object encoded in a binary format.,,,,,,
4.0,j,BinaryHashValueType,j:BinaryHashValueType,CCC,FALSE,FALSE,FALSE,,,,A data type for a binary hash value.,,,,,,
4.0,nc,BinaryType,nc:BinaryType,CCC,FALSE,FALSE,FALSE,"BLOB, blob, multimedia, object, binary large object",,"Binaries are used for images, audio, and other multimedia objects.  Use ImageType, a specialization of BinaryType, for images.",A data type for a digital representation of an object encoded in a binary format.,,,,,,
4.0,scr,BiographicType,scr:BiographicType,CCC,FALSE,FALSE,FALSE,,,,A data type for description of a PERSON at a specific point in time,,,,,,
4.0,hs,BiologicalParentChildAssociationType,hs:BiologicalParentChildAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for an association between a child and one of the child's biological parents.,,,,hs,ParentChildAssociationType,hs:ParentChildAssociationType
4.0,hs,BiologicalParentDeterminationMethodCodeSimpleType,hs:BiologicalParentDeterminationMethodCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a list of methods by which a biological relationship between a parent and child is legally determined.,hs,BiologicalParentDeterminationMethodCodeType,hs:BiologicalParentDeterminationMethodCodeType,,,
4.0,hs,BiologicalParentDeterminationMethodCodeType,hs:BiologicalParentDeterminationMethodCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type describing the methods by which a biological relationship between a parent and child is legally determined.,,,,,,
4.0,hs,BiologicalParentDeterminationStatusCodeSimpleType,hs:BiologicalParentDeterminationStatusCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for describing the status of the determination of a biological relationship between a putative parent and a child.,hs,BiologicalParentDeterminationStatusCodeType,hs:BiologicalParentDeterminationStatusCodeType,,,
4.0,hs,BiologicalParentDeterminationStatusCodeType,hs:BiologicalParentDeterminationStatusCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for describing the status of the determination of a biological relationship between a putative parent and a child.,,,,,,
4.0,j,BiologicTestType,j:BiologicTestType,CCC,FALSE,FALSE,FALSE,,,,"A data type for a test administered to identify, quantify or describe biologic material from a person's system/body.",,,,j,TestType,j:TestType
4.0,intel,BiometricAugmentationType,intel:BiometricAugmentationType,CCC,FALSE,FALSE,TRUE,,,,A data type for additional information about a biometric.,,,,,,
4.0,biom,BiometricCaptureMetricType,biom:BiometricCaptureMetricType,CCC,FALSE,FALSE,FALSE,,,,A data type for representing Biometric Quality Metrics for the captured biometric image,,,,,,
4.0,biom,BiometricCaptureType,biom:BiometricCaptureType,CCC,FALSE,FALSE,FALSE,,,,A data type for a set of information regarding the captured biometric information,,,,,,
4.0,biom,BiometricCategoryCodeSimpleType,biom:BiometricCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type describing the kinds of biometrics used,biom,BiometricCategoryCodeType,biom:BiometricCategoryCodeType,,,
4.0,scr,BiometricCategoryCodeSimpleType,scr:BiometricCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type describing the kinds of biometrics used for Screening,,,,,,
4.0,biom,BiometricCategoryCodeType,biom:BiometricCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a kind of biometric technology,,,,,,
4.0,biom,BiometricClassificationType,biom:BiometricClassificationType,CCC,FALSE,FALSE,FALSE,,,,A data type for the classification of the kind of the Biometric information in the message.,,,,,,
4.0,biom,BiometricCoordinateType,biom:BiometricCoordinateType,CCC,FALSE,FALSE,FALSE,,,,A data type for coordinates that are used to identify the person biometrics of the biometric captured with the encounter when the capture is a composite biometric.,,,,,,
4.0,biom,BiometricDataType,biom:BiometricDataType,CCC,FALSE,FALSE,FALSE,,,,A data type for a representation of the identifying Biometric in.,,,,,,
4.0,scr,BiometricImageCategoryCodeSimpleType,scr:BiometricImageCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a BIOMETRIC IMAGE TYPE.,,,,,,
4.0,j,BirthType,j:BirthType,CCC,FALSE,FALSE,FALSE,,,,A data type for a live birth of a human being.,,,,nc,ActivityType,nc:ActivityType
4.0,ncic,BLTCodeSimpleType,ncic:BLTCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for 12 - Blood Type (BLT) Field Codes,ncic,BLTCodeType,ncic:BLTCodeType,,,
4.0,ncic,BLTCodeType,ncic:BLTCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for 12 - Blood Type (BLT) Field Codes,,,,,,
4.0,ncic,BMACodeSimpleType,ncic:BMACodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for 4.2: Boat Make (BMA) Field Codes,ncic,BMACodeType,ncic:BMACodeType,,,
4.0,ncic,BMACodeType,ncic:BMACodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for 4.2: Boat Make (BMA) Field Codes,,,,,,
4.0,ncic,BoatEPDCodeSimpleType,ncic:BoatEPDCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for 10 - Boat Engine Power or Displacement (EPD) Field Codes,ncic,BoatEPDCodeType,ncic:BoatEPDCodeType,,,
4.0,ncic,BoatEPDCodeType,ncic:BoatEPDCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for 10 - Boat Engine Power or Displacement (EPD) Field Codes,,,,,,
4.0,ndex,BookingCategoryCodeSimpleType,ndex:BookingCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code that identifies the type of booking conducted.,ndex,BookingCategoryCodeType,ndex:BookingCategoryCodeType,,,
4.0,ndex,BookingCategoryCodeType,ndex:BookingCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code that identifies the type of booking conducted.,,,,,,
4.0,j,BookingTelephoneCallType,j:BookingTelephoneCallType,CCC,FALSE,FALSE,FALSE,,,,A data type for a telephone call a subject makes while being booked or detained from an arrest.,,,,,,
4.0,j,BookingType,j:BookingType,CCC,FALSE,FALSE,FALSE,,,,A data type for an administrative step taken after an arrest subject is brought to a police station or detention facility.,,,,nc,ActivityType,nc:ActivityType
4.0,niem-xs,boolean,niem-xs:boolean,CSC,FALSE,FALSE,FALSE,,"true, false, 1, 0",,A data type for binary-valued logic (true/false).,,,,,,
4.0,xs,boolean,xs:boolean,S,FALSE,FALSE,FALSE,,"true, false, 1, 0",,A data type for binary-valued logic (true/false).,nc,BooleanListSimpleType,nc:BooleanListSimpleType,,,
4.0,xs,boolean,xs:boolean,S,FALSE,FALSE,FALSE,,"true, false, 1, 0",,A data type for binary-valued logic (true/false).,niem-xs,boolean,niem-xs:boolean,,,
4.0,nc,BooleanListSimpleType,nc:BooleanListSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a  white space-delimited list of boolean.,nc,BooleanListType,nc:BooleanListType,,,
4.0,nc,BooleanListType,nc:BooleanListType,CSC,FALSE,FALSE,FALSE,,,,A data type for a  white space-delimited list of boolean.,,,,,,
4.0,it,BorderTransportMeansType,it:BorderTransportMeansType,CCC,FALSE,FALSE,FALSE,,,,A data type for a means of transport used in crossing a border.,,,,it,TransportMeansType,it:TransportMeansType
4.0,biom,BoundaryShapeCodeSimpleType,biom:BoundaryShapeCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a shape of a boundary of a feature within an image,biom,BoundaryShapeCodeType,biom:BoundaryShapeCodeType,,,
4.0,biom,BoundaryShapeCodeType,biom:BoundaryShapeCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a shape of a boundary of a feature within an image,,,,,,
4.0,ncic,BPSCodeSimpleType,ncic:BPSCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for 16 - Body Parts Status (BPS) Field Codes,ncic,BPSCodeType,ncic:BPSCodeType,,,
4.0,ncic,BPSCodeType,ncic:BPSCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for 16 - Body Parts Status (BPS) Field Codes,,,,,,
4.0,ncic,BRACodeSimpleType,ncic:BRACodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for 4.3: Boat Parts Brand Name (BRA) Field Codes,ncic,BRACodeType,ncic:BRACodeType,,,
4.0,ncic,BRACodeType,ncic:BRACodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for 4.3: Boat Parts Brand Name (BRA) Field Codes,,,,,,
4.0,aamva_d20,BrandCodeSimpleType,aamva_d20:BrandCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a brand applied to a vehicle title or odometer.,aamva_d20,BrandCodeType,aamva_d20:BrandCodeType,,,
4.0,aamva_d20,BrandCodeType,aamva_d20:BrandCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a brand applied to a vehicle title or odometer.,,,,,,
4.0,aamva_d20,BrandDamagePercentageCategoryCodeSimpleType,aamva_d20:BrandDamagePercentageCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for the percentage of damage in a brand on a vehicle.,aamva_d20,BrandDamagePercentageCategoryCodeType,aamva_d20:BrandDamagePercentageCategoryCodeType,,,
4.0,aamva_d20,BrandDamagePercentageCategoryCodeType,aamva_d20:BrandDamagePercentageCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for the percentage of damage in a brand on a vehicle.,,,,,,
4.0,aamva_d20,BranderCategoryCodeSimpleType,aamva_d20:BranderCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for kinds of branders.,aamva_d20,BranderCategoryCodeType,aamva_d20:BranderCategoryCodeType,,,
4.0,aamva_d20,BranderCategoryCodeType,aamva_d20:BranderCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for kinds of branders.,,,,,,
4.0,aamva_d20,BrandVehicleDispositionCodeSimpleType,aamva_d20:BrandVehicleDispositionCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for vehicle dispositions.,aamva_d20,BrandVehicleDispositionCodeType,aamva_d20:BrandVehicleDispositionCodeType,,,
4.0,aamva_d20,BrandVehicleDispositionCodeType,aamva_d20:BrandVehicleDispositionCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for vehicle dispositions.,,,,,,
4.0,em,BridgeCategoryCodeSimpleType,em:BridgeCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for the major types of bridges.,em,BridgeCategoryCodeType,em:BridgeCategoryCodeType,,,
4.0,em,BridgeCategoryCodeType,em:BridgeCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for the major types of bridges.,,,,,,
4.0,em,BridgeComponentCodeSimpleType,em:BridgeComponentCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for the major types of bridge components.,em,BridgeComponentCodeType,em:BridgeComponentCodeType,,,
4.0,em,BridgeComponentCodeType,em:BridgeComponentCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for different bridge components.,,,,,,
4.0,it,BrokerType,it:BrokerType,CCC,FALSE,FALSE,FALSE,,,,A data type for a name [and address] of a party to which merchandise or services are sold.,,,,,,
4.0,ncic,BTYCodeSimpleType,ncic:BTYCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for 5 - Boat Type (BTY) Field Codes,ncic,BTYCodeType,ncic:BTYCodeType,,,
4.0,ncic,BTYCodeType,ncic:BTYCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for 5 - Boat Type (BTY) Field Codes,,,,,,
4.0,em,BuildingComponentCodeSimpleType,em:BuildingComponentCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for the common building components damaged.,em,BuildingComponentCodeType,em:BuildingComponentCodeType,,,
4.0,em,BuildingComponentCodeType,em:BuildingComponentCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for the common building components damaged,,,,,,
4.0,it,BuyerType,it:BuyerType,CCC,FALSE,FALSE,FALSE,,,,A data type for a name [and address] of a party to which merchandise or services are sold.,,,,,,
4.0,ncic,BXRCodeSimpleType,ncic:BXRCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for 14 - Body X-Rays Available (BXR) Field Codes,ncic,BXRCodeType,ncic:BXRCodeType,,,
4.0,ncic,BXRCodeType,ncic:BXRCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for 14 - Body X-Rays Available (BXR) Field Codes,,,,,,
4.0,niem-xs,byte,niem-xs:byte,CSC,FALSE,FALSE,FALSE,,,,A data type that is  is derived from short by setting the value of maxInclusive to be 127 and minInclusive to be -128.,,,,,,
4.0,xs,byte,xs:byte,S,FALSE,FALSE,FALSE,,,,A data type that is  is derived from short by setting the value of maxInclusive to be 127 and minInclusive to be -128.,niem-xs,byte,niem-xs:byte,,,
4.0,ndex,CADCallCodeSimpleType,ndex:CADCallCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code that identifies the type of service call.,ndex,CADCallCodeType,ndex:CADCallCodeType,,,
4.0,ndex,CADCallCodeType,ndex:CADCallCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code that identifies the type of service call.,,,,,,
4.0,ndex,CADCallSourceCodeSimpleType,ndex:CADCallSourceCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code that identifies the source type of a service call.,ndex,CADCallSourceCodeType,ndex:CADCallSourceCodeType,,,
4.0,ndex,CADCallSourceCodeType,ndex:CADCallSourceCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code that identifies the source type of a service call.,,,,,,
4.0,ncic,CALCodeSimpleType,ncic:CALCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for 3 - Gun Caliber (CAL) Field Codes,ncic,CALCodeType,ncic:CALCodeType,,,
4.0,ndex,CALCodeSimpleType,ndex:CALCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code that identifies the caliber of the firearm.,ndex,CALCodeType,ndex:CALCodeType,,,
4.0,ncic,CALCodeType,ncic:CALCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for 3 - Gun Caliber (CAL) Field Codes,,,,,,
4.0,ndex,CALCodeType,ndex:CALCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code that identifies the caliber of the firearm.,,,,,,
4.0,ncic,CanadianCodeSimpleType,ncic:CanadianCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for 2.1: Canadian Provinces,ncic,CanadianCodeType,ncic:CanadianCodeType,,,
4.0,ncic,CanadianCodeType,ncic:CanadianCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for 2.1: Canadian Provinces,,,,,,
4.0,can,CanadianProvinceCodeSimpleType,can:CanadianProvinceCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for provinces in Canada.,can,CanadianProvinceCodeType,can:CanadianProvinceCodeType,,,
4.0,can,CanadianProvinceCodeType,can:CanadianProvinceCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for provinces in Canada.,,,,,,
4.0,m,CANUSLexiconAPR07CategoryCodeSimpleType,m:CANUSLexiconAPR07CategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a category defined by the April 2007 Canada/USA Bi-National Vessel of Interest (VOI) Lexicon category codes.,m,CANUSLexiconAPR07CategoryCodeType,m:CANUSLexiconAPR07CategoryCodeType,,,
4.0,m,CANUSLexiconAPR07CategoryCodeType,m:CANUSLexiconAPR07CategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a category as defined by the April 2007 Canada/USA Bi-National Vessel of Interest (VOI) Lexicon category codes.,,,,,,
4.0,m,CANUSLexiconAPR07ThreatCodeSimpleType,m:CANUSLexiconAPR07ThreatCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a threat code as defined by the April 2007 Canada/USA Bi-National Vessel of Interest (VOI) Lexicon threat codes.,m,CANUSLexiconAPR07ThreatCodeType,m:CANUSLexiconAPR07ThreatCodeType,,,
4.0,m,CANUSLexiconAPR07ThreatCodeType,m:CANUSLexiconAPR07ThreatCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a threat code as defined by the  April 2007 Canada/USA Bi-National Vessel of Interest (VOI) Lexicon threat codes.,,,,,,
4.0,intel,CapabilityAugmentationType,intel:CapabilityAugmentationType,CCC,FALSE,FALSE,TRUE,,,,A data type for additional information about a capability.,,,,,,
4.0,nc,CapabilityType,nc:CapabilityType,CCC,FALSE,FALSE,FALSE,,,,A data type for an ability to complete a task or execute a course of action under specified condition and level of performance.,,,,,,
4.0,have-codes,CapacityStatusCodeSimpleType,have-codes:CapacityStatusCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code set of bed kind or sub-category bed kind.,have-codes,CapacityStatusCodeType,have-codes:CapacityStatusCodeType,,,
4.0,have-codes,CapacityStatusCodeType,have-codes:CapacityStatusCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code set of bed kind or sub-category bed kind.,,,,,,
4.0,m,CaptainOfThePortZoneType,m:CaptainOfThePortZoneType,CCC,FALSE,FALSE,FALSE,,,,A data type for a geographical area or zone where a Coast Guard Captain of the Port (COTP) enforces port safety and security.,,,,,,
4.0,biom,CaptureDeviceMonitoringModeCodeSimpleType,biom:CaptureDeviceMonitoringModeCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a level of human monitoring for an image capture device,biom,CaptureDeviceMonitoringModeCodeType,biom:CaptureDeviceMonitoringModeCodeType,,,
4.0,biom,CaptureDeviceMonitoringModeCodeType,biom:CaptureDeviceMonitoringModeCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a level of human monitoring for an image capture device,,,,,,
4.0,biom,CaptureLocationType,biom:CaptureLocationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a location where a biometric sample was collected,,,,nc,LocationType,nc:LocationType
4.0,biom,CaptureResolutionCodeSimpleType,biom:CaptureResolutionCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a minimum or native scanning resolution,biom,CaptureResolutionCodeType,biom:CaptureResolutionCodeType,,,
4.0,biom,CaptureResolutionCodeType,biom:CaptureResolutionCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a minimum or native scanning resolution,,,,,,
4.0,scr,CargoFlightPlanSummaryAssociationType,scr:CargoFlightPlanSummaryAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for an association between a flight plan summary and cargo.,,,,nc,AssociationType,nc:AssociationType
4.0,m,CargoItemType,m:CargoItemType,CCC,FALSE,FALSE,FALSE,,,,A data type for a good transported by a conveyance.,,,,m,CargoType,m:CargoType
4.0,m,CargoType,m:CargoType,CCC,FALSE,FALSE,FALSE,,,,A data type for a good or goods transported by a conveyance.,,,,nc,ItemType,nc:ItemType
4.0,it,CarrierType,it:CarrierType,CCC,FALSE,FALSE,FALSE,,,,A data type for a name [and address] of party providing the transport of goods between named points.,,,,,,
4.0,j,CaseAugmentationType,j:CaseAugmentationType,CCC,FALSE,FALSE,TRUE,,,,A data type for additional information about a case.,,,,,,
4.0,j,CaseConvictionReportingRequirementsType,j:CaseConvictionReportingRequirementsType,CCC,FALSE,FALSE,FALSE,,,,A data type for information to alert a court when additional reporting requirements exist.,,,,,,
4.0,nc,CaseDispositionDecisionType,nc:CaseDispositionDecisionType,CCC,FALSE,FALSE,FALSE,,,,A data type for the disposition of a case occurring as a result of some decision.,,,,,,
4.0,nc,CaseDispositionType,nc:CaseDispositionType,CCC,FALSE,FALSE,FALSE,,,,A data type for an outcome or processing of a case.,,,,nc,DispositionType,nc:DispositionType
4.0,hs,CaseInitiationReasonCodeSimpleType,hs:CaseInitiationReasonCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a list of overall procedural reasons for opening the case.,hs,CaseInitiationReasonCodeType,hs:CaseInitiationReasonCodeType,,,
4.0,hs,CaseInitiationReasonCodeType,hs:CaseInitiationReasonCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for the overall reason for opening the case.,,,,,,
4.0,cbrncl,CaseKindCodeSimpleType,cbrncl:CaseKindCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for the kinds of cases.,cbrncl,CaseKindCodeType,cbrncl:CaseKindCodeType,,,
4.0,cbrncl,CaseKindCodeType,cbrncl:CaseKindCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type that defines the various kinds of cases that are being used.,,,,,,
4.0,j,CaseLinkageType,j:CaseLinkageType,CCC,FALSE,FALSE,FALSE,,,,A data type for an identifying number for a case submitted by an agency which is known or believed to be related to the case of this activity.,,,,,,
4.0,j,CaseOfficialType,j:CaseOfficialType,CCC,FALSE,FALSE,FALSE,,,,A data type for an official's involvement in a case.,,,,j,JudicialOfficialType,j:JudicialOfficialType
4.0,hs,CaseParticipantType,hs:CaseParticipantType,CCC,FALSE,FALSE,FALSE,,,,A data type for  information about a participant.,,,,,,
4.0,cbrncl,CasePriorityCodeSimpleType,cbrncl:CasePriorityCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for the kinds of case priorities.,cbrncl,CasePriorityCodeType,cbrncl:CasePriorityCodeType,,,
4.0,cbrncl,CasePriorityCodeType,cbrncl:CasePriorityCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for the kinds of case priorities.,,,,,,
4.0,cbrncl,CaseRelationshipKindCodeSimpleType,cbrncl:CaseRelationshipKindCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for the kinds of relationships a Case may have with other entities.,cbrncl,CaseRelationshipKindCodeType,cbrncl:CaseRelationshipKindCodeType,,,
4.0,cbrncl,CaseRelationshipKindCodeType,cbrncl:CaseRelationshipKindCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for the kinds of relationships between two cases.,,,,,,
4.0,cbrn,CaseRelationshipType,cbrn:CaseRelationshipType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between two cases.,,,,,,
4.0,cbrncl,CaseRequestCodeSimpleType,cbrncl:CaseRequestCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a kind of case request code,cbrncl,CaseRequestCodeType,cbrncl:CaseRequestCodeType,,,
4.0,cbrncl,CaseRequestCodeType,cbrncl:CaseRequestCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a  kind of case request code,,,,,,
4.0,cbrncl,CaseResponseCodeSimpleType,cbrncl:CaseResponseCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a  kind of case response code,cbrncl,CaseResponseCodeType,cbrncl:CaseResponseCodeType,,,
