Release,TypeNamespacePrefix,TypeName,QualifiedType,ContentStyle,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,Definition,SimpleTypeNamespacePrefix,SimpleTypeName,SimpleQualifiedType,ParentTypeNamespacePrefix,ParentTypeName,ParentQualifiedType
3.2,niem-xs,duration,niem-xs:duration,CSC,FALSE,FALSE,FALSE,,,,"A data type for a duration of time with the format PnYnMnDTnHnMnS, where nY is the number of years, nM is the number of months, nD is the number of days, nH is the number of hours, nM is the number of minutes, and nS is the number of seconds.",,,,,,
3.2,xs,duration,xs:duration,S,FALSE,FALSE,FALSE,,,,"A data type for a duration of time with the format PnYnMnDTnHnMnS, where nY is the number of years, nM is the number of months, nD is the number of days, nH is the number of hours, nM is the number of minutes, and nS is the number of seconds.",niem-xs,duration,niem-xs:duration,,,
3.2,itcodes,DutyTaxFeeCategoryCodeSimpleType,itcodes:DutyTaxFeeCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a DutyTaxFeeCategory,itcodes,DutyTaxFeeCategoryCodeType,itcodes:DutyTaxFeeCategoryCodeType,,,
3.2,itcodes,DutyTaxFeeCategoryCodeType,itcodes:DutyTaxFeeCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a DutyTaxFeeCategory,,,,,,
3.2,it,DutyTaxFeeType,it:DutyTaxFeeType,CCC,FALSE,FALSE,FALSE,,,,A data type for a fee associated with a customs duty tax or tariff.,,,,nc,ObligationType,nc:ObligationType
3.2,itcodes,DutyTaxPaymentMethodCodeSimpleType,itcodes:DutyTaxPaymentMethodCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code set that denotes the methods of payment for Duty Tax,itcodes,DutyTaxPaymentMethodCodeType,itcodes:DutyTaxPaymentMethodCodeType,,,
3.2,itcodes,DutyTaxPaymentMethodCodeType,itcodes:DutyTaxPaymentMethodCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code set that denotes the methods of payment for Duty Tax,,,,,,
3.2,em,EAssuranceLevelCodeSimpleType,em:EAssuranceLevelCodeSimpleType,S,FALSE,FALSE,FALSE,,,,"A data type that represents the assurance level of an identification, defined by OMB M-04-04 E-Authentication Guidance",em,EAssuranceLevelCodeType,em:EAssuranceLevelCodeType,,,
3.2,em,EAssuranceLevelCodeType,em:EAssuranceLevelCodeType,CSC,FALSE,FALSE,FALSE,,,,"A data type that represents the assurance level of an identification, defined by OMB M-04-04 E-Authentication Guidance",,,,,,
3.2,ncic,ECRCodeSimpleType,ncic:ECRCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for VGTOF Group Member Capability Criteria for Entry.,ncic,ECRCodeType,ncic:ECRCodeType,,,
3.2,ncic,ECRCodeType,ncic:ECRCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for VGTOF Group Member Capability Criteria for Entry.,,,,,,
3.2,j,EducationalActivityType,j:EducationalActivityType,CCC,FALSE,FALSE,FALSE,,,,A data type for any event or activity in the process of an education course and programs.,,,,nc,ActivityType,nc:ActivityType
3.2,cyfs,EducationalAdjustmentCodeSimpleType,cyfs:EducationalAdjustmentCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for describing the amount of educational adjustment needed.,cyfs,EducationalAdjustmentCodeType,cyfs:EducationalAdjustmentCodeType,,,
3.2,cyfs,EducationalAdjustmentCodeType,cyfs:EducationalAdjustmentCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for describing the amount of educational adjustment needed.,,,,,,
3.2,j,EducationAugmentationType,j:EducationAugmentationType,CCC,FALSE,FALSE,TRUE,,,,A data type for additional information about an education.,,,,,,
3.2,j,EducationCourseType,j:EducationCourseType,CCC,FALSE,FALSE,FALSE,,,,A data type for a specific subject course offered thru and educational program or institution.,,,,,,
3.2,cyfs,EducationType,cyfs:EducationType,CCC,FALSE,FALSE,FALSE,,,,A data type for describing the educational issues related to the court report and service plan of any participant  in the case.,,,,,,
3.2,em,EducationType,em:EducationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a credential class that represents the type of education credentials held by a person,,,,,,
3.2,cbrn,EfficiencyCalibrationType,cbrn:EfficiencyCalibrationType,CCC,FALSE,FALSE,FALSE,,,,A data type for efficiency calibration.,,,,cbrn,RemarksComplexObjectType,cbrn:RemarksComplexObjectType
3.2,scr,EFTSFeatureType,scr:EFTSFeatureType,CCC,FALSE,FALSE,FALSE,,,,A data type for a screening fingerprint binary transmission.,,,,,,
3.2,em,ElectronicAccessRightCodeSimpleType,em:ElectronicAccessRightCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type that defines the level of access to an electronic asset,em,ElectronicAccessRightCodeType,em:ElectronicAccessRightCodeType,,,
3.2,em,ElectronicAccessRightCodeType,em:ElectronicAccessRightCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type representing the level of access to an electronic asset,,,,,,
3.2,scr,ElectronicAddressCategoryCodeSimpleType,scr:ElectronicAddressCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a kind of electronic address.,em,ElectronicAddressCategoryCodeType,em:ElectronicAddressCategoryCodeType,,,
3.2,em,ElectronicAddressCategoryCodeType,em:ElectronicAddressCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for Electronic Address types,,,,,,
3.2,nc,ElectronicAddressType,nc:ElectronicAddressType,CCC,FALSE,FALSE,FALSE,,,,A data type for an Internet Protocol (IP) address or Uniform Resource Locator (URL) that uniquely identifies a specific site on the Internet or another network.,,,,,,
3.2,commodity,ElectronicEquipmentCategoryCodeSimpleType,commodity:ElectronicEquipmentCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a kind of electronic equipment.,commodity,ElectronicEquipmentCategoryCodeType,commodity:ElectronicEquipmentCategoryCodeType,,,
3.2,scr,EnforcementEncounterType,scr:EnforcementEncounterType,CCC,FALSE,FALSE,FALSE,,,,A data type for details concerning a PERSON ENCOUNTER resulting in a legal action.,,,,nc,PersonEncounterType,nc:PersonEncounterType
3.2,j,EnforcementOfficialType,j:EnforcementOfficialType,CCC,FALSE,FALSE,FALSE,,,,A data type for a person involved in the enforcement of law.,,,,,,
3.2,scr,EnforcementType,scr:EnforcementType,CCC,FALSE,FALSE,FALSE,,,,A data type for classifying the type of Enforcement action.,,,,,,
3.2,j,EnforcementUnitType,j:EnforcementUnitType,CCC,FALSE,FALSE,FALSE,,,,A data type for a unit of an agency responsible for enforcing the law and maintaining peace.,,,,nc,OrganizationType,nc:OrganizationType
3.2,j,EngineDisplacementUnitCodeSimpleType,j:EngineDisplacementUnitCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for the units of measurement for the displacement of a conveyance engine.,j,EngineDisplacementUnitCodeType,j:EngineDisplacementUnitCodeType,,,
3.2,j,EngineDisplacementUnitCodeType,j:EngineDisplacementUnitCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for the units of measurement for the displacement of a conveyance engine.,,,,,,
3.2,j,EngineType,j:EngineType,CCC,FALSE,FALSE,FALSE,,,,A data type for an engine of a vehicle.,,,,nc,ItemType,nc:ItemType
3.2,scr,EnrollmentCategoryCodeSimpleType,scr:EnrollmentCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a kind of enrollment.,scr,EnrollmentCategoryCodeType,scr:EnrollmentCategoryCodeType,,,
3.2,scr,EnrollmentCategoryCodeType,scr:EnrollmentCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a kind of enrollment.,,,,,,
3.2,scr,EnrollmentClassificationType,scr:EnrollmentClassificationType,CCC,FALSE,FALSE,FALSE,,,,A data type for describing the classification of the ENROLLMENT STATUS.,,,,,,
3.2,scr,EnrollmentStatusClassificationType,scr:EnrollmentStatusClassificationType,CCC,FALSE,FALSE,FALSE,,,,A data type for describing the Classification of ENROLLMENT TYPE.,,,,,,
3.2,scr,EnrollmentType,scr:EnrollmentType,CCC,FALSE,FALSE,FALSE,,,,A data type for the text describing the ENROLLMENT TYPE.,,,,,,
3.2,ndex,EntertainmentDeviceCategoryCodeSimpleType,ndex:EntertainmentDeviceCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,"A data type for a code that identifies the type of radio, TV, camera, sound or entertainment device.",ndex,EntertainmentDeviceCategoryCodeType,ndex:EntertainmentDeviceCategoryCodeType,,,
3.2,ndex,EntertainmentDeviceCategoryCodeType,ndex:EntertainmentDeviceCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,"A data type for a code that identifies the type of radio, TV, camera, sound or entertainment device.",,,,,,
3.2,j,EntityEmailAssociationType,j:EntityEmailAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between an entity (person or organization) and an E-mail address.,,,,nc,AssociationType,nc:AssociationType
3.2,cyfs,EntityFindingAssociationType,cyfs:EntityFindingAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for an association between a finding and a person or organization.,,,,nc,AssociationType,nc:AssociationType
3.2,j,EntityInstantMessengerAssociationType,j:EntityInstantMessengerAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between an entity (person or organization) and an other contact address.,,,,nc,AssociationType,nc:AssociationType
3.2,j,EntityNetworkAddressAssociationType,j:EntityNetworkAddressAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between an entity (person or organization) and a network address.,,,,nc,AssociationType,nc:AssociationType
3.2,j,EntityTelephoneNumberAssociationType,j:EntityTelephoneNumberAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between an entity (person or organization) and a telephone number.,,,,nc,AssociationType,nc:AssociationType
3.2,nc,EntityType,nc:EntityType,CCC,FALSE,FALSE,FALSE,,,,"A data type for a person, organization, or thing capable of bearing legal rights and responsibilities.",,,,,,
3.2,scr,EntryStatusCategoryCodeSimpleType,scr:EntryStatusCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a kind of entry status at time of his most recent entry.,scr,EntryStatusCategoryCodeType,scr:EntryStatusCategoryCodeType,,,
3.2,scr,EntryStatusCategoryCodeType,scr:EntryStatusCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a kind of entry status at time of his most recent entry.,,,,,,
3.2,scr,EntryStatusFoundCategoryCodeSimpleType,scr:EntryStatusFoundCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type describing the kinds of entry status that exists when encountering subjects,scr,EntryStatusFoundCategoryCodeType,scr:EntryStatusFoundCategoryCodeType,,,
3.2,scr,EntryStatusFoundCategoryCodeType,scr:EntryStatusFoundCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type describing the kinds of entry status that exists when encountering subjects,,,,,,
3.2,geo,EnvelopeType,geo:EnvelopeType,CCC,FALSE,TRUE,FALSE,,,,"A data type for an envelope, which defines an extent using a pair of positions defining opposite corners in arbitrary dimensions. The first direct position is the ""lower corner"" (a coordinate position consisting of all the minimal ordinates for each dimension for all points within",,,,,,
3.2,have-codes,EOCPlanCodeSimpleType,have-codes:EOCPlanCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code set of whether the hospital has activated its Emergency Operations Plan (EOP),have-codes,EOCPlanCodeType,have-codes:EOCPlanCodeType,,,
3.2,have-codes,EOCPlanCodeType,have-codes:EOCPlanCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code set of whether the hospital has activated its Emergency Operations Plan (EOP),,,,,,
3.2,em,EOCRosterType,em:EOCRosterType,CCC,FALSE,FALSE,FALSE,,,,A data type defining a EOC Roster,,,,em,RosterType,em:RosterType
3.2,have-codes,EOCStatusCodeSimpleType,have-codes:EOCStatusCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code set of whether the Emergency Operations Center (EOC) is currently operating.,have-codes,EOCStatusCodeType,have-codes:EOCStatusCodeType,,,
3.2,have-codes,EOCStatusCodeType,have-codes:EOCStatusCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code set of whether the Emergency Operations Center (EOC) is currently operating.,,,,,,
3.2,ncic,EPDCodeSimpleType,ncic:EPDCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for Engine Power Displacement.,ncic,EPDCodeType,ncic:EPDCodeType,,,
3.2,ncic,EPDCodeType,ncic:EPDCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for Engine Power Displacement.,,,,,,
3.2,cbrncl,EquationKindCodeSimpleType,cbrncl:EquationKindCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type that defines the equation type code values,cbrncl,EquationKindCodeType,cbrncl:EquationKindCodeType,,,
3.2,cbrncl,EquationKindCodeType,cbrncl:EquationKindCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type that defines the Equation type,,,,,,
3.2,cbrn,EquationType,cbrn:EquationType,CCC,FALSE,FALSE,FALSE,,,,A data type that describes a mathematical equation and its coefficients.  The type of the equation is given by the equationKind attribute.  The coefficients of the equation are supplied by the EquationCoefficients element; the values of the covariance matrix may be supplied by the EquationCovarianceMatrix.  It is recommended that the data from which the equation coefficients were derived be made available as an ArrayXY type so that the coefficients for a different model could be derived.,,,,cbrn,RemarksComplexObjectType,cbrn:RemarksComplexObjectType
3.2,it,EquipmentType,it:EquipmentType,CCC,FALSE,FALSE,FALSE,,,,A data type for a tangible property (other than land or buildings) of more or less durable nature which is useful in carrying on the operations of a business.,,,,nc,ItemType,nc:ItemType
3.2,mo,EquipmentType,mo:EquipmentType,CCC,FALSE,FALSE,FALSE,,,,A data type for a set of items needed to outfit or equip an individual or organization.,,,,,,
3.2,scr,EscortReasonCategoryCodeSimpleType,scr:EscortReasonCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type describing the kinds of reasons for escorting subjects,scr,EscortReasonCategoryCodeType,scr:EscortReasonCategoryCodeType,,,
3.2,scr,EscortReasonCategoryCodeType,scr:EscortReasonCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type describing the kinds of reasons for escorting subjects,,,,,,
3.2,scr,EthnicityCategoryCodeSimpleType,scr:EthnicityCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a kind of ethnicity.,scr,EthnicityCategoryCodeType,scr:EthnicityCategoryCodeType,,,
3.2,scr,EthnicityCategoryCodeType,scr:EthnicityCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a kind of ethnicity.,,,,,,
3.2,ucr,EthnicityCodeSimpleType,ucr:EthnicityCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for kinds of cultural lineages of a person.,ucr,EthnicityCodeType,ucr:EthnicityCodeType,,,
3.2,ucr,EthnicityCodeType,ucr:EthnicityCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for kinds of cultural lineages of a person.,,,,,,
3.2,ncic,ETNCodeSimpleType,ncic:ETNCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for Ethnicity.,ncic,ETNCodeType,ncic:ETNCodeType,,,
3.2,ncic,ETNCodeType,ncic:ETNCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for Ethnicity.,,,,,,
3.2,j,EvaluationType,j:EvaluationType,CCC,FALSE,FALSE,FALSE,,,,A data type for an activity resulting in a mental and/or physical diagnosis,,,,nc,ActivityType,nc:ActivityType
3.2,jc3iedm,EventCategoryCodeSimpleType,jc3iedm:EventCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a  designator for a name which denotes the category that some event falls under.,jc3iedm,EventCategoryCodeType,jc3iedm:EventCategoryCodeType,,,
3.2,jc3iedm,EventCategoryCodeType,jc3iedm:EventCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a  designator for a name which denotes the category that some event falls under.,,,,,,
3.2,mmucc,EventSequenceCodeSimpleType,mmucc:EventSequenceCodeSimpleType,S,FALSE,FALSE,FALSE,,,,"A data type for events in sequence related to this motor vehicle, including both non-collision as well as collision events.",mmucc,EventSequenceCodeType,mmucc:EventSequenceCodeType,,,
3.2,mmucc,EventSequenceCodeType,mmucc:EventSequenceCodeType,CSC,FALSE,FALSE,FALSE,,,,"A data type for events in sequence related to this motor vehicle, including both non-collision as well as collision events.",,,,,,
3.2,mo,EventType,mo:EventType,CCC,FALSE,FALSE,FALSE,,,,A data type for the existence of a process or object at a location during a time interval.,,,,,,
3.2,j,EvidenceType,j:EvidenceType,CCC,FALSE,FALSE,FALSE,,,,A data type for an item received by or submitted to an agency for use in ascertaining the truth of a matter.,,,,,,
3.2,itcodes,ExaminationPlaceCategoryCodeSimpleType,itcodes:ExaminationPlaceCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a category of Examination Place,itcodes,ExaminationPlaceCategoryCodeType,itcodes:ExaminationPlaceCategoryCodeType,,,
3.2,itcodes,ExaminationPlaceCategoryCodeType,itcodes:ExaminationPlaceCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a category of Examination Place,,,,,,
3.2,scr,ExchangeVisitorCategoryCodeSimpleType,scr:ExchangeVisitorCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a kind of exchange visitor.,scr,ExchangeVisitorCategoryCodeType,scr:ExchangeVisitorCategoryCodeType,,,
3.2,scr,ExchangeVisitorCategoryCodeType,scr:ExchangeVisitorCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a kind of exchange visitor.,,,,,,
3.2,im,ExchangeVisitorProgramClassificationType,im:ExchangeVisitorProgramClassificationType,CCC,FALSE,FALSE,FALSE,,,,A data type for the classification of the educational or training program authorized for non-immigrant alien exchange visitors.,,,,,,
3.2,im,ExchangeVisitorProgramType,im:ExchangeVisitorProgramType,CCC,FALSE,FALSE,FALSE,,,,A data type for the educational or training program authorized for non-immigrant alien exchange visitors.,,,,,,
3.2,scr,ExchangeVisitorTerminationCategoryCodeSimpleType,scr:ExchangeVisitorTerminationCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a kind of exchange visitor termination.,scr,ExchangeVisitorTerminationCategoryCodeType,scr:ExchangeVisitorTerminationCategoryCodeType,,,
3.2,scr,ExchangeVisitorTerminationCategoryCodeType,scr:ExchangeVisitorTerminationCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a kind of exchange visitor termination.,,,,,,
3.2,im,ExchangeVisitorTerminationCodeSimpleType,im:ExchangeVisitorTerminationCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for the classification of the reason for the premature ending of the participation of a non-immigrant exchange visitor in an education program in the United States.,im,ExchangeVisitorTerminationCodeType,im:ExchangeVisitorTerminationCodeType,,,
3.2,im,ExchangeVisitorTerminationCodeType,im:ExchangeVisitorTerminationCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for the classification of the reason for the premature ending of the participation of a non-immigrant exchange visitor in an education program in the United States.,,,,,,
3.2,im,ExchangeVisitorTerminationType,im:ExchangeVisitorTerminationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a classification for the reason associated with exchange visitor's program termination.,,,,,,
3.2,em,ExerciseCategoryCodeSimpleType,em:ExerciseCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,"A data type for the type of exercise performed by a person, defined by U.S. DEPARTMENT OF HEALTH AND HUMAN SERVICES
National Institutes of Health, National Heart, Lung, and Blood Institute",em,ExerciseCategoryCodeType,em:ExerciseCategoryCodeType,,,
3.2,em,ExerciseCategoryCodeType,em:ExerciseCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,"A data type code that represents a type of exercise, defined by U.S. DEPARTMENT OF HEALTH AND HUMAN SERVICES
National Institutes of Health, National Heart, Lung, and Blood Institute",,,,,,
3.2,j,ExhibitType,j:ExhibitType,CCC,FALSE,FALSE,FALSE,,,,A data type for an item introduced as evidence in a trial.,,,,,,
3.2,biom,ExistentialStatusCodeSimpleType,biom:ExistentialStatusCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for mortal status of a person,biom,ExistentialStatusCodeType,biom:ExistentialStatusCodeType,,,
3.2,biom,ExistentialStatusCodeType,biom:ExistentialStatusCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for mortal status of a person,,,,,,
3.2,ncic,EXLCodeSimpleType,ncic:EXLCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for Extradition Limitation.,ncic,EXLCodeType,ncic:EXLCodeType,,,
3.2,ncic,EXLCodeType,ncic:EXLCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for Extradition Limitation.,,,,,,
3.2,em,ExperienceType,em:ExperienceType,CCC,FALSE,FALSE,FALSE,,,,A data type for a credential class that represents the type of experience possessed by a person,,,,,,
3.2,em,ExplicitRecipientAddressType,em:ExplicitRecipientAddressType,CCC,FALSE,FALSE,FALSE,,,,A data type for an identifier of an explicit recipient,,,,,,
3.2,atf,ExplosiveComponentCodeSimpleType,atf:ExplosiveComponentCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for an item contained within an explosive device designed to cause harm or damage when propelled by an explosion.,atf,ExplosiveComponentCodeType,atf:ExplosiveComponentCodeType,,,
3.2,atf,ExplosiveComponentCodeType,atf:ExplosiveComponentCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for an item contained within an explosive device designed to cause harm or damage when propelled by an explosion.,,,,,,
3.2,atf,ExplosiveContainerCodeSimpleType,atf:ExplosiveContainerCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for an object that contains an explosive substance or agent.,atf,ExplosiveContainerCodeType,atf:ExplosiveContainerCodeType,,,
3.2,atf,ExplosiveContainerCodeType,atf:ExplosiveContainerCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for an object that contains an explosive substance or agent.,,,,,,
3.2,atf,ExplosiveFillerCodeSimpleType,atf:ExplosiveFillerCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a substance that can cause an explosion when ignited or detonated.,atf,ExplosiveFillerCodeType,atf:ExplosiveFillerCodeType,,,
3.2,atf,ExplosiveFillerCodeType,atf:ExplosiveFillerCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a substance that can cause an explosion when ignited or detonated.,,,,,,
3.2,atf,ExplosiveIgnitionCodeSimpleType,atf:ExplosiveIgnitionCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a means by which an explosive is ignited or detonated.,atf,ExplosiveIgnitionCodeType,atf:ExplosiveIgnitionCodeType,,,
3.2,atf,ExplosiveIgnitionCodeType,atf:ExplosiveIgnitionCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a means by which an explosive is ignited or detonated.,,,,,,
3.2,j,ExplosiveType,j:ExplosiveType,CCC,FALSE,FALSE,FALSE,,,,A data type for a device containing a substance or agent that can cause an explosion.,,,,nc,ItemType,nc:ItemType
3.2,it,ExporterType,it:ExporterType,CCC,FALSE,FALSE,FALSE,,,,A data type for a name [and address] of party who makes - or on whose behalf - the export declaration - is made - and who is the owner of the goods or has similar right of disposal over them at the time when the declaration is accepted.,,,,,,
3.2,cbrn,ExposureAnalysisResultsType,cbrn:ExposureAnalysisResultsType,CCC,FALSE,FALSE,FALSE,,,,A data type to provide information on the results of analysis of radiation exposure data.,,,,cbrn,RemarksComplexObjectType,cbrn:RemarksComplexObjectType
3.2,cbrn,ExposureRatemRhType,cbrn:ExposureRatemRhType,CSC,FALSE,FALSE,FALSE,,,,A data type for a radiation exposure rate whose value is positive and expressed in milliroentgen per hour (mR/h) units.,,,,cbrn,NonNegativeDoubleType,cbrn:NonNegativeDoubleType
3.2,cbrn,ExposureRateType,cbrn:ExposureRateType,CCC,FALSE,FALSE,FALSE,,,,A data type for radiation exposure rate data.,,,,cbrn,RemarksComplexObjectType,cbrn:RemarksComplexObjectType
3.2,biom,ExtendedAudioPackageDataRecordType,biom:ExtendedAudioPackageDataRecordType,CCC,FALSE,FALSE,FALSE,,,,A data type for an extended biometric record for base type of voice type,,,,,,
3.2,ncic,EYECodeSimpleType,ncic:EYECodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for Eye Color.,ncic,EYECodeType,ncic:EYECodeType,,,
3.2,ncic,EYECodeType,ncic:EYECodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for Eye Color.,,,,,,
3.2,biom,EyePositionCodeSimpleType,biom:EyePositionCodeSimpleType,S,FALSE,FALSE,FALSE,,,,"A data type for an eye position (e.g. left, right)",biom,EyePositionCodeType,biom:EyePositionCodeType,,,
3.2,biom,EyePositionCodeType,biom:EyePositionCodeType,CSC,FALSE,FALSE,FALSE,,,,"A data type for an eye position (e.g. left, right)",,,,,,
3.2,biom,FaceImageAcquisitionProfileCodeSimpleType,biom:FaceImageAcquisitionProfileCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a set of criteria under which the facial image was captured,biom,FaceImageAcquisitionProfileCodeType,biom:FaceImageAcquisitionProfileCodeType,,,
3.2,biom,FaceImageAcquisitionProfileCodeType,biom:FaceImageAcquisitionProfileCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a set of criteria under which the facial image was captured,,,,,,
3.2,biom,FaceImageBoundaryType,biom:FaceImageBoundaryType,CCC,FALSE,FALSE,FALSE,,,,A data type for a polygon containing a face image in a larger picture,,,,,,
3.2,biom,FaceImageBoundingCategoryCodeSimpleType,biom:FaceImageBoundingCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a kind of face image in a bounding box,biom,FaceImageBoundingCategoryCodeType,biom:FaceImageBoundingCategoryCodeType,,,
3.2,biom,FaceImageBoundingCategoryCodeType,biom:FaceImageBoundingCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a kind of face image in a bounding box,,,,,,
3.2,biom,FaceImageBoundingSquareType,biom:FaceImageBoundingSquareType,CCC,FALSE,FALSE,FALSE,,,,A data type for a square bounding box containing a face image in a larger picture,,,,,,
3.2,biom,FaceImageDescriptionCodeSimpleType,biom:FaceImageDescriptionCodeSimpleType,S,FALSE,FALSE,FALSE,,,,"A data type for a facial expression of the subject and other attributes associated with the subject's captured facial image, including physical characteristics",biom,FaceImageDescriptionCodeType,biom:FaceImageDescriptionCodeType,,,
3.2,biom,FaceImageDescriptionCodeType,biom:FaceImageDescriptionCodeType,CSC,FALSE,FALSE,FALSE,,,,"A data type for a facial expression of the subject and other attributes associated with the subject's captured facial image, including physical characteristics",,,,,,
3.2,biom,FaceImageFeaturePointType,biom:FaceImageFeaturePointType,CCC,FALSE,FALSE,FALSE,,,,"A data type for a set of attributes describing 2D, MPEG4 facial feature points and their locations",,,,,,
3.2,biom,FaceImageType,biom:FaceImageType,CCC,FALSE,FALSE,FALSE,,,,A data type for an image of a human face,,,,biom,ImageType,biom:ImageType
3.2,biom,FacialImageMissingReasonCodeType,biom:FacialImageMissingReasonCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a representation of the iris image missing reason codes.,,,,,,
3.2,scr,FacialImagePoseCategoryCodeSimpleType,scr:FacialImagePoseCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a FACIAL IMAGE POSE TYPE.,scr,FacialImagePoseCategoryCodeType,scr:FacialImagePoseCategoryCodeType,,,
3.2,scr,FacialImagePoseCategoryCodeType,scr:FacialImagePoseCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a FACIAL IMAGE POSE TYPE.,,,,,,
3.2,nc,FacilityAssociationType,nc:FacilityAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for an association between facilities.,,,,nc,AssociationType,nc:AssociationType
3.2,j,FacilityAugmentationType,j:FacilityAugmentationType,CCC,FALSE,FALSE,TRUE,,,,A data type for additional information about a Facility.,,,,,,
3.2,mo,FacilityAugmentationType,mo:FacilityAugmentationType,CCC,FALSE,FALSE,TRUE,,,,A data type for additional information about a nc:Facility.,,,,,,
